country,global_mae_median,global_mae_p25,global_mae_p75,global_mae_min,global_mae_max,global_rmse_median,global_rmse_p25,global_rmse_p75,global_rmse_min,global_rmse_max,global_smape_median,global_smape_p25,global_smape_p75,global_smape_min,global_smape_max,tp_mae_median,tp_mae_p25,tp_mae_p75,tp_mae_min,tp_mae_max,tp_rmse_median,tp_rmse_p25,tp_rmse_p75,tp_rmse_min,tp_rmse_max,tp_smape_median,tp_smape_p25,tp_smape_p75,tp_smape_min,tp_smape_max
Australia,13646.146484375,10850.624965122768,18978.11293247768,6299.392926897322,31766.54659598214,13984.619733377338,11240.411195059722,20884.9031199303,6437.144800097352,32524.27710131325,142.60272221899362,122.35516104391448,154.1046408690891,69.26555776820624,182.25204975210843,14343.370047433036,11927.853306361609,20274.832101004464,6299.392926897322,29738.03543526786,15512.012718867354,12326.24174141112,21749.839212321254,6437.144800097352,31225.07333384368,143.81133051852336,134.92029834019425,157.35266361660723,79.24000372380776,180.5832948913045
Brazil,10914.397042410714,7666.934640066964,20162.487444196428,3706.560267857143,46798.56194196428,12859.548963931296,9077.230036677089,25759.428795036834,4232.026312892706,56773.06496295324,114.92225211149614,97.1933293426794,140.78425564616407,43.21470601130669,179.8019534573069,12959.167410714286,8179.268798828125,24774.7998046875,3817.832728794642,46476.27287946428,15402.612589288232,9572.160983012776,27883.079345392416,4232.026312892706,56773.06496295324,130.51917276614515,100.36221211429483,143.97373227682075,50.04561339301991,165.25513310443642
China,5909.176513671875,2684.892852783203,15256.511213030137,346.1521257672991,37876.49344308036,6273.476228970623,2835.606782025316,16551.895271839494,355.6670608205403,42731.10548124021,98.42352606273415,71.17656673468524,112.17637641928768,9.655073180823583,199.53699889628075,5809.153058733259,2070.275687081473,9489.54767717634,468.8566022600448,37876.49344308036,6221.871511783195,2157.765553049704,12499.081690506076,525.9991306633942,42731.10548124021,99.71607347791377,64.70338207218339,113.9026166662657,16.96079297573132,199.34602018185996
Germany,16708.635044642855,12970.771833147322,24618.099679129464,4182.392020089285,86717.81417410714,20403.338687145017,16062.13332354519,28089.31500841352,5413.412553295811,92684.64159807774,81.08026594778977,74.48975590534658,91.74075303711513,65.17860215253222,137.18314837567377,15358.814732142857,10106.434919084822,21523.39794921875,4355.741489955357,86717.81417410714,18707.827806597976,13082.06505179104,23412.85528405441,5768.115350396166,92684.64159807774,80.73541603617997,74.4468691714744,89.05591213528228,65.17860215253222,134.9172287078284
India,4492.34834071568,3774.1189858572825,4663.189854213169,1768.571254185268,5859.095075334822,4839.644837903323,4179.786857261613,4900.940569309001,2024.40640661364,7416.786016117877,200.0,157.80970997738598,200.0,22.83071538673422,200.0,4623.47541155134,4262.946323939732,4670.672154017857,3037.738037109375,5859.095075334822,4877.359407400062,4733.696852635422,4912.285917158057,3332.937449485204,7416.786016117877,200.0,199.77859417483964,200.0,75.5871039122806,200.0
United Kingdom,9578.09845842634,6860.705967494419,12376.207693917411,2969.508614676339,21957.559012276783,11759.55526665522,8980.554647353449,16182.371466611095,3117.210891145003,28450.409559582826,184.1190506581541,181.639019383886,186.91481495985303,169.6827755676005,199.73877525902645,8300.821498325893,5720.28728376116,10166.578404017857,2969.508614676339,21957.559012276783,9573.528186829028,7088.564453896241,11296.122686073048,3117.210891145003,23996.695569829797,185.04312564672128,182.81254934631335,188.16727153963305,178.02813293574846,199.73877525902645
US,31645.34654017857,25377.714704241072,42014.26172,13928.21595982143,66797.41517857143,37175.5804125607,29967.7182002532,50547.83805440954,17861.29018818592,78757.28484896997,77.0587312547225,69.0878089112319,88.1679484914923,51.29798729609328,119.41336717795495,29847.702566964286,25335.719168526783,41216.06919642857,15541.344308035714,59577.35281808036,34835.32910216155,30075.391488936417,51614.924939560064,19301.813475211056,78757.28484896997,76.1088810418657,68.67689627975753,84.27734974323944,54.18401511184869,112.1899554222174
