country,global_mae_median,global_mae_p25,global_mae_p75,global_mae_min,global_mae_max,global_rmse_median,global_rmse_p25,global_rmse_p75,global_rmse_min,global_rmse_max,global_smape_median,global_smape_p25,global_smape_p75,global_smape_min,global_smape_max,tp_mae_median,tp_mae_p25,tp_mae_p75,tp_mae_min,tp_mae_max,tp_rmse_median,tp_rmse_p25,tp_rmse_p75,tp_rmse_min,tp_rmse_max,tp_smape_median,tp_smape_p25,tp_smape_p75,tp_smape_min,tp_smape_max
Australia,6167.338575871467,2769.271743251878,9531.492607644,536.1871919485486,33029.47392612119,6269.725000423415,3134.198591149632,9624.83924768628,580.4849507046418,33042.16973249401,76.62675057807336,40.00346271266565,103.70814651926024,10.03263247811833,122.94601145986842,6294.433254516896,4659.101562483816,10464.872165790051,1103.572608886425,18946.42182963908,6505.221250871709,4916.249210361514,10476.816518703366,1129.988029161541,19013.62923737896,93.64986784160726,48.56082144836,112.03781190465014,20.972725250533365,122.94601145986842
Brazil,11675.342671106251,3856.8021694056256,19221.87917804723,1106.1645612376635,38161.8746953134,11874.256933751678,4295.973975035549,19668.644290370223,1223.3680210218529,38573.82396619537,73.51403910945139,48.868586199091,94.8706037318213,14.107632646949666,156.9617256987104,15135.535498056352,4295.361720828421,20897.04508303785,1106.1645612376635,38161.8746953134,15315.179787567347,4460.63886264093,21228.254779820007,1223.3680210218529,38573.82396619537,83.65248083799378,47.94685153596611,99.44344933769696,15.3290911161382,156.1388565682765
China,6556.406104199928,3812.352869395225,16688.866556225057,735.4832735663136,37741.85639843542,6733.3724120486095,4100.269938452247,16949.43943979693,884.526187616013,38267.642583607136,62.76066687869994,34.96159158675564,120.0418884384595,10.915166255039962,199.9672912815584,7025.574620776374,3161.713090969137,16986.95044071459,915.9563753172848,37236.382158419736,7070.787418243295,3248.8829174058683,17054.83812396259,1165.5204379144752,38267.642583607136,60.35741929046695,39.47826085503981,114.70183045335376,10.915166255039962,199.9672564303278
Germany,17661.5593087233,6169.041004752868,42028.63332906823,2080.650875196778,95014.03090084832,18769.88125859478,7110.215486809054,42442.35957025518,2694.7246358681746,96238.39540115696,57.47514869551644,21.242877482206254,86.56978812150875,9.016676717458749,114.55138027945904,15225.250596957345,7885.05575471729,45289.67158297014,3536.2244021822285,71532.41255409893,15477.122960191016,8302.190373002088,46087.96158120364,4051.993558084634,71707.74005462669,54.16056888480525,24.16004660318653,91.78722927488904,9.016676717458749,109.76465728573253
India,900.9507001229924,107.02875992377156,2934.848684136224,4.527596552052622,19736.508161646816,910.7061658873484,107.65826793372324,2966.221700346693,4.930700339429591,19862.305003797173,74.79073202542595,57.828084874233895,100.1304339185278,3.3399011087794515,151.8233894793043,538.7884709554967,99.7284786976906,1291.5985916884104,15.77279557018792,9956.068186645198,551.8213370265391,102.24382437713209,1311.7184237627907,19.09830442372949,10028.06536971528,72.81779756782163,58.41149299288182,108.55148335570324,7.729287082864157,151.8233894793043
United Kingdom,3179.663764122378,1465.777018333747,4679.72856914475,337.1877349791769,13287.68965066918,3315.9228320227376,1604.4818566257434,4740.977108700536,387.296547479264,13455.698990535611,67.3166680264051,40.10385711890496,83.29736651282528,5.967595463993195,197.30065365430036,3936.556889834176,2603.6099480964763,4900.746801860023,856.7077462233203,8803.022448601478,3984.178104436417,2610.764820604973,4904.692271733713,944.157539282547,8803.16318251607,75.24886602916487,62.95564064209036,82.91357795168116,18.208280999784908,194.65334031594017
US,21859.201766042414,9206.222102914984,31968.07454196919,1258.368810297971,116215.13842503376,22231.799953218197,9999.762417562832,32150.71136806733,1459.1890158532951,117452.8986154132,39.05447637372515,18.988481972524788,49.589982668947215,3.142958530397088,78.71439686373499,21543.566052932925,7347.592081433446,28567.841004936887,1603.9275197274503,40906.43341368369,22088.619360429177,8455.65814650198,28603.675336040887,1789.9186428582136,41025.21688277455,41.14757151661215,16.734956004820987,46.74317674433513,3.901369876578705,60.27109780183763
