model,country,W,F,target_var,alignment_MAE,alignment_RMSE,alignment_sMAPE,alignment_MAE_mean,alignment_MAE_median,alignment_MAE_p25,alignment_MAE_p75,alignment_MAE_std,alignment_MAE_min,alignment_MAE_max,alignment_RMSE_mean,alignment_RMSE_median,alignment_RMSE_p25,alignment_RMSE_p75,alignment_RMSE_std,alignment_RMSE_min,alignment_RMSE_max,alignment_sMAPE_mean,alignment_sMAPE_median,alignment_sMAPE_p25,alignment_sMAPE_p75,alignment_sMAPE_std,alignment_sMAPE_min,alignment_sMAPE_max,tp_same_sign,tp_diff_sign,tp_diff_percentage,tp_slope_diff_stats,global_same_sign,global_diff_sign,global_diff_percentage,global_slope_diff_stats,lead_lag_unmatched_rate,lead_lag_within_halfF_ratio,lead_lag_mean,lead_lag_std,lead_lag_median,exog_vars
prophet,Australia,NA,7,new_cases,13126.828229137043,19802.23262490258,147.69940368289397,13126.828229137043,11512.526642654459,10150.075538787143,14824.535338663867,5442.914196299486,3498.169481080752,26048.546698697253,18580.623385601975,19610.50736599708,11576.98833305069,25176.141500020116,6847.543467052783,5134.998857583404,28367.894990840643,147.699403682894,148.16155119873724,129.43848130634882,172.63889232319016,28.337381780006737,71.65675268085194,189.82031094101657,34,22,39.29,"(69.9081668475718, 3.3391114613299733, 0.36949360466954967, 175.60987774489485, 83.84515675971313, 0.019676201931599357, 179.71542930279267)",111,63,36.21,"(64.90658982134765, 0.9961089755834451, 0.19145898317616783, 177.80922858726277, 84.49516428741521, 0.004833973616608175, 179.83745789653642)",0.578125,0.390625,1.5925925925925926,1.217161238900369,1,death_all
prophet,Australia,NA,7,new_cases,12958.813855009319,19693.17363694177,131.5653809498295,12958.81385500932,11474.542972466994,9577.545321027661,14626.778401797255,5856.425757998127,3356.245725462834,26997.441395930404,18534.61877596451,18290.31619075217,12446.738831183791,25701.87159430982,6654.997725349127,4979.896285821305,29648.674846155798,131.5653809498295,140.7225551965641,92.73069549692396,173.2290614964807,42.70093201571951,44.9716815354558,190.00761095105807,33,23,41.07,"(71.29946881059443, 4.575335322641402, 0.32995170730216905, 173.53527378823395, 83.22278906455975, 0.014492928973104082, 179.7195448619951)",113,61,35.06,"(62.21171543472194, 0.9230745647386713, 0.15221115623350376, 177.17435192681796, 83.23617233898284, 0.00437634990547327, 179.83826160406176)",0.671875,0.296875,1.8095238095238095,1.327367606168224,1,death_mobility
prophet,Australia,NA,7,new_cases,14009.109438778009,20694.10420573445,144.46501244299895,14009.10943877801,11831.6550665481,10187.522447266725,17369.093642171993,6447.701177231764,2962.1298386672966,28557.06944033916,19360.391883550812,18883.83675457342,12050.56757727869,26650.083615936026,7308.979066404289,4360.4065115525245,31950.21982461589,144.46501244299893,146.72903835843803,120.62279570097334,175.17085607563803,34.32704042909702,57.73795366082338,192.14352204815512,34,22,39.29,"(68.93072843430035, 6.016457089459748, 0.33546435159289717, 173.83997011910623, 82.52810575039545, 0.0009201291048338421, 179.72387606265372)",112,62,35.63,"(63.64428827734453, 1.0029320377429638, 0.15420325662781947, 177.94532588239508, 83.6841844445951, 0.0009201291048338421, 179.840933441604)",0.59375,0.359375,1.7692307692307692,1.3358949751441482,1,death_recovered
prophet,Australia,NA,7,new_cases,13664.7971991571,20110.498717501738,163.67634219124275,13664.797199157101,13123.449638463157,10485.59403853062,15753.702239563754,5380.185968235854,3624.7012902618044,26089.08786808065,18802.11514099658,20022.849938783147,10711.76875626639,25536.14040602642,7135.308324897129,4716.441389783536,29509.767724831727,163.67634219124275,173.20469149633274,147.02787125176982,177.57778739840634,22.9645063022438,77.95303036184548,194.4774283634113,33,23,41.07,"(72.74060804898085, 6.659346988499019, 0.4159591558590466, 173.85266843779073, 83.864913070914, 0.0029228085541935364, 179.71667847180285)",109,65,37.36,"(66.73542164353624, 1.256422759972358, 0.18573670277389126, 177.8214773990289, 84.60955100784967, 0.0029228085541935364, 179.8376911267649)",0.578125,0.375,1.7037037037037037,1.3534802665383903,1,death_stringency
prophet,Australia,NA,7,new_cases,13828.764549633155,20942.66129229228,142.21778852061516,13828.764549633157,12954.044576093409,7876.073344541684,19171.67593097324,7446.004005780754,2174.8132559368664,30040.86377278337,19042.119651792505,21286.109719297547,8871.171390262833,27038.933904022102,8717.38155471555,2950.683378812591,31037.18345595379,142.21778852061516,147.18747918646358,117.86465330817123,161.51610336466163,35.89739028884438,38.221266743280694,200,37,19,33.93,"(60.48159577652135, 5.028222736037622, 0.2933556890507083, 168.10262486555018, 79.66306407156361, 0.009453562761548635, 179.37018454847959)",129,45,25.86,"(46.32122104380692, 0.525345035372372, 0.14863732608700567, 145.61626572321308, 75.97616108291096, 0.004056106544355292, 179.54121337860425)",0.625,0.328125,1.7916666666666667,1.5874279625330667,1,no_exog
prophet,Brazil,NA,14,new_cases,26535.374940118185,35085.518495336495,146.8953231133723,26535.37494011818,20478.212666291198,14921.352401082542,32496.92409153871,17812.085878360576,4983.136397885718,73891.48382292759,30101.64497273244,25070.854391887107,16180.483360498652,40590.26155591262,18024.554863357134,6745.429061885165,74362.24639674295,146.8953231133723,141.7316323436612,127.04430861357316,158.4928268967161,27.288343339492993,98.29690917066794,200,88,44,33.33,"(59.91800837904829, 0.4322125127666366, 0.11887814063506683, 178.88512416456825, 84.15948453284742, 0.007851761597350907, 179.89847501778468)",125,49,28.16,"(50.68971775747512, 0.35890829520500234, 0.07987835664076952, 177.22524778631174, 80.34430076711219, 0.007851761597350907, 179.89847501778468)",0.7803030303030303,0.2196969696969697,2.9310344827586206,2.2027747839414884,3,death_all
prophet,Brazil,NA,14,new_cases,24741.132232109987,33938.931170304066,142.99535580229553,24741.132232109987,18863.091412325637,10421.5926627423,32234.11408022178,18233.622905137643,5973.307686057031,76707.32177921003,28440.695581293363,24091.580296537766,12795.742209773534,39035.46091114692,18519.66208749061,8443.211416602344,77284.82108418061,142.99535580229556,139.8491504802845,125.40361140495068,156.90164148954324,21.858991933694593,102.38553583875122,189.0543632471569,93,39,29.55,"(53.37025164764786, 0.35204248736037164, 0.09407704441346385, 178.2290143616791, 81.39342758078281, 0.008222690643975782, 179.89915218567617)",129,45,25.86,"(46.75321423107724, 0.34081805982496605, 0.06440144223892857, 173.38926084983848, 78.179915725796, 0.004862825020294921, 179.89915218567617)",0.75,0.25,2.1818181818181817,1.9438130287939452,1,death_mobility
prophet,Brazil,NA,14,new_cases,22148.16954017896,31113.76955176181,135.15897038557299,22148.169540178955,17926.06836177995,8509.85665156436,30664.266686831223,16893.71213994422,4631.255557038066,66396.51657308807,25548.9881326106,23142.155069114364,10131.850177426795,38350.68452281168,17757.1354987189,5296.152879469901,66739.14311456066,135.158970385573,134.6188868734508,125.7673975782985,147.22838911677104,14.50127942124782,101.25226806951227,167.50677047214296,92,40,30.3,"(54.33191448899345, 0.3694259684150879, 0.10811490482719008, 178.19937366967358, 81.79883938196312, 0.0009597691282695706, 179.89529117176008)",128,46,26.44,"(47.45841314911142, 0.2983982783825662, 0.07119472842590804, 176.20769260705575, 78.5396927434374, 0.0009597691282695706, 179.89529117176008)",0.7045454545454546,0.29545454545454547,1.8717948717948718,2.284726025029411,1,death_recovered
prophet,Brazil,NA,14,new_cases,25385.19046936066,34887.816733548105,136.93219054038494,25385.19046936066,20556.10986103358,8306.350460311884,33347.04816635083,19121.93257721926,3823.158896814669,73009.68444656787,28827.789019534306,24342.251665700023,9838.612616802075,42243.68962854377,19649.89406278967,4529.447799107016,73363.3399977519,136.93219054038497,135.9030917195953,128.4082775406937,149.02667573257037,15.162224497247863,98.62573306779694,171.89448269686366,91,41,31.06,"(56.01865399166382, 0.4131780995511417, 0.12855852769260848, 178.42090000865585, 82.49388667607816, 0.009527655581432693, 179.89620284754176)",127,47,27.01,"(48.72708363041351, 0.311459028298069, 0.11201232035869459, 175.424376851521, 79.20571012301889, 0.00445785995150746, 179.89620284754176)",0.7727272727272727,0.18181818181818182,3.3333333333333335,3.1659103755076714,2,death_stringency
prophet,Brazil,NA,14,new_cases,28030.210055470918,37972.1720504647,156.46461802408652,28030.210055470918,21437.64384102542,12714.526513815912,37792.47276761786,18912.4959593557,10276.042124923579,75451.1034691514,32883.569673984726,29178.748293325065,15886.587172975293,47719.43062850203,18988.33051445768,13824.052339011101,76431.18065449651,156.46461802408655,157.97350826551752,145.80411104716114,168.7009318392242,17.28499333018143,118.94385526691467,199.30161809999817,86,46,34.85,"(62.71298996900626, 0.42422519806914816, 0.1284734661928091, 179.1258637852193, 85.1754650416958, 0.0031449141231613023, 179.9000438012701)",122,52,29.89,"(53.82135914308219, 0.3363896474153176, 0.09956475460999759, 178.21068951577237, 81.8263917160651, 0.0025874416887190443, 179.9000438012701)",0.4772727272727273,0.4696969696969697,4.101449275362318,3.1208262835733285,4,no_exog
prophet,Brazil,NA,28,new_cases,27455.013997716997,37598.86545355509,150.54123371320705,27455.013997716997,20579.599317060543,14053.205594117311,29595.180120376233,19180.359212684896,7818.91850836769,77256.20219261036,32066.310732684124,23927.386973219236,16720.94916446756,37966.74775815108,19632.279526063317,10484.837651877457,79119.0053615629,150.54123371320705,148.8023836039181,133.76368440873603,161.19142983873968,23.988937974814533,107.56300141613606,199.56333441410246,124,50,28.74,"(51.840366821449344, 0.3695224273153833, 0.07005422206033929, 177.87747497591897, 80.64768335940387, 0.0020238811162220315, 179.88700337314899)",124,50,28.74,"(51.840366821449344, 0.3695224273153833, 0.07005422206033929, 177.87747497591897, 80.64768335940387, 0.0020238811162220315, 179.88700337314899)",0.5992366412213741,0.2824427480916031,9.028571428571428,8.110365095235972,6,death_all
prophet,Brazil,NA,28,new_cases,25801.074902751483,36320.303661362035,149.01042487780697,25801.07490275148,18531.21780425679,11792.242252141314,29164.60176122653,19098.193280539756,6857.240418748924,76185.40354101021,30520.4982894406,25109.573141286535,14001.411393929207,38747.00427865745,19689.175762784027,9651.188383207955,77814.93509036818,149.0104248778069,148.0547505616074,132.06781796935675,167.68997057923534,21.485061178922255,112.15446717164308,190.74674343499456,124,50,28.74,"(52.30887664281591, 0.4348429949383338, 0.16506474365669738, 176.69958743415307, 80.47619364880018, 0.0021604053441422696, 179.8851900430688)",124,50,28.74,"(52.30887664281591, 0.4348429949383338, 0.16506474365669738, 176.69958743415307, 80.47619364880018, 0.0021604053441422696, 179.8851900430688)",0.49236641221374045,0.3969465648854962,7.87218045112782,7.774680675343158,3,death_mobility
prophet,Brazil,NA,28,new_cases,22569.509878428667,32497.931483440127,138.33042904206843,22569.509878428664,16556.719629075786,7805.441948588955,29128.27452081321,17359.308453153815,5060.310648978858,65349.99484296688,26854.093817749526,22870.04355637219,9690.8852542009,39298.50265020712,18302.272971679664,5804.3106350186545,67218.45217750379,138.3304290420684,136.9614523046588,127.56515517433921,151.0174217705238,12.578879163458792,115.97522748606082,163.1133213765746,122,52,29.89,"(53.39915569852135, 0.3454915654791547, 0.1487765132653831, 176.76985705596306, 80.73464794109783, 0.0002661833654230712, 179.8821319875183)",122,52,29.89,"(53.39915569852135, 0.3454915654791547, 0.1487765132653831, 176.76985705596306, 80.73464794109783, 0.0002661833654230712, 179.8821319875183)",0.4961832061068703,0.4351145038167939,7.007575757575758,6.430481102371536,6,death_recovered
prophet,Brazil,NA,28,new_cases,25918.305052912336,36931.53787794905,139.34546438651714,25918.305052912332,20339.80336927025,7561.576977678485,30938.456632809677,20629.950313681336,5155.140418114454,75689.96598079386,30088.01168681292,25108.158799032015,9208.143330475461,39070.85024256141,21416.116425827397,6470.948693167911,76978.86967262985,139.3454643865171,140.8982651335462,130.7347219249323,149.41527790106835,12.409256613958963,112.2154748433626,166.12004854109085,120,54,31.03,"(56.14395424165337, 0.4184547740856641, 0.2007761452081494, 178.8690040375705, 81.984777518022, 0.001956970945318711, 179.8890688786033)",120,54,31.03,"(56.14395424165337, 0.4184547740856641, 0.2007761452081494, 178.8690040375705, 81.984777518022, 0.001956970945318711, 179.8890688786033)",0.6145038167938932,0.2480916030534351,8.415841584158416,8.614252523269412,6,death_stringency
prophet,Brazil,NA,28,new_cases,29672.03067861414,40062.24226177077,163.21468247248555,29672.030678614137,25103.550515661933,14132.980961346828,35554.97379155671,18913.98586494437,11585.738905588483,76104.25364817907,35202.60725301713,32039.34163395349,17650.62123771096,46116.27335171963,19124.845035467282,14942.884320017558,78792.53419212099,163.21468247248555,161.67092438631266,150.5752930283486,178.71767726926205,17.424895159904757,124.47017780901326,196.2738541195599,118,56,32.18,"(57.83747077731976, 0.4260308351323554, 0.1597091114805112, 178.86048757390284, 82.63638238411406, 0.0074207171801709765, 179.88864820967106)",118,56,32.18,"(57.83747077731976, 0.4260308351323554, 0.1597091114805112, 178.86048757390284, 82.63638238411406, 0.0074207171801709765, 179.88864820967106)",0.41984732824427484,0.4618320610687023,8.019736842105264,6.412395275973122,7,no_exog
prophet,Brazil,NA,7,new_cases,24841.831799614505,32373.709583905063,146.00839594275234,24841.8317996145,19172.363081238902,13650.326382853953,30877.52766354331,16559.081288132904,5538.4286648278985,67669.80763092054,27779.684191738415,24108.202172422953,14931.870563015047,35999.20693185074,16623.66441042123,6799.629677902793,67854.34054233343,146.00839594275237,147.63840660162856,123.47940978204282,155.8443395180004,27.42603168957403,91.3822823630446,200,50,16,24.24,"(43.44435634285507, 0.4481723126134502, 0.07586308424862238, 1.5516474022274536, 76.08994782280269, 0.0007211360720366387, 179.87031712732804)",132,42,24.14,"(43.14708369406914, 0.29064730605254985, 0.031061272935038856, 1.4571756439213845, 76.05955916877156, 0.0007211360720366387, 179.87031712732804)",0.7878787878787878,0.21212121212121213,0.9285714285714286,0.8287419301647448,1,death_all
prophet,Brazil,NA,7,new_cases,23380.592602499837,31566.749097447664,141.88838535471731,23380.59260249983,19005.03976170899,8935.898332666457,31413.28661808582,17169.357009857256,5080.463951769687,69881.81864962804,26386.286385117124,21994.344955415174,11449.264915366206,33773.122523776074,17326.959900218957,6648.107971571071,70153.70430354642,141.8883853547173,145.4780628731748,124.59338399396972,153.68345812254438,21.81882919569795,91.87224510152056,200,47,19,28.79,"(51.673546370621786, 0.4842414653619419, 0.05845944697900048, 172.9522907587309, 79.86554120916182, 0.0018324337593479997, 179.8724133296696)",130,44,25.29,"(45.18232211251389, 0.2772355780866908, 0.024860600822299586, 118.67780977030414, 76.96501855937078, 0.00038064067406685064, 179.8724133296696)",0.7424242424242424,0.25757575757575757,0.8235294117647058,0.8089572082044157,1,death_mobility
prophet,Brazil,NA,7,new_cases,21477.700124462946,29417.44378001191,137.6842147257417,21477.70012446295,15771.792537223188,9114.423816860708,31524.96665533963,16094.756698491961,4045.3558410921673,62447.204172167294,24071.72564639883,18316.679650267874,10971.244333031063,33032.48718619593,16909.702036247298,4530.239745475336,62603.62463036529,137.68421472574164,141.20541587846026,128.23520605595593,149.7115931543728,15.325070447968766,97.05581328208736,158.2420223135058,45,21,31.82,"(56.606073979529775, 0.4914002252592691, 0.10355446693806475, 176.64323208719642, 82.11712269617267, 0.0005723063953323381, 179.87126968243382)",130,44,25.29,"(45.055227681310896, 0.2369889167201879, 0.030219575025817187, 113.07552806614875, 77.00144381432939, 0.0005723063953323381, 179.87126968243382)",0.7878787878787878,0.19696969696969696,0.8571428571428571,1.167320591199077,0.5,death_recovered
prophet,Brazil,NA,7,new_cases,24241.17933072823,32639.83698540625,137.18522228623806,24241.179330728228,19810.852796189545,8414.174051840411,33657.94821712988,17946.82312982619,3588.852735554733,68549.74489537442,27014.59637264823,23442.348946843587,10063.227929394841,38049.7727656074,18318.584586610257,4214.090921592075,68747.56914658022,137.18522228623806,141.16551691370907,126.24034716369367,149.01147860881184,15.31475600372154,92.38662822460654,165.1126880784351,48,18,27.27,"(48.883816848876336, 0.43247836300486, 0.10315163118224013, 172.10781746841, 79.10244833604094, 0.0007266223449558021, 179.86822562388576)",135,39,22.41,"(40.15892364506909, 0.17971341128359283, 0.03274484432504875, 2.1710163884821725, 74.0107530549383, 0.00025243548440215843, 179.86822562388576)",0.8333333333333334,0.15151515151515152,0.8181818181818182,1.3280197150781925,0,death_stringency
prophet,Brazil,NA,7,new_cases,26529.480735880257,35559.83038792775,156.33676627330198,26529.480735880265,17281.365853113413,12303.659450430641,38145.79839026824,17997.35536045368,7796.588600082345,68417.77729519918,30572.994008490463,21022.95010062059,15246.037706956591,47768.330323135655,18160.219562962244,11278.062367634246,69193.75895269145,156.33676627330203,154.84896483001944,142.55689962734291,167.02640965051822,19.334218522037574,108.58357403611507,200,37,29,43.94,"(78.65109798452004, 1.3063723716812408, 0.16910925891590692, 179.1604101112336, 88.37344388794747, 0.004445745535037219, 179.88122404177776)",114,60,34.48,"(61.73027433318602, 0.386372648433415, 0.05941952160191809, 179.07639252959163, 84.69115716266268, 0.00255601454247791, 179.88122404177776)",0.48484848484848486,0.4393939393939394,1.8529411764705883,1.725606664356423,1,no_exog
prophet,China,NA,14,new_cases,17310.44718614525,136555.22942221034,69.3013794361783,17310.447186145255,6755.549064025281,1609.6205689230176,15880.7426020529,44943.17926393844,881.6001206149306,273907.27084216976,34525.950274827694,7850.448519959715,1895.7527962287274,16065.778536832297,132118.46744559455,998.4070027367103,763999.8896598018,69.3013794361783,39.59526306112563,19.19169092535584,93.70377451856442,61.95696287474525,9.444226458285133,199.9781626468076,60,24,28.57,"(50.74232217036892, 0.18852396181630887, 0.05516273785494407, 175.33706528423045, 79.60739272140944, 0.0029818430293552193, 179.33878741591488)",119,55,31.61,"(55.427349822145096, 0.17189931784229245, 0.06228558229388765, 175.54711860208792, 81.01624017734366, 0.0029818430293552193, 179.96354924995643)",0.6349206349206349,0.35714285714285715,2.739130434782609,2.524852317869926,2,death_all
prophet,China,NA,14,new_cases,17626.0575493272,139382.2143776595,69.47638605492759,17626.0575493272,6583.946085285243,2760.477393620949,16609.310903659945,45964.518637460606,343.81167737706386,280117.4065022141,35172.45059485099,7874.1935807148,3138.605301126195,16776.434036105362,134871.42174668657,462.1300752676913,778712.3693528003,69.47638605492759,37.17577142180941,29.517497583258077,94.14180347501846,61.09138570179035,5.13378266882366,199.97960397354524,61,23,27.38,"(47.98322565289709, 0.27196010603400445, 0.0702628529115746, 156.68795300841248, 76.48826557889507, 0.00026810469535775317, 179.414907379098)",121,53,30.46,"(53.33474419860537, 0.1969968127889098, 0.05976858047877934, 170.8848278349891, 79.47292655399275, 0.00026810469535775317, 179.96357526752809)",0.6587301587301587,0.3253968253968254,3,2.6186146828319083,3,death_mobility
