model,country,W,F,target_var,alignment_MAE,alignment_RMSE,alignment_sMAPE,alignment_MAE_mean,alignment_MAE_median,alignment_MAE_p25,alignment_MAE_p75,alignment_MAE_std,alignment_MAE_min,alignment_MAE_max,alignment_RMSE_mean,alignment_RMSE_median,alignment_RMSE_p25,alignment_RMSE_p75,alignment_RMSE_std,alignment_RMSE_min,alignment_RMSE_max,alignment_sMAPE_mean,alignment_sMAPE_median,alignment_sMAPE_p25,alignment_sMAPE_p75,alignment_sMAPE_std,alignment_sMAPE_min,alignment_sMAPE_max,tp_same_sign,tp_diff_sign,tp_diff_percentage,tp_slope_diff_stats,global_same_sign,global_diff_sign,global_diff_percentage,global_slope_diff_stats,lead_lag_unmatched_rate,lead_lag_within_halfF_ratio,lead_lag_mean,lead_lag_std,lead_lag_median,exog_vars
sarima,Australia,NA,7,new_cases,5143.264462526401,8847.601538150548,106.34272373056662,5143.264462526401,4338.425476825281,3024.840977527537,7360.442664797076,3463.312630213832,272.3532731510203,18116.992965687205,7525.558375823515,6533.109738231822,4658.662051884363,8676.051960512832,4652.528786580097,469.4341652317613,18925.13502789103,106.3427237305666,95.37164476600418,63.1193439859553,153.80773578448697,49.5171426639237,19.822069843440342,191.9220101833508,32,24,42.86,"(75.1503844171699, 1.427332959563481, 0.19984176560466227, 174.15295141050908, 84.79715944072373, 0.008849023326869, 179.7410782148361)",112,62,35.63,"(63.810346103975085, 1.0493638624204662, 0.13285837777089157, 178.16566824641785, 83.97405285016207, 0.004093873401769797, 179.81506496724106)",0.578125,0.390625,1.6296296296296295,1.3052600138300812,1,death_all
sarima,Australia,NA,7,new_cases,5121.859609336109,8821.891510911597,106.23389120448815,5121.859609336108,4319.577029574448,3009.414087377775,7300.1198784247235,3469.274167539892,269.0485680097022,18111.075829210797,7496.144101287378,6512.7896309824755,4329.337293646759,8692.569387224194,4651.192690378302,465.90842842190403,18925.800649654575,106.23389120448815,95.62446783083516,63.99538751133054,153.77741867980072,49.68929099786782,19.298609899850614,191.63835426832162,32,24,42.86,"(75.13609289973719, 1.4273165946453392, 0.20640392350018277, 174.15433689949847, 84.7794882039941, 0.008495445397255177, 179.74110148666648)",111,63,36.21,"(64.89080952928502, 1.050924528514362, 0.1309608586339824, 177.94665529621028, 84.25630096958459, 0.0036954529070013704, 179.81563506659887)",0.578125,0.390625,1.6296296296296295,1.3052600138300812,1,death_mobility
sarima,Australia,NA,7,new_cases,5087.195331989722,8782.899081268799,105.8301627691448,5087.195331989722,4272.175241783156,3009.800762734639,7282.230081239346,3482.7836763219607,270.87544896674757,18201.111702952963,7426.559985774928,6510.970172026071,3942.841067133939,8798.522592165798,4688.872257743755,467.37253319128445,19082.35328402753,105.83016276914482,96.7220049166489,64.5562361940622,153.8131723947565,50.41923535043384,17.164612960546627,192.12150145014886,33,23,41.07,"(72.20064130637043, 1.4277566969578932, 0.2083709121141451, 174.173296879621, 84.32715622823818, 0.008823955959683867, 179.74144796868984)",111,63,36.21,"(64.58917025317153, 1.0592841769691121, 0.12820898535981295, 177.8805556864566, 84.42605229261733, 0.008441250893738745, 179.81621163107775)",0.59375,0.375,1.5,1.449137674618944,1,death_recovered
sarima,Australia,NA,7,new_cases,5095.898174375773,8793.23076445879,105.78641998133169,5095.898174375772,4280.5544939459505,3071.9307419132992,7331.004004661657,3474.4563843445767,270.15289429864407,18156.697217527028,7440.014094031418,6487.46262328993,4185.210834089234,8778.10610314381,4686.907035310001,468.15610202592154,19021.61745342246,105.78641998133169,95.77001756491721,64.35175539834206,153.795321096414,50.24330506104598,17.433766196748408,192.25631007273532,33,23,41.07,"(72.21001588026445, 1.4277364856699326, 0.20311471948410376, 174.17322434776074, 84.33988164266499, 0.006185054615231846, 179.74139076729332)",111,63,36.21,"(64.51279287984615, 1.048000860134422, 0.1266942012244731, 177.8808924671656, 84.3323131466335, 0.006185054615231846, 179.8158675930009)",0.59375,0.375,1.5,1.449137674618944,1,death_stringency
sarima,Australia,NA,7,new_cases,4712.278319260998,8603.103745183069,106.20530008348447,4712.278319260997,3965.745665043155,1669.4989133061908,6925.082540270049,3528.7652820685616,554.4744801793505,17247.315598510017,6919.424638830358,5676.319449224167,2271.0001993755627,10393.373957122598,5112.235980266397,679.39078691453,17576.94393839599,106.20530008348447,105.89788031539581,60.0697333081651,154.30095788736884,49.32826550057553,18.734165098095904,177.28455543881816,31,25,44.64,"(78.0521077197432, 1.951137258334001, 0.2407901391262592, 174.2115182962042, 85.14825318284045, 0.006645847687853642, 179.74173132675352)",109,65,37.36,"(67.04547582050185, 1.2096581114794929, 0.1256939662957775, 178.0327225102207, 84.55560532644317, 0.0023705028600118742, 179.83535496436255)",0.671875,0.265625,2.0476190476190474,1.745743121887939,3,no_exog
sarima,Brazil,NA,14,new_cases,11045.502373294301,17730.3239423134,116.98351261810194,11045.502373294301,5957.85262206726,4271.252981326461,18230.6850355462,8934.232572289764,2848.0705106513965,32398.836147185713,13983.571095352303,7682.698801179088,5552.594710049727,23192.140112367204,10900.64798627125,3338.523366905153,43108.261499576816,116.98351261810195,121.91884853829384,105.84810713582532,130.65815431768442,22.249703185729004,57.06211648417896,162.53122969638727,115,17,12.88,"(22.65180356351598, 0.1471568352316865, 0.053430125156598715, 0.5216373805434098, 57.962293657031275, 0.0025868750772337673, 179.74427375720845)",150,24,13.79,"(24.39419454248905, 0.14330578348281056, 0.05437436777948935, 0.5127519321498285, 60.1307679115192, 0.0005328356287878608, 179.74427375720845)",0.43181818181818177,0.5075757575757576,2.8666666666666667,3.07269286480791,2,death_all
sarima,Brazil,NA,14,new_cases,10956.0540251116,17682.641180601917,116.71846311267717,10956.0540251116,5552.751543989361,4266.1549728301925,18216.67030649992,8961.576741015968,2859.673277449554,32314.207248436793,13910.868198184893,7529.3091798198475,5520.40979610057,23198.888336806805,10916.205618008806,3353.422667692347,43078.52592189391,116.71846311267721,121.95697985854255,104.68142838738866,130.66823676204643,22.395343869993795,57.567643015172386,161.61331657774966,115,17,12.88,"(23.223637123119158, 0.1469808844973609, 0.05099315787585801, 0.5272658761863168, 59.1358719882793, 3.794033628005132e-05, 179.74452420843346)",150,24,13.79,"(24.852343381950526, 0.14209427072231529, 0.05559745420844653, 0.5209038834752338, 61.03531237334329, 3.794033628005132e-05, 179.74452420843346)",0.46212121212121215,0.5,2.5492957746478875,2.6446103271930586,2,death_mobility
sarima,Brazil,NA,14,new_cases,10984.207423199383,17654.43519411974,117.49699064058356,10984.207423199381,5949.362623978508,4310.516569020785,18116.327531370895,8889.542452871987,2447.5036493926846,32045.483712600544,13927.594787631566,7724.141689465925,5598.185811199326,23138.294625991304,10849.017718434776,3132.9765791200393,42892.836389341915,117.49699064058353,123.0782523731458,105.59411006195461,131.01211386175729,22.031229401570492,56.397394642857265,155.03498125156042,115,17,12.88,"(22.966597844542, 0.1352260107611672, 0.04855982379660234, 0.45877544746149757, 58.25983212451715, 0.00466468822952021, 179.7472763240332)",150,24,13.79,"(24.678073235136107, 0.11446990074712171, 0.04850489260383349, 0.48548074990344936, 60.42478578242023, 0.0010025270618076797, 179.7472763240332)",0.446969696969697,0.5,2.6027397260273974,3.0218635072280464,1,death_recovered
sarima,Brazil,NA,14,new_cases,11078.312119803193,17715.606692113175,117.78607648940775,11078.312119803197,6335.731544528189,4299.307686771233,18121.466607909435,8859.737077955038,2483.7133601961473,32114.405683426718,14033.441533213922,8005.941784262402,5620.859668882882,23134.787032244047,10812.272619736868,3107.928712130813,42904.76618886421,117.78607648940775,122.52482951622056,106.35059161699598,131.2237025698766,21.929498176974906,56.467221709373874,155.16110468930205,115,17,12.88,"(22.752713709842116, 0.14156282630823785, 0.06210175862426586, 0.46281458139098236, 58.16277875623348, 0.0011063904749190228, 179.74749137394335)",150,24,13.79,"(24.505131572941515, 0.1216903871208749, 0.05802216151527623, 0.48694507279334986, 60.34333570065906, 0.0008375066383161883, 179.74749137394335)",0.48484848484848486,0.45454545454545453,2.8823529411764706,3.2393541449737144,2,death_stringency
sarima,Brazil,NA,14,new_cases,13696.774878259204,20924.840463511442,126.969867767129,13696.774878259204,8840.34538364377,6114.013455054642,20661.594023087462,9475.59981142381,3605.4080146617002,35689.15034658325,17426.24264352608,11849.728910354723,8258.930130014229,26573.296583400894,11583.39396517096,4708.036717487899,47939.068106291925,126.969867767129,131.31792201672687,116.561765486139,140.52220393289275,21.688101409741087,65.70343125876026,180.1443393088839,108,24,18.18,"(32.97957061203096, 0.1933168140416262, 0.06828591269634918, 0.8478066653543738, 68.35508398467692, 0.0017843050629260272, 179.7956898647976)",143,31,17.82,"(32.25419810829052, 0.17541452893213288, 0.05870236635722951, 0.7655787021685346, 67.88837126153204, 0.0017843050629260272, 179.7956898647976)",0.5454545454545454,0.4015151515151515,3.6666666666666665,3.006584112011316,3,no_exog
sarima,Brazil,NA,28,new_cases,12006.666081680474,19187.481870342304,124.80855327981426,12006.666081680478,7083.216365597333,4855.501102417304,19516.685136887223,9065.450782843409,3035.0294052986533,38539.18888436926,15584.705588555991,9668.586938506836,6293.204076538255,25947.615083273573,11192.694592578959,4009.687086751212,43178.548641672925,124.80855327981425,125.00073967216808,109.60346537622823,137.33592096928626,20.485958882184477,73.86252985607885,178.0680277048635,157,17,9.77,"(17.829381828686778, 0.2224295689582745, 0.10225022872168721, 0.547971762415218, 52.25174649848015, 0.0007918432848552709, 179.80592158782218)",157,17,9.77,"(17.829381828686778, 0.2224295689582745, 0.10225022872168721, 0.547971762415218, 52.25174649848015, 0.0007918432848552709, 179.80592158782218)",0.2557251908396947,0.6717557251908397,7.651282051282052,5.541914877803566,6,death_all
sarima,Brazil,NA,28,new_cases,11920.182984355877,19141.673937766427,124.43983588217553,11920.182984355875,6809.661866762681,4574.029125718759,19511.648338750405,9097.10964838859,3075.4131950902765,38521.16420140236,15509.793049988763,9662.22554292391,6193.630804960352,25921.621665753846,11218.288670126418,4005.9453531302634,43163.44310182186,124.43983588217553,124.1113442665928,109.49270030756708,137.10596900505132,20.420879476297774,72.59223243983223,178.00951164321665,157,17,9.77,"(17.833223060049328, 0.21182865236671738, 0.08928118245086278, 0.6592909273189161, 52.2767607671173, 0.0003715386517330478, 179.80535943688716)",157,17,9.77,"(17.833223060049328, 0.21182865236671738, 0.08928118245086278, 0.6592909273189161, 52.2767607671173, 0.0003715386517330478, 179.80535943688716)",0.26335877862595425,0.6679389312977099,7.507772020725389,5.489686514828335,6,death_mobility
sarima,Brazil,NA,28,new_cases,11910.585529891292,19127.55312217783,124.66372684407503,11910.585529891292,6651.382102545369,4952.554699738979,19396.83705244284,9075.919267987856,2646.6758620325695,38577.70426534319,15512.690514111147,9751.189039122732,6370.545989530519,25884.233765496763,11190.16181541361,3820.656827846588,43244.22374322396,124.66372684407506,125.42269835920287,110.04961592452162,135.94742480681882,19.869371292249358,77.17255141337891,177.4257512789923,154,20,11.49,"(20.698461745847272, 0.20055164079984691, 0.08516605694067228, 1.0339363239723958, 55.111602983317965, 9.343374436221484e-05, 179.80911200860845)",154,20,11.49,"(20.698461745847272, 0.20055164079984691, 0.08516605694067228, 1.0339363239723958, 55.111602983317965, 9.343374436221484e-05, 179.80911200860845)",0.2862595419847328,0.6450381679389313,7.67379679144385,5.981648280535445,6,death_recovered
sarima,Brazil,NA,28,new_cases,11991.483278450773,19178.93251800946,125.06002093337274,11991.483278450773,7400.958319018926,4929.050743204133,19394.194137205923,9045.440577369589,2611.1544280545772,38562.069370696954,15603.76344214299,9705.18540015398,6467.635381264043,25902.374785221484,11151.413317243816,3815.3981800241345,43226.466874804704,125.06002093337273,126.52013574814723,111.35812949779861,136.61145628553965,19.969456721376208,76.77053979183235,177.45866287309985,155,19,10.92,"(20.16803250862417, 0.21235914467904232, 0.08830160326009016, 0.9803719772628618, 54.710601301988405, 0.0008683940044286164, 179.80933545572105)",155,19,10.92,"(20.16803250862417, 0.21235914467904232, 0.08830160326009016, 0.9803719772628618, 54.710601301988405, 0.0008683940044286164, 179.80933545572105)",0.27862595419847325,0.6450381679389313,7.830687830687831,6.050576731163034,6,death_stringency
sarima,Brazil,NA,28,new_cases,14732.759952697215,22708.32629484328,134.06836990037115,14732.759952697217,9886.656416216545,6817.084179915626,23494.260755103947,9860.885654568752,4353.574016326233,45816.72251036892,19142.68654821838,12912.251567971882,8684.595256581853,31057.69673386724,12215.794482133773,6185.754786062611,52248.90376875931,134.06836990037115,131.83761786038377,117.56003074341663,148.34991402146267,23.271665597175733,85.19448277373549,195.35327542606208,140,34,19.54,"(35.19589146584998, 0.2894870733559541, 0.10300590655269677, 1.461683767235146, 70.17951648332345, 0.001690391019751622, 179.84742563709867)",140,34,19.54,"(35.19589146584998, 0.2894870733559541, 0.10300590655269677, 1.461683767235146, 70.17951648332345, 0.001690391019751622, 179.84742563709867)",0.40839694656488545,0.3816793893129771,10.883870967741936,7.404767539964028,11,no_exog
sarima,Brazil,NA,7,new_cases,10126.471099874232,15914.911867115321,115.57246903960718,10126.471099874234,5170.393245456214,3410.598552559035,18632.556233792915,8966.462744831313,1959.6312064664041,38872.75645649981,12098.78693989248,6815.804225430852,4599.753492047543,20816.55066744302,10339.42814284887,2315.5048033897233,48488.82348503331,115.57246903960718,123.32969192319996,101.72218079201924,136.72803614719152,30.03280092440691,43.64130673212369,160.9434777687933,49,17,25.76,"(46.6077000802295, 0.2766759474525431, 0.06729435326131027, 137.92424846731237, 77.88438951470668, 0.005497725312035408, 179.74513738264858)",134,40,22.99,"(41.202685751950945, 0.16282285613449304, 0.040113571608036275, 1.416949410230735, 74.74187514130816, 0.00048060120749405, 179.82580011303966)",0.5303030303030303,0.4090909090909091,1.064516129032258,1.5041162160544146,1,death_all
sarima,Brazil,NA,7,new_cases,10009.606460596675,15843.374011957974,114.84967584692545,10009.606460596675,5008.548283019856,3397.7571598521176,18660.186755763592,9004.464607128155,1961.1374666336378,38831.2439800815,11994.624922143856,6643.627895024407,4604.863318558042,20856.0704921308,10350.916532359388,2308.253927392796,48359.35175684257,114.84967584692542,123.44380569036326,96.54389430968368,136.58013665432765,30.403297495680025,43.23444095242768,160.88214373161352,49,17,25.76,"(47.363651080407834, 0.27905791673899766, 0.06034250221835243, 145.84203702920112, 77.70924282949059, 0.005085417035145747, 179.74260207708235)",135,39,22.41,"(40.326308825344285, 0.16370702402292375, 0.03605458357128653, 1.2200044198956368, 73.81090746088101, 0.0005240835172004508, 179.82716641822032)",0.5454545454545454,0.4090909090909091,0.9666666666666667,1.4259499757471625,0.5,death_mobility
sarima,Brazil,NA,7,new_cases,10108.294775236172,15862.828480237838,115.54429890337747,10108.294775236174,5781.754237141204,3431.600040209961,18580.961941940554,8890.290690541195,1738.4286411419066,38548.23445852648,12136.64869214673,7559.682383174814,4841.830600776168,20740.28457488413,10214.258950939993,2053.6714495042993,48091.57473625651,115.54429890337747,123.14737487187082,97.22517539605487,136.43820928171274,30.307662737804076,44.933194372477026,160.70723993312427,50,16,24.24,"(43.21510658481754, 0.2015579644669507, 0.05574786844309051, 1.2424971080839753, 75.9634879183415, 0.005678590093170874, 179.7522947425303)",137,37,21.26,"(37.92895156371958, 0.16831739432161252, 0.038372551446917216, 1.1171876726919558, 72.5464967503588, 0.0004581105027569711, 179.82969850263027)",0.5,0.48484848484848486,0.6666666666666666,1.0206207261596574,0,death_recovered
sarima,Brazil,NA,7,new_cases,10234.376972676706,15942.572777741856,116.28730115263816,10234.376972676706,6490.724826327243,3438.3881586506163,18450.25779247305,8844.519566033174,1724.2137836752822,38594.95242779623,12259.562114837687,7879.6145635245675,4848.695592237273,20715.566730209655,10191.602598513746,2047.3899020629794,48214.679179032144,116.2873011526382,123.09622731793014,101.62799805532168,136.57090131395185,30.0558887541757,44.27302386217787,160.7107996734365,50,16,24.24,"(43.21576029084307, 0.1984352246461359, 0.06540607902244619, 1.268781862726934, 75.96819851691113, 0.006030861168978153, 179.75505011986485)",136,38,21.84,"(38.9652933182068, 0.16705742522101175, 0.040786459035828886, 1.2030201505610507, 73.28255034932184, 0.0004131275398280487, 179.8282319742248)",0.5151515151515151,0.45454545454545453,0.78125,1.184152752788036,0,death_stringency
sarima,Brazil,NA,7,new_cases,13072.392030764971,19338.336174779062,124.61757174802695,13072.392030764975,9054.142753645243,5905.235628799818,21493.07843235221,9689.045834467477,2312.5653871793334,43187.85410192048,15923.390753158294,11607.489137492284,7964.311478075199,24353.381638131985,10973.462212583663,2933.210068437655,53653.35634328773,124.61757174802698,130.2856674799803,103.47004705039268,146.4406075035873,27.979343033025714,63.00595974266354,169.72600987692348,49,17,25.76,"(46.19142664231275, 0.30633751863905456, 0.06345239836011154, 122.05492232083057, 77.18260284459676, 0.002564612062457056, 179.8413773806009)",135,39,22.41,"(40.01254950104055, 0.18065983012858128, 0.035970343206587756, 2.2302651819415527, 73.70366719125118, 0.0005738247099036754, 179.85856007143224)",0.6060606060606061,0.3787878787878788,1.4230769230769231,1.270372446901362,1,no_exog
sarima,China,NA,14,new_cases,5515.127961852359,9728.399657321675,54.75886415453455,5515.127961852358,3061.22559120464,1314.4474163544771,6402.275154089452,5872.227571673416,313.21594655129957,27174.127508692512,6700.2135151387465,4003.4051692208845,1635.1240494310048,8292.910673378838,7053.289923442009,404.00939671531637,32082.356462266947,54.758864154534564,35.166433992174355,16.602589979675557,58.815017391598765,54.784001935351846,4.799320688472198,199.87977897505985,75,9,10.71,"(18.174232294832695, 0.29093462589355734, 0.09459366238571128, 0.7070207368881041, 51.302296751985665, 0.024447011981111225, 179.24818740416046)",144,30,17.24,"(29.13570230773359, 0.19371631734263106, 0.06974674887533669, 0.7495007877632439, 63.33309261485521, 0.023234762873469796, 179.24818740416046)",0.5079365079365079,0.4523809523809524,2.870967741935484,2.8196260126834862,2,death_all
sarima,China,NA,14,new_cases,5588.585931101452,9855.137869869477,55.04909136053923,5588.585931101452,3174.593146676472,1380.565791190798,6377.80682754647,6009.7096355595795,303.4854646673783,27302.335229713415,6761.730864184848,4069.554312461236,1636.1806696133442,8293.66893405732,7169.570290782113,407.7089495168384,32391.714914308235,55.04909136053922,35.741868818472696,16.717076185348876,61.08204125783805,54.78147930617667,4.657387203589637,199.8795832115472,73,11,13.1,"(23.646795722758096, 0.2919745096928447, 0.09084067081660337, 0.8626570688223534, 58.82888597588276, 0.030128928771690797, 179.59011484991638)",142,32,18.39,"(31.82469861484798, 0.2073228484794833, 0.07083404508008313, 0.885998421339384, 66.09171078369296, 0.02157078867297024, 179.59011484991638)",0.5317460317460317,0.42857142857142855,3.288135593220339,3.1351777569229444,3,death_mobility
