model,country,W,F,target_var,alignment_MAE,alignment_RMSE,alignment_sMAPE,alignment_MAE_mean,alignment_MAE_median,alignment_MAE_p25,alignment_MAE_p75,alignment_MAE_std,alignment_MAE_min,alignment_MAE_max,alignment_RMSE_mean,alignment_RMSE_median,alignment_RMSE_p25,alignment_RMSE_p75,alignment_RMSE_std,alignment_RMSE_min,alignment_RMSE_max,alignment_sMAPE_mean,alignment_sMAPE_median,alignment_sMAPE_p25,alignment_sMAPE_p75,alignment_sMAPE_std,alignment_sMAPE_min,alignment_sMAPE_max,tp_same_sign,tp_diff_sign,tp_diff_percentage,tp_slope_diff_stats,global_same_sign,global_diff_sign,global_diff_percentage,global_slope_diff_stats,lead_lag_unmatched_rate,lead_lag_within_halfF_ratio,lead_lag_mean,lead_lag_std,lead_lag_median,exog_vars
arima,Australia,NA,7,new_cases,8349.28135528264,14716.417861062018,119.7093778578769,8349.28135528264,7592.206609952064,4138.3098209838745,11112.068204222167,5370.762888309375,2379.6551912496716,29940.599787915045,12944.326028202831,10858.707505597149,7761.006403269025,17861.186661102234,7001.24119974279,3762.8946101872643,30133.409039393326,119.7093778578769,118.44992662527592,83.26401759611063,156.31398754582722,41.919921686026264,28.1898332639765,181.96450790193967,37,19,33.93,"(58.79827308851077, 0.8331598017746822, 0.20401844969469227, 168.4012863446469, 79.82067439709476, 0.011013955157977545, 179.70029975130004)",129,45,25.86,"(45.84204098843533, 0.5423879375663123, 0.09934272814535057, 139.45586982525325, 76.21741016370943, 0.0013866160975182925, 179.76679876929646)",0.6875,0.234375,2.25,1.51744244666721,2,death_all
arima,Australia,NA,7,new_cases,8337.81056791519,14709.858658908472,119.95566877047905,8337.81056791519,7594.665860720423,4129.021733776413,11112.94758876134,5357.910180515013,2379.6651742655654,29928.05844011383,12930.54688670982,10865.04106038217,7755.259971733837,17842.946531090365,7012.909451551725,3723.1547752925694,30125.409137363553,119.95566877047905,118.11497891339312,83.25638683049272,156.3064913142433,41.87704575547112,27.747984418964784,181.95243816061011,37,19,33.93,"(58.62416353292589, 0.8464434189627909, 0.20409777169244536, 168.4426265359648, 79.6425369318861, 0.010848895025458685, 179.70020898036583)",129,45,25.86,"(45.779552210370056, 0.5251272713831097, 0.09865967369627783, 132.2817981606039, 76.16279147355283, 0.0012966772764031694, 179.76661756209612)",0.6875,0.234375,2.2,1.5761378513048245,2,death_mobility
arima,Australia,NA,7,new_cases,8397.283667989144,14767.686306816742,118.92379467817608,8397.283667989146,7733.032748188971,4288.561126153081,11023.86368409766,5347.769371398525,2540.5984668671254,30282.154169224097,13002.579469181313,10564.885914964143,7808.697958893665,18774.388921725113,7001.248888888848,3417.734396421198,30441.74134884661,118.9237946781761,117.72951850496197,82.44212187664546,157.68088205912272,43.60840417902273,23.426421122404374,182.25699610456894,37,19,33.93,"(58.06620139311144, 0.8927742574452213, 0.20508594210692538, 168.7541827114603, 79.10263935938941, 0.015484489301267603, 179.70574987813603)",128,46,26.44,"(46.57634318706641, 0.5212474015171088, 0.09985409757714916, 143.06818096543606, 76.45938052827813, 0.002232115582699007, 179.77326836116688)",0.71875,0.203125,2.2222222222222223,1.6289858106324409,2,death_recovered
arima,Australia,NA,7,new_cases,8417.931772974978,14775.283804935329,118.86854058763821,8417.931772974978,7736.976775757665,4296.531912630224,11013.398845751992,5352.226472095249,2543.109274052979,30308.518303199828,13016.679440217364,10552.039317286597,7809.748483942912,18801.834998018916,6991.070580891512,3425.467918146692,30464.248581843523,118.8685405876382,118.04874124178295,82.18728496686984,157.2488292642774,43.419249223744295,23.51404403568118,182.27426702028126,37,19,33.93,"(58.4845708015226, 0.892694404050809, 0.20503685307008107, 168.74254066711813, 79.4118391487207, 0.015673091283835504, 179.70594225359895)",128,46,26.44,"(46.711019170838696, 0.5158253996738541, 0.09997944647682058, 148.73877247461309, 76.5836992806806, 0.0023529429596286884, 179.77359575427695)",0.71875,0.203125,2.2222222222222223,1.6289858106324409,2,death_stringency
arima,Australia,NA,7,new_cases,9647.003777394746,16656.130793199773,127.0298320694499,9647.003777394748,8123.243627809508,4856.664042785913,13253.110527279046,6133.227062965836,2795.371523786678,32612.713882756496,14289.078307246167,9208.433061834134,6635.09749889772,19978.70260948121,8558.559115269622,5010.7669986614255,33390.12277957375,127.02983206944988,124.69241511003764,95.77054313546651,162.9741953221176,40.46544244433642,37.3972377484097,194.5120707783546,46,10,17.86,"(28.073992475345594, 0.1689385687772565, 0.06499791227991886, 4.787881455266801, 57.76973844905053, 0.005790156693633945, 177.88509245155896)",156,18,10.34,"(17.356742576932604, 0.09493250853180674, 0.042070799312463485, 0.927508786357799, 49.07144109824237, 0.0004752778704827025, 178.16673505006204)",0.625,0.28125,1.7083333333333333,1.7564580631305242,1,no_exog
arima,Brazil,NA,14,new_cases,11895.300144842156,18733.058624983252,117.00716768144295,11895.300144842156,6430.641583931074,5218.387594585306,18939.256733522816,9385.5342374751,2682.7028893527417,37316.515836181716,14765.298743684654,8108.985208821023,6772.019428990518,23852.47859815978,11528.809064981682,2813.918174637532,45721.9868658077,117.00716768144295,119.93128632063106,100.86282296043638,133.77258820483183,23.110154532103685,61.23610729831211,165.46150214137822,113,19,14.39,"(25.955154611056155, 0.1761954097760176, 0.06659352826866786, 0.7904392687724118, 61.031027966290154, 0.0005612831253137678, 179.49890999228595)",150,24,13.79,"(25.15282043767949, 0.16748560510404686, 0.059368153773283965, 0.5673787665304895, 60.24165538659513, 0.0005612831253137678, 179.49890999228595)",0.49242424242424243,0.5,2.5223880597014925,2.6248128877336847,1,death_all
arima,Brazil,NA,14,new_cases,11831.927446275582,18721.484228699752,116.45757873931994,11831.927446275582,6204.335386935998,4928.446321291789,19209.061188965123,9577.19069051957,2853.9188057161523,37278.60386701727,14646.132019634197,7814.719579302226,6390.938482803639,23972.899540739374,11661.251587582678,3001.782919057929,45666.70260907559,116.45757873931996,118.90738101529645,98.93548467833246,132.43995173021295,22.703507350003903,61.30931487769457,161.70282518494304,113,19,14.39,"(25.54888489327757, 0.16995045865072456, 0.06750188452015535, 0.6371096903159158, 61.34835971478409, 0.002879802991172651, 179.57487054843634)",149,25,14.37,"(25.5439086894132, 0.16733196122801702, 0.059897120832453486, 0.5448528842965921, 61.486294194205946, 0.0019295892317657479, 179.57487054843634)",0.4696969696969697,0.5227272727272727,2.414285714285714,2.5959436425787703,1,death_mobility
arima,Brazil,NA,14,new_cases,11992.153657550976,18565.48193747948,116.54250285538303,11992.153657550976,7359.961688803254,5340.489555788286,19419.387533940197,9280.861354684694,2501.7582096482483,36839.738258284764,14630.499199875565,8736.206735829252,6643.291941909633,23719.994733824424,11429.156256404807,2988.1070882537915,44422.18917774531,116.54250285538303,120.54910074337286,100.7451729648578,132.38913774971147,22.47399510797187,60.824437747956615,161.48955010405086,114,18,13.64,"(23.690470554161433, 0.14802823264639287, 0.07483640935012768, 0.42001525763280323, 58.67448102272225, 0.0003427685657191244, 179.59640159370076)",151,23,13.22,"(23.1539522436167, 0.13734109518587823, 0.06434658001552118, 0.4359005674523109, 58.43370991318279, 0.0003359948590066753, 179.59640159370076)",0.48484848484848486,0.5075757575757576,2.3088235294117645,2.6891565172677243,1,death_recovered
arima,Brazil,NA,14,new_cases,12131.493263974338,18777.01648595694,116.66577693832372,12131.493263974338,7517.148874500871,5355.773203754448,19360.999492402607,9399.075070769662,2530.6139190226017,37011.15738304336,14795.369920368576,8916.994548895116,6634.204435508044,23724.826029507996,11561.720331912185,2982.0311904907994,45287.91497113217,116.66577693832372,120.52704332057141,100.93951726907477,132.4478402771968,22.428574713387494,61.087877287421065,161.54739403579396,115,17,12.88,"(22.505529779057966, 0.16661565635810552, 0.07445015030759077, 0.47265930521530103, 57.593289391376295, 0.005881426667018453, 179.5849217766827)",152,22,12.64,"(22.25450571915141, 0.14487833846978326, 0.06840632631360864, 0.4809465537619045, 57.602663303966615, 0.0036450920635078456, 179.5849217766827)",0.5075757575757576,0.48484848484848486,2.276923076923077,2.7528831040593396,1,death_stringency
arima,Brazil,NA,14,new_cases,14664.673592029583,21704.88499399888,123.9469479574806,14664.673592029585,10810.353458743968,7137.745768046047,21494.57952042879,9856.773710173387,3787.0651779718637,42476.599401772844,17896.122203427538,12924.949704704191,8845.138603678495,27464.77614380871,12281.320885096426,4496.331256166027,50939.81074760462,123.94694795748059,130.6057919344163,104.96545994887612,143.79296854963087,24.30261756184362,64.24840145772892,167.17412917818783,114,18,13.64,"(24.12485352951191, 0.20656951305417662, 0.08019630754636922, 0.7373702658714956, 59.76227205559099, 0.003998705122821333, 179.74384543405154)",155,19,10.92,"(19.478473578058342, 0.19118719037613638, 0.07737617111057901, 0.6814186781729537, 54.3097155408202, 0.003998705122821333, 179.74384543405154)",0.553030303030303,0.3333333333333333,4.186440677966102,4.137609572551342,3,no_exog
arima,Brazil,NA,28,new_cases,12396.356838137202,19362.709395465456,123.53761332340005,12396.356838137202,7280.3330095635,5639.266549133281,19768.825692738814,8623.420003585003,3159.580557981203,31642.678884197732,15934.65229249887,9712.005982250657,6883.900922409466,26459.42284240085,11000.062338478208,4230.723007856533,40102.936343683024,123.53761332340005,122.06826726708337,104.33307739225155,137.38343570483332,22.833901647868533,78.2543497156308,177.72093036593319,154,20,11.49,"(21.03595931185098, 0.34232926308209016, 0.15834102148001702, 1.306995894591721, 55.10005592212166, 0.007145579951373233, 179.11772665997506)",154,20,11.49,"(21.03595931185098, 0.34232926308209016, 0.15834102148001702, 1.306995894591721, 55.10005592212166, 0.007145579951373233, 179.11772665997506)",0.2137404580152672,0.7061068702290076,7.41747572815534,5.9436775539443305,6,death_all
arima,Brazil,NA,28,new_cases,12362.055045824009,19389.941288089984,123.05368816223341,12362.05504582401,7015.398059944346,5440.884949785915,20049.763020931256,8822.061213677476,3013.8056874492563,31624.965909535465,15859.378725626166,9601.470413566958,6694.388883374557,26279.318345630956,11155.712867976334,4289.6882977624,40069.282884833796,123.0536881622334,121.052920722001,104.5840040887105,137.45867216792703,22.33592685894581,77.68429824180345,175.55950613528333,151,23,13.22,"(23.73544781521115, 0.3266699539659835, 0.15779942123675184, 1.2992581585109422, 58.340697879919496, 0.011314352739180486, 179.0919645873876)",151,23,13.22,"(23.73544781521115, 0.3266699539659835, 0.15779942123675184, 1.2992581585109422, 58.340697879919496, 0.011314352739180486, 179.0919645873876)",0.20992366412213737,0.7290076335877863,6.821256038647343,5.63552638517552,5,death_mobility
arima,Brazil,NA,28,new_cases,12499.771681196036,19275.963762354633,121.56994706816684,12499.771681196038,7941.277093562531,5908.720813137531,19969.949497695987,8583.7281668578,2938.9031826903883,31507.414756926457,15778.459553117178,9835.881752580495,6806.372906287312,26182.410258761734,11072.623586948768,3780.779247582317,39928.78961322336,121.56994706816684,122.00105438823508,104.35802016746918,132.7374292496474,21.109368671265962,77.19155111014823,174.98205029598236,155,19,10.92,"(20.38307278973835, 0.3578952758197017, 0.15534320607754665, 1.3745961931716753, 53.1661752962903, 0.014577322516167756, 179.11314965740763)",155,19,10.92,"(20.38307278973835, 0.3578952758197017, 0.15534320607754665, 1.3745961931716753, 53.1661752962903, 0.014577322516167756, 179.11314965740763)",0.21755725190839692,0.6946564885496184,6.282926829268293,5.941541295009745,5,death_recovered
arima,Brazil,NA,28,new_cases,12594.890846421216,19388.99831466038,121.63844152946734,12594.890846421215,8324.850379278867,5919.127168140344,19978.871520504286,8630.595796470756,2959.177092343158,31523.15455358692,15890.35010948077,10067.929097333734,6818.142939044165,26230.81004146741,11109.906797270058,3796.476969354027,39952.975133595624,121.63844152946736,122.16279299311714,104.46823297776623,132.7120918583426,21.082848931296372,77.09531725939833,175.13659569422296,155,19,10.92,"(20.17537455057286, 0.39900210886910936, 0.16183348974101858, 1.3803311309133857, 52.99785972769937, 0.019532229516820633, 179.11005912394046)",155,19,10.92,"(20.17537455057286, 0.39900210886910936, 0.16183348974101858, 1.3803311309133857, 52.99785972769937, 0.019532229516820633, 179.11005912394046)",0.20992366412213737,0.7022900763358778,6.618357487922705,5.85208047046066,6,death_stringency
arima,Brazil,NA,28,new_cases,14989.710088582462,22194.77711144349,127.88952011899266,14989.710088582464,11122.925712800852,7170.125477185998,22359.63142586484,9120.957561199062,5046.945528834053,35734.04711710993,18772.550143275952,13517.342601789745,8697.386227510058,29126.38344482267,11840.586646988655,6202.180711312681,44793.77345010686,127.88952011899265,128.9340330840579,108.36464908109545,144.36658350102863,23.435404858343464,80.4938119725251,189.64575213595407,165,9,5.17,"(9.444836897950873, 0.5769597317469151, 0.310639073189531, 1.231558974070731, 35.29387370192592, 0.09460979551909096, 178.65357485695816)",165,9,5.17,"(9.444836897950873, 0.5769597317469151, 0.310639073189531, 1.231558974070731, 35.29387370192592, 0.09460979551909096, 178.65357485695816)",0.4389312977099237,0.4198473282442748,8.755102040816327,7.441637613202398,7,no_exog
arima,Brazil,NA,7,new_cases,11445.640086577718,18188.226692708668,118.39066180435891,11445.640086577716,6544.697833835188,4434.43332301464,18644.603049339872,9581.1640406109,2372.973757413844,43631.885909616896,13852.427941575192,8613.359726261388,5624.932780614273,22141.208337619013,11786.510524698437,2974.323647241819,55200.35854502675,118.3906618043589,123.7404863827978,96.84424074385457,146.70237951717627,29.71559972702494,44.423360740738104,161.26150341589292,53,13,19.7,"(35.75309560067891, 0.23091664216232952, 0.05403057569376602, 1.5298906815526003, 70.64569836547587, 0.00041880007387970567, 179.394701215432)",144,30,17.24,"(31.233898897595736, 0.13478173503480612, 0.03100353812011676, 1.058367259803859, 66.40123765222731, 0.00039913478755217136, 179.394701215432)",0.5151515151515151,0.42424242424242425,1.15625,1.7433629903519898,0,death_all
arima,Brazil,NA,7,new_cases,11290.648809884775,18085.09592347572,117.62233202442007,11290.648809884779,6092.2891031603285,4440.524264814454,18441.266036034136,9713.429748093471,2486.1423767718684,43604.522175798535,13690.176300454621,7879.602891296476,5616.79600373723,22003.401755841456,11817.35027084281,2913.5323868115884,55139.72763335379,117.62233202442007,123.39479443885587,94.63636559650203,145.70314594106026,29.350990832817413,44.29407708389556,157.0479151563698,52,14,21.21,"(38.2088423170694, 0.23802743750405247, 0.055782026832717754, 3.4519994138291645, 71.60523953939642, 5.681099270313471e-05, 179.47599498225432)",144,30,17.24,"(31.06613367470668, 0.1191594572881852, 0.027139524243156077, 1.1813977421260424, 66.11754002422035, 5.681099270313471e-05, 179.47599498225432)",0.48484848484848486,0.45454545454545453,1.0588235294117647,1.7045603089073493,0,death_mobility
arima,Brazil,NA,7,new_cases,11685.975404186853,17948.741974320983,119.18602952454754,11685.975404186853,7426.834212203164,4495.586320558912,18455.230299514296,9435.858139067894,2541.52811489157,42912.447328501126,13783.131842756993,8615.709850053441,5885.39216488476,21907.030978430197,11497.069846962317,2935.1412637969197,53110.503873239715,119.18602952454752,127.94412668528747,95.10035375018576,145.76642752994525,29.89292406029921,42.8253422176384,158.8024207242204,54,12,18.18,"(32.13998808475408, 0.22081821223580714, 0.04999008005808588, 1.218697040409299, 67.12575366065603, 0.00043123763078121264, 179.41163180786464)",146,28,16.09,"(28.239803229837626, 0.10927872759463175, 0.026425363958516048, 0.9196017988401787, 63.85183374634638, 0.00022524873712482442, 179.41163180786464)",0.5454545454545454,0.4090909090909091,0.9333333333333333,1.720732268608305,0,death_recovered
arima,Brazil,NA,7,new_cases,11822.544846448394,18205.29188515627,119.33967675954167,11822.544846448392,7876.835830340062,4529.378718062613,18420.668949343577,9448.429331954989,2495.807796923542,43204.91756883235,13992.238342941002,9088.811231360041,5991.013151751335,21827.419349657106,11646.884509518779,2903.6207310084246,54607.95470210931,119.33967675954169,127.70546104666823,97.1022676556046,146.0341002091276,29.62596770649778,43.61909368799189,158.52835754142205,53,13,19.7,"(34.64403263377303, 0.22489352344549143, 0.049463176268794665, 1.41910780449147, 69.17452041078234, 0.0001272556958576617, 179.3685063152893)",145,29,16.67,"(28.958063870944088, 0.11722387608030808, 0.025079710592574633, 0.946012409726982, 64.17187952654379, 0.0001272556958576617, 179.3685063152893)",0.5606060606060606,0.3787878787878788,1.0344827586206897,1.782509439379728,0,death_stringency
arima,Brazil,NA,7,new_cases,14764.509037622815,21680.23379717332,127.42798088436544,14764.509037622815,11933.61731400745,7548.06425644214,20565.83023665577,10108.433452614414,3054.670059228261,49844.01957256451,17660.643434039135,13343.482806321792,9401.141412402596,24929.592613260633,12575.14258351875,4190.366221560009,61477.14988249736,127.42798088436543,131.53804968432854,101.34173226441746,156.83773270629356,31.855918959728573,48.26370397984747,173.85943768757107,55,11,16.67,"(29.320329824927644, 0.1876763665058609, 0.05931043995407171, 1.6336706153764506, 64.22127271347331, 0.002236392535634591, 179.68550785094763)",147,27,15.52,"(27.506202314872873, 0.1354509655876135, 0.024821808266035264, 1.016478119869352, 62.74283177674608, 0.00047421743556888, 179.69882388629264)",0.6515151515151515,0.30303030303030304,1.173913043478261,1.7228985595908761,0,no_exog
arima,China,NA,14,new_cases,5830.452419240049,9963.716301739309,55.07605994695026,5830.4524192400495,3638.265822287701,1483.9460516987986,6720.526750786102,5995.320203086412,285.29391135012384,26921.205387542665,7012.571111751399,4381.374245793158,1914.5013412084024,8398.803852932273,7078.0992465615645,377.5996509036238,31681.834554540466,55.07605994695027,37.58303672275529,16.682695197206137,58.78498342201323,54.64481640437431,4.386468380193599,199.88866812790172,76,8,9.52,"(15.683466517999406, 0.3928195501845757, 0.11181568896015595, 1.0004452950043556, 46.994672066163574, 0.035169769663202566, 179.37250670523414)",143,31,17.82,"(30.30142308795894, 0.2838801028039851, 0.07909392695916688, 1.0159660354069993, 64.74626211536398, 0.028954508729614116, 179.38916231427393)",0.5238095238095238,0.4523809523809524,3,2.661718573161307,2,death_all
arima,China,NA,14,new_cases,5768.217695082554,9901.250983781314,54.79283239477103,5768.217695082554,3668.6602582159335,1512.6564098842496,6527.7540044428415,5934.598218643637,281.110191614038,26932.87112994029,6966.216755445432,4374.49349474261,1920.5963551668438,8401.081311567094,7036.092321735253,365.2672533689548,31696.125507082423,54.79283239477105,37.590740541177645,16.868569508136215,57.92110381189721,54.49121399509531,4.314112382224022,199.88690244451658,76,8,9.52,"(16.323872926871758, 0.3982111294670724, 0.11286988534003511, 0.9302222993569631, 48.556259726458016, 0.03634506110642794, 179.05297292142728)",143,31,17.82,"(30.586890114112784, 0.27716990866378655, 0.08044205507246158, 1.0485962168244374, 65.17437466611035, 0.028258721952283912, 179.16410616705855)",0.5317460317460317,0.4523809523809524,2.9491525423728815,2.5422209188950444,2,death_mobility
