model,country,W,F,target_var,MAE_global,RMSE_global,sMAPE_global,MAE_mean,MAE_median,MAE_p25,MAE_p75,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_median,RMSE_p25,RMSE_p75,RMSE_std,RMSE_min,RMSE_max,sMAPE_mean,sMAPE_median,sMAPE_p25,sMAPE_p75,sMAPE_std,sMAPE_min,sMAPE_max,exog_vars
svr,Australia,28,14,new_cases,7607.66841182798,16709.243012050436,163.25000983573364,7607.668411827979,6016.316399527394,4537.768556075254,10428.08998464685,4000.7987860883754,2368.8697057013474,15613.411413218111,14600.178868460218,10904.843308708334,8787.172116162148,18276.107642970357,8126.104789179377,5234.344512526176,31476.990153652972,163.25000983573364,168.6235072814517,149.76928823504738,177.18823565503106,23.987090796271964,110.06295909269146,196.79237607912478,death_stringency
svr,Australia,28,14,new_cases,16998.375970049936,20446.76101954244,134.84351459964728,16998.37597004994,13417.643714516265,10210.07401844023,24692.26825496678,8187.959261970119,6213.618308342747,36217.73172746856,18997.261234363123,15008.830151043596,13077.468456227476,26007.23918938943,7561.355816495111,9074.3134809391,36463.55789152642,134.84351459964728,142.94124503637897,123.7244192954281,154.2046985197421,30.0113102772138,45.492086812905015,173.91188958370498,no_exog
svr,Australia,56,28,new_cases,7368.037712562311,16646.48715604558,163.07702745701346,7368.03771256231,5936.112021133303,4632.415641518734,9659.824843841758,3810.8906129256984,2707.1407647076812,15429.931089951906,14729.502821082368,11367.821070931761,9408.089681242094,20825.109051328527,7755.467831157388,5983.156266197427,30811.334318542667,163.0770274570135,167.86940519685282,149.13935833561317,175.22317338093393,22.427673590033287,116.67849724417414,196.29520336943182,death_all
svr,Australia,56,28,new_cases,6988.187923715093,16032.082448947222,114.18618246194741,6988.187923715094,5646.826699879951,4463.28228804041,8751.943212382137,3279.6333560974385,3458.551941668503,14472.000404147384,13943.498221261001,10352.21053120448,8184.340847277794,20253.98078055505,7912.428514908227,5590.638737682856,30321.33147180795,114.1861824619474,102.07736841755886,90.61550499001284,131.37988339784326,35.03136241805523,68.12617184102557,183.5693422175637,death_mobility
svr,Australia,56,28,new_cases,13118.34970642856,17040.838708734584,132.35494389986164,13118.349706428558,13344.38203134554,12539.161140914002,14262.12985995888,1503.2490616128084,9351.420066832707,15540.03680723941,16402.868636750663,14447.73744547666,13461.751998995594,18983.974548402985,4619.099953736476,10015.161068146568,27717.644765806916,132.35494389986164,137.71994895825915,105.61856998226304,155.3390114566185,26.0638443307253,82.80808995566255,167.36653248552616,death_recovered
svr,Australia,56,28,new_cases,7375.014480793977,16651.617904312312,164.14476824165385,7375.014480793977,5942.84604085022,4644.216976438692,9669.080650077552,3814.741809275664,2701.247283235655,15440.900053499547,14735.236163874883,11373.091428833322,9416.264487495338,20830.546990054205,7755.591146137623,5987.510011790317,30817.23523836152,164.14476824165385,168.8662138807166,150.60625092321382,175.95799421668954,21.83709571696852,118.89504521563833,196.4176561226273,death_stringency
svr,Australia,56,28,new_cases,19743.48148091713,21840.987811765604,144.39969241510266,19743.481480917133,20550.28908751469,16690.385987094127,22478.76229236587,3804.2011402053413,11653.93505969261,27898.85231068276,21466.091702805756,21943.303897932812,18947.573820428384,24674.93811545607,4029.349277541939,12825.778793332462,30008.615227276918,144.39969241510266,146.71186054035783,128.3644042743648,158.29467703082807,19.70719566689161,94.33348408993251,172.99878769423813,no_exog
svr,Brazil,14,7,new_cases,23442.07386404484,27203.757606519805,127.60427547508951,23442.07386404484,22977.103129934414,19626.128745007787,24971.016636819746,5797.198305579974,12409.089113338463,48989.410493163974,26374.17609280653,24909.798254067166,22549.96865118226,27422.166046858063,6666.87808047491,17635.374650883467,57526.94422688521,127.60427547508951,129.48310739740265,108.1295634742697,147.56397457675092,23.543270289765037,66.45489239735313,178.295825228928,death_all
svr,Brazil,14,7,new_cases,12663.324530792392,19138.255531655752,117.59480719969997,12663.324530792393,9611.029133688282,6888.801297847064,15059.403675180556,8642.467953872814,2427.70501224287,45678.770730633674,15678.428505253352,12161.824686122329,8091.068419374701,20491.927876940612,10975.413632324347,2700.3695890330496,58237.04845682823,117.5948072,115.75357925331829,96.84674602891673,143.52744954422076,32.80081260390144,29.72985794622257,181.676155246623,death_mobility
svr,Brazil,14,7,new_cases,12399.12269251557,18920.93885,118.45170866606361,12399.12269251557,8903.253338071036,5881.142142154988,14986.78503057783,9177.992515529548,1824.738573848768,48763.05105743093,15479.636962871404,12248.430789359252,7508.537418576105,21053.84003039049,10880.384488932361,2583.071856148888,55230.901713517196,118.4517086660636,121.38342427809073,96.30542604184257,142.4803547692275,33.815461295010515,17.586794728981175,190.63994111078725,death_recovered
svr,Brazil,14,7,new_cases,13010.858326293916,19457.507009023662,118.29347924838535,13010.858326293916,9712.995400870926,6707.276318079899,16785.744768152665,8931.0099221666,2714.4902609194396,46069.28269304767,15820.042374125085,11712.793823145032,7921.74781667697,21455.403154435622,11327.878807927442,3114.399196856223,59182.278161351554,118.29347924838537,117.53952957504394,99.90881505412656,143.23428364814572,31.649825846420374,32.764982618737335,180.1932685589964,death_stringency
svr,Brazil,14,7,new_cases,14511.352693491302,20259.118022593942,117.86094621120624,14511.352693491302,10848.33281265998,7130.484702695974,20951.229381695364,9855.851216536823,3217.717746514997,49496.205082286375,16964.438051851786,12765.847063920886,8641.019344383605,23940.103634016043,11074.28122445307,4027.578615328228,53488.81195783799,117.86094621120627,114.64578892301924,102.30004262342838,136.113341461524,28.316609933467493,33.04130646519254,190.59114730900095,no_exog
svr,Brazil,21,7,new_cases,23423.19439543904,27227.058427795066,127.5949842302071,23423.19439543904,22931.339864248326,19813.460138268143,25181.376018814542,5825.040623191088,11535.723637992614,48176.66260747045,26391.37889669304,24904.29335170552,22592.201694083746,27324.63283485305,6693.865143678324,17489.492103951205,57997.91445597401,127.59498423020709,129.47362753061455,108.61787553956289,147.53199514347207,23.483429415159286,64.19715364805585,178.3141099071796,death_all
svr,Brazil,21,7,new_cases,12863.036938023502,19077.433736090374,116.95991463594373,12863.036938023502,9762.299886444427,6824.568219097324,15811.162082334304,8738.613834713045,2542.6534934191127,46282.160928270416,15701.86652391853,12018.209706744829,8248.28660779275,20650.03745629062,10835.121855335348,3002.266480367504,57449.398410489724,116.95991463594373,116.68625249784651,95.62741556968095,141.2869634923717,31.972675970453533,30.69444782514311,179.648715279975,death_mobility
svr,Brazil,21,7,new_cases,12429.413587907171,18899.1816152833,117.33114071530895,12429.41358790717,9187.653412274867,5857.915710463191,15601.444334169053,9307.509604568157,1922.8410108871776,48157.11601903341,15409.158995853446,12300.826062702345,7649.180954394613,20522.844021260007,10942.435047464125,2543.4808189455875,55692.538694858435,117.3311407153089,116.59452987749368,97.83763554815037,140.24577254212517,32.87296987116481,18.724336318767083,191.59868379834143,death_recovered
svr,Brazil,21,7,new_cases,12862.459311272893,19648.415002292164,118.57670420500132,12862.459311272896,9378.718968328256,6414.916529966578,17017.364777459225,9159.929004458809,2267.432399765745,46471.51967908994,15785.77634203366,11347.32988076426,7799.967554734586,21207.738231822706,11699.122932151375,2487.387729522515,60122.104166334095,118.5767042050013,120.26339784331037,99.13918430585836,144.3431881154655,33.0224316164377,26.978125510631912,181.89894086158495,death_stringency
svr,Brazil,21,7,new_cases,14489.404462622959,20257.652293338142,116.95987275809159,14489.40446262296,10297.238674487046,7284.800973900503,22077.90926197886,9924.138678509222,2737.802816382045,53436.829443549585,16891.044635937884,12917.509487887495,8670.803743029825,24741.885939169075,11183.250312165163,3727.6933096740595,56798.25004754395,116.95987275809158,113.98588533185487,98.9091592047935,134.863061857519,27.991271743112364,40.03644522261137,187.61659540662538,no_exog
svr,Brazil,28,14,new_cases,25381.37249784414,28459.991314621806,129.66621203128736,25381.372497844135,24767.960362000907,22466.783831764005,26902.888933428523,4416.741594765009,18350.52905082536,39970.27548653738,27966.44497873951,26934.12672163837,25229.872776454013,28353.716244964664,5277.220942833849,20812.60655641714,46263.25176772269,129.66621203128736,130.02740276057952,111.84051640286638,146.0882362341206,19.00299871663327,91.98579928384814,166.46282399953282,death_all
svr,Brazil,28,14,new_cases,23752.059974953918,27410.9383709062,128.12484231444742,23752.059974953918,22939.21093408335,20906.082818467283,24796.86482691444,4719.507443995034,16345.45807049179,41243.789648782345,26822.499815460673,25434.131700749447,23778.085950409106,27131.70589268802,5649.163302935196,19793.070405442897,47633.32861259148,128.12484231444745,127.17236445345449,112.36531205972317,143.88702077406364,18.660791994065015,86.2236159762014,164.1303716139143,death_mobility
svr,Brazil,28,14,new_cases,13800.90210151236,20190.316461834962,119.43025664077524,13800.902101512356,9908.329612397078,6514.0176852850545,21000.919120335915,9328.049599743867,3553.7504998363333,37495.12027428301,16858.52340718988,12219.695690009008,8029.973474007045,26495.666301659694,11110.313558053836,4584.66408335318,46946.82960418167,119.43025664077523,124.15156778863661,99.95185440737063,134.9495823510662,24.022833564823046,62.56106761898421,183.86456207641882,death_recovered
svr,Brazil,28,14,new_cases,19718.449253085873,25292.41677313066,125.81164847008242,19718.449253085873,17523.388161068477,16037.234110778447,21817.37700342339,5842.880001598602,12619.931147339517,40903.91296802846,24308.54170078811,21626.86930347491,20238.449408533972,25878.544862883973,6985.781746289168,17310.628466367318,48231.97216541409,125.81164847008243,130.13052615288387,109.5468069444907,140.5247481699775,20.00870666123881,69.01820707143152,164.45379920287348,death_stringency
svr,Brazil,28,14,new_cases,14842.136557575092,20666.14795529214,119.33958157044744,14842.13655757509,11390.422326449621,7408.775028781424,20718.97540378662,9315.862304748147,3475.5513496149656,40960.21160493423,17587.372337167337,13374.5217448025,8883.358981575064,26186.874807617492,10852.373269652433,4246.346230505261,47309.51933885351,119.33958157044742,122.66767251588087,102.17517090694966,131.9789663366471,20.374214639817623,75.86789339654707,178.14310985076602,no_exog
svr,Brazil,56,28,new_cases,26529.174106348837,29436.544597479482,131.13624006299045,26529.17410634883,26002.972439882193,24348.838666714684,28117.836878882074,2794.5207336372673,21772.67942945372,34749.523279611036,29181.617951458888,28048.391497660978,26728.35466974128,29310.876867292416,3865.6605612095595,23923.683234924873,39776.08220503574,131.13624006299042,130.30689197310716,115.66527967892017,144.87368064921705,16.114752887310775,104.88861964695477,161.05554002832122,death_all
svr,Brazil,56,28,new_cases,26529.177023317934,29436.547229331693,131.13624217360695,26529.177023317938,26002.976437846643,24348.841073381016,28117.84104181503,2794.520077102783,21772.683262449682,34749.522834688076,29181.62075882964,28048.393926091492,26728.358616885966,29310.880867285756,3865.6594097926577,23923.68687840263,39776.08170347193,131.13624217360695,130.3068940251199,115.66528265711545,144.87368550431754,16.11475470434378,104.8886202012343,161.05554383624,death_mobility
svr,Brazil,56,28,new_cases,17795.90071098512,23335.243969649222,125.7041006763043,17795.900710985123,14756.286380056437,10057.668478512274,25342.701355892532,8056.2958327804645,8184.7361584036935,35251.550672219884,21075.670313848947,17430.494492916765,11598.219296741063,30281.841486143396,10017.471334872722,9487.692854776658,42129.1395544921,125.7041006763043,125.48393610941818,114.44613791450618,132.88564482293532,14.188023226419562,97.18001728761809,166.31056333932912,death_recovered
svr,Brazil,56,28,new_cases,23926.98565968042,28004.355057989047,129.62487446143479,23926.985659680417,23305.73185501944,21634.974975157515,24312.104062288032,3425.205909861442,18839.051199001344,34495.680501441915,27610.2603390139,25911.944579148192,24870.877205709505,27650.287758545877,4681.605090756026,22188.82443896345,40481.317597115856,129.6248744614348,128.63839314248577,117.70120998383659,142.50709896014422,14.561869433725407,98.55924287482713,156.5274421259734,death_stringency
svr,Brazil,56,28,new_cases,16163.186706685312,21903.91061020871,123.93565788503041,16163.186706685314,14076.992235787247,8372.806893399313,23526.303922982614,8121.9912829555105,6675.611743689413,33660.40339108496,19402.166793743174,15549.366911172376,9772.061957271595,28107.42458247576,10165.49180943958,7797.898862644491,40613.62938951283,123.93565788503044,124.83175612120843,110.96352854822828,131.4631389949971,15.200087632190234,96.2742777770269,175.41908869114755,no_exog
svr,China,14,7,new_cases,12111.849641130393,17959.974083658264,151.87498889635367,12111.849641130391,7327.454663005656,4352.698264711167,19692.734408538246,10735.405079402104,668.5015911259685,43712.58168167942,13420.405813084215,7900.9327015148265,4987.984841950427,21320.58501726077,11935.38339969906,1048.0306807805746,49361.82895582605,151.8749888963537,150.8214046672892,140.3882110656038,160.48377267153728,16.722446333160715,124.16963085240434,199.60537493103047,death_all
svr,China,14,7,new_cases,12679.415397938825,18754.262829191222,138.57605051306498,12679.415397938823,7208.958864388929,4110.039751419217,21066.719897209172,11800.771909200741,1008.0818437465108,47912.54546367237,13543.898445192064,7411.216397626222,4290.137507365266,21948.92808535324,12972.478143080742,1079.2827335041025,51874.96792430319,138.57605051306498,137.5917833017603,117.52666759270917,166.4928891474637,35.499730378724536,49.29248666756142,199.86788742182122,death_mobility
svr,China,14,7,new_cases,12416.8266401518,18550.455724462918,131.6169722032593,12416.826640151803,6896.012353620591,3915.127185072275,20636.25143819255,11769.168094169247,1001.8340693085003,47839.37737089455,13289.976193818302,7134.901110462239,4059.0464217114095,21668.514520111617,12942.022266748036,1074.1452589838364,51825.82143901955,131.61697220325934,128.55552383762307,111.51186895153252,160.26662387604412,39.00386589380751,27.19186420062715,199.867972249967,death_recovered
svr,China,14,7,new_cases,12727.898678073707,18485.099965871825,155.6201029274214,12727.898678073707,7933.780163563483,4805.513260005467,20676.80474835316,11159.528246007341,728.3813730925157,45763.322583768415,13758.321730966498,8205.861612581555,5036.665312358006,21854.672227275652,12345.343409378678,1057.7802859021535,49530.76679040331,155.6201029274214,156.92730553236655,144.74573388294345,168.34190553605845,20.0411194892474,103.98280345990388,199.23728977833608,death_stringency
svr,China,14,7,new_cases,11899.99188059498,18106.900849902726,114.69738360039608,11899.991880594982,6579.1295603996605,3313.7010163469135,19856.093873337213,11611.187901670493,574.3534892201003,46584.62958762293,12806.77433578818,6700.255672187008,3366.019690610309,21270.22117628879,12800.249587426228,605.6905187823905,50662.25932738501,114.69738360039607,115.57265985316542,76.21280454093414,156.61513088536222,46.9529486987934,21.211459143694295,199.91899870391276,no_exog
svr,China,21,7,new_cases,14172.624706827759,19970.83653013497,190.86988368712832,14172.624706827757,9332.639629327703,5891.541276943937,22650.53390522572,12103.947111289139,152.501809059997,49379.06961951115,14987.137206073721,9475.905367077992,5897.433978123179,24029.102657812207,13199.243541949445,152.51014395571048,53237.566032493356,190.86988368712832,193.3803249552517,186.09301642286505,197.10204072594416,6.867663473740243,174.5353183051096,198.53576587630405,death_all
svr,China,21,7,new_cases,13562.013788738039,19453.73092438884,164.9616639605369,13562.013788738039,8598.540725426614,5211.9189654060065,21900.651329479242,11962.103510622774,902.384384806471,48629.18704376496,14388.573909713325,8721.844277087705,5219.684637306282,23299.77940765454,13092.615770854945,913.9606135270878,52552.33992376811,164.9616639605369,168.5757682164196,148.55450214506558,185.2794904172065,23.578371277986243,92.24675032686491,199.78030536754517,death_mobility
svr,China,21,7,new_cases,13470.89066217654,19381.997823813035,163.72701275255903,13470.890662176536,8408.326462393374,5002.578918072368,21931.67040929867,11942.489158928072,853.0638801628755,48587.44803913925,14304.306221120429,8429.742741179794,5164.220190083166,23237.26809650621,13078.557381252287,893.0131257643526,52529.67669503162,163.72701275255903,164.9038008608744,152.13338616481172,183.08490627356824,22.948866568601687,98.13020411959535,199.78705521653632,death_recovered
svr,China,21,7,new_cases,14204.7013494208,19982.82198610047,192.60546127556165,14204.701349420795,9370.321176792873,6077.870084992647,22651.39354399515,12086.156318704148,151.64217029056766,49379.92925828086,15018.724061052262,9477.866457033031,6088.548531338842,24029.94183543255,13181.468131666907,151.65039398940445,53238.3516413761,192.60546127556162,193.94620366291332,189.0067833759898,197.11002381830815,5.080172977622622,176.24162996093347,198.5277471821638,death_stringency
svr,China,21,7,new_cases,11669.396070255461,17735.881706534878,116.35373222814106,11669.39607025546,6456.960079555459,3194.7142521491455,19316.771679658617,11237.22337423827,839.7290537488076,45816.43442339698,12657.496538925292,6750.971295797886,3700.0361930807844,20441.564229784908,12423.738619082935,1050.4429813302886,49924.86973118539,116.35373222814104,117.84276469222445,93.48345424082827,145.87060645833796,40.639108738634846,28.575072036813125,199.75182045255409,no_exog
svr,China,28,14,new_cases,14006.911747871098,19931.34096440004,192.40256254534975,14006.911747871101,9727.910041959258,5635.997515660816,22950.36361947108,11753.387571683716,150.97566624320444,42343.881475754,15126.996677968062,10091.682158481059,5808.305850551066,24792.78895725803,12978.147947373469,150.98706245081613,47007.80569878082,192.40256254534978,193.4957857270494,187.76263926488184,196.8941569776006,4.759606007842839,180.5120688640399,198.52149704344328,death_all
svr,China,28,14,new_cases,13693.340602580836,19654.58512209331,177.88597064154436,13693.340602580834,9335.284621913988,5254.404869464132,22547.027856867942,11659.068283305249,554.3114288463439,41940.54571401076,14816.073426375258,9717.028341554344,5457.593575632248,24414.81368452197,12914.591923319473,557.2738866430566,46651.724854214706,177.8859706415444,179.8498403424639,167.77974809412228,189.96772495184828,14.156917454435415,138.22214393432196,199.58246110995094,death_mobility
svr,China,28,14,new_cases,13715.575754089983,19670.427171144307,178.80107695436104,13715.575754089987,9368.92277253362,5273.607830654504,22565.732903754862,11659.103348524468,535.6063819594232,41959.250760897725,14838.25932584468,9744.134700153485,5471.483896531752,24429.23990345214,12913.239921656985,536.027248966551,46664.231512782404,178.80107695436104,180.64722266785378,169.28223676594985,190.4200080669384,13.66167210475638,139.58887334051133,199.5754354887168,death_recovered
svr,China,28,14,new_cases,14022.206583276396,19938.362337438335,193.15850604012675,14022.206583276396,9752.549240896184,5658.13148917131,22951.136120515363,11746.990488880181,150.2031651989205,42344.653977658214,15141.931076644738,10093.086079308625,5838.634930051396,24793.51816656654,12971.515561765316,150.21466882589164,47008.4965628389,193.15850604012675,194.11829012260074,189.97279703098604,196.9016348287019,4.280763058227275,180.60395800678742,198.51415151491085,death_stringency
svr,China,28,14,new_cases,11953.883045290173,17948.872338432742,126.9203275979524,11953.883045290175,7639.042226958691,3484.313825665783,19521.527399195686,10808.912390023546,439.8986023503535,38769.79542836237,13190.282004397937,8362.167806775491,3795.211961546554,21609.761655340895,12172.8582866068,441.42256304781137,43890.159378437376,126.92032759795235,135.70336100312966,106.83514406974395,151.80378622598334,39.85880544584519,23.912202355129306,199.78761557633766,no_exog
svr,China,56,28,new_cases,13588.918402812891,19813.877809386708,193.32830338445842,13588.918402812891,9369.140282545271,5757.914797326968,23020.365130272585,10947.440943240264,150.28665544170457,36174.388095626506,15429.521528236615,10220.7143783607,5961.001635433817,24746.299298542257,12430.592071779598,150.30862841781922,40031.489082961496,193.3283033844584,192.95133920637826,190.2266278519644,197.1590323082411,3.41863800763099,187.37998352581826,199.1548946300171,death_all
svr,China,56,28,new_cases,13154.854801858035,19405.76195331425,173.15839217593478,13154.854801858033,8840.273368183407,5175.814098013436,22490.651781418146,10772.450007023013,663.5682275808298,35563.00187889442,14994.304797791003,9691.7298100113,5376.649536046655,24238.039033062512,12318.864420864475,668.8753420256171,39485.98500374217,173.15839217593475,173.08980415835913,158.37419290338417,187.25397449454732,14.566703943862152,153.3327590204663,199.82187269521427,death_mobility
svr,China,56,28,new_cases,13276.352331392953,19518.57414353332,177.70327593555953,13276.352331392955,8950.593121240163,5317.548565579017,22579.64677986473,10806.564657137937,591.0050058495539,35733.85213700745,15118.030683863924,9841.9043251117,5529.236601579496,24321.690596340544,12345.844841012555,591.0165465931394,39634.262172906725,177.70327593555953,177.34668105267787,166.13389827636195,189.32815428697984,12.132775531541826,158.4768427977735,199.7841223660267,death_recovered
svr,China,56,28,new_cases,13592.978784571907,19817.18390585201,193.47683356595954,13592.978784571907,9375.176147903969,5758.313349653172,23020.412784743392,10948.381234455492,150.23900097089248,36174.61786154853,15433.109529348,10232.04492,5961.474131465918,24746.342786495814,12431.408134781355,150.2612496228962,40031.69757402201,193.47683356595954,193.64785887374418,190.29341130004946,197.18711168269186,3.425733029297392,187.38385265858278,199.1545093135353,death_stringency
svr,China,56,28,new_cases,11771.988341389588,17781.47322498517,135.88181310363822,11771.98834138959,7269.758903087288,4786.083226521832,19288.674217659336,9345.748352778406,2120.403752165358,32681.379902199656,14038.993744924432,8476.87828530257,5228.4424651212685,21593.466293096877,10912.719398978294,2576.5713350971027,37990.96854476521,135.8818131036382,138.3145021344978,118.52200313340936,150.02688645685362,29.948922409722062,64.7204211996468,199.93094635654234,no_exog
svr,Germany,14,7,new_cases,32366.87121647601,47129.49883793556,155.8194418130079,32366.871216476007,27252.891579792114,20971.749396519095,34605.74723839284,23032.52607608712,6169.734549512595,104499.04072930121,37941.96496349784,31702.67288726295,23499.51084516502,40685.65958504421,27957.055557116015,6646.407199711348,122756.86456927263,155.8194418130079,161.52627430117406,152.70385622671594,168.75564221314224,23.444590572410103,100.82836516521377,188.2348802184445,death_all
svr,Germany,14,7,new_cases,31631.11790242828,46561.71307206557,158.1759753460755,31631.117902428283,26331.413714666895,20487.671132393196,33200.464627716814,22420.372577693066,5878.177810620699,102951.25251081616,37730.68835981949,31678.823719705033,23355.425432318538,39483.57660848554,27283.47998514016,6609.138040506503,121718.76304969842,158.17597534607546,163.60629298674024,153.43864177341132,168.93469599218042,19.278477586999536,105.37554982009725,186.71635697887416,death_mobility
svr,Germany,14,7,new_cases,28400.158904837906,42308.011513296704,132.322747578078,28400.158904837906,23537.91756005123,16661.086744068343,28048.588494254727,22043.166016496703,2343.469957102664,99483.4037459568,33264.60596442845,26917.566046612854,18753.358311627388,34024.06807484053,26142.567361308604,2771.325801115187,115816.24766378924,132.32274757807798,136.89973770893374,120.1577911587108,146.86776967543963,25.337189185416133,70.45216550777255,178.18495926749057,death_recovered
