model,country,W,F,target_var,MAE_global,RMSE_global,sMAPE_global,MAE_mean,MAE_median,MAE_p25,MAE_p75,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_median,RMSE_p25,RMSE_p75,RMSE_std,RMSE_min,RMSE_max,sMAPE_mean,sMAPE_median,sMAPE_p25,sMAPE_p75,sMAPE_std,sMAPE_min,sMAPE_max,exog_vars
arima,China,NA,7,new_cases,5278.957225579151,9594.575826106156,44.169514975918595,5278.957225579149,2506.246631617389,1106.9933844775323,7043.176182139019,6316.016301707943,227.8461990279389,38334.92132553515,6237.078965628688,2784.8228460869877,1337.2334689951756,8827.093722200863,7290.729130849177,274.3859654493091,41807.79149542753,44.16951497591859,28.018365249065596,13.311761820468215,50.92632257632768,48.41467723597866,3.3415252740872403,199.8622526286253,death_all
arima,China,NA,7,new_cases,5279.825098132524,9619.006459780472,44.13110485882711,5279.8250981325245,2386.7453056136146,1106.7453117624054,7102.208987307422,6322.465491203823,228.5464822722302,38275.78689980552,6249.97839678596,2792.202009927534,1340.8356344075214,8741.202009337208,7311.843496205811,275.19967368973863,41749.80232621571,44.131104858827115,27.965041841717444,13.35497380738551,50.82248068053623,48.35763286125802,3.35079969923869,199.86066480863093,death_mobility
arima,China,NA,7,new_cases,5280.336166122399,9620.505893711354,43.96994824727864,5280.336166122401,2373.027868732166,1106.5601900103234,7103.706237827765,6323.448777987887,228.50737947089797,38275.73841694019,6250.584751653885,2784.051221044979,1340.9372760719189,8741.202010631609,7313.297745431045,275.1653236852613,41749.75492778105,43.96994824727862,27.968124930624413,13.35085156890608,50.82694372574765,47.899943481092926,3.350214079783408,199.86071080634653,death_recovered
arima,China,NA,7,new_cases,5261.8498115790135,9585.983658606116,44.09481496115951,5261.8498115790135,2450.918947684759,1087.639441868299,7043.696337761048,6318.906824044789,227.78063357546606,38330.03957582504,6219.264763645391,2753.22960989897,1326.7269937349922,8827.094275316025,7294.643822884182,274.20057340194586,41802.53855038591,44.0948149611595,28.013293724028017,13.314554474141405,50.91800041803404,48.38607699076986,3.340737238874189,199.86358981825967,death_stringency
arima,China,NA,7,new_cases,5238.80308780263,9546.671956820654,43.98743980525657,5238.80308780263,2428.4785014557365,1106.5321381638516,7102.790845133355,6268.328743712322,228.4241540934042,38247.37759911181,6204.008338965401,2763.0868558504553,1341.8405918611572,8746.374622317915,7255.978637040882,275.31093961564693,41726.33008577479,43.987439805256564,27.98568020390156,13.36403749010145,50.414189483073145,48.34239562422313,3.3489441931618993,199.86318839243853,no_exog
arima,Germany,NA,14,new_cases,14846.521738622252,23842.10419441272,84.1851492162519,14846.521738622248,8567.34324937698,6082.49920109055,21342.4944583317,12304.426121520693,3384.2783141024042,50981.47659002765,18426.407082076963,10565.330640390821,7453.651544195603,27954.90208047419,15129.886135157014,4258.158217580076,60322.232791439164,84.1851492162519,81.45802131017899,74.0004271610667,91.42620086508823,12.978558125183234,64.49263513725609,116.42686864882161,death_all
arima,Germany,NA,14,new_cases,14002.156812012056,22777.711750948874,82.83429231725812,14002.156812012054,7712.1482177366815,5136.877652574971,20317.2979906223,12318.871639184244,3026.2764799825422,52563.42074428934,17247.635170510785,9306.63579937413,6436.666853421432,26137.181634023756,14877.60846488016,3373.844227145682,60376.09357958956,82.83429231725813,79.86314360181942,73.1883346986524,90.48353780014021,12.993770709627741,63.87081329347725,121.11828195357322,death_mobility
arima,Germany,NA,14,new_cases,13732.027624969849,22898.667361655956,82.94575922583446,13732.027624969847,7288.3941410913085,4408.112809410594,20197.116054195896,12658.277716397466,3120.1151620290666,56314.58851659364,17021.82797621334,8816.557583686968,5565.941755618707,26129.281608129633,15316.864538408918,3473.8195042986863,64831.23927214471,82.94575922583446,80.51863259959453,73.04903407203518,91.71556936187856,13.677239594403902,63.79186389205572,124.53269461779541,death_recovered
arima,Germany,NA,14,new_cases,13635.469007414828,22750.6359752804,82.86725858417817,13635.469007414828,7284.9162797946665,4431.931837007309,20250.189060651854,12511.173824564125,3094.0884374293787,56492.91736182252,16933.446573759386,8758.901846116736,5551.626678715926,26064.92771401626,15193.742936266866,3443.685264888676,65026.0005085891,82.86725858417817,80.31923948295902,72.81766347194045,91.65237602702584,13.725420499950978,63.73849881543199,124.23914894094953,death_stringency
arima,Germany,NA,14,new_cases,14542.928151253427,24609.79117432057,82.42366081161947,14542.928151253425,7591.254680127313,4319.747506746126,20949.707633341088,13470.029487668393,2087.7516897836117,65082.54552133018,18240.582768585547,9301.22865800405,5355.532380319362,27555.857146078415,16520.38019859248,3046.951457411945,74220.29493307651,82.42366081161947,80.48757264408349,69.62480874113865,91.27047462943845,15.373612217074415,61.70068862473113,125.58454976486928,no_exog
arima,Germany,NA,28,new_cases,18892.913015291004,29676.322667746015,92.31491189383644,18892.913015291004,12516.33712458107,7247.431288591022,30993.66500288937,14476.66415149261,5346.460542118107,57553.031574994144,23811.327441845962,15879.480969956127,9128.534581776466,41898.89294140875,17711.71399208359,6429.644617589133,63351.31347457691,92.31491189383645,90.19661067791559,81.33630128783935,102.57214504192098,14.161090390151799,70.07997160464619,136.46383598896125,death_all
arima,Germany,NA,28,new_cases,18329.17724243734,29450.13278842066,91.3676932083034,18329.17724243734,11062.08623124507,7386.589158980617,28585.36121813632,14828.696815025462,3281.155251934434,69494.52521806642,23193.41495800919,14736.34931635552,9119.021385814916,39465.117943431214,18148.71410985376,4290.942635344456,76211.33222047509,91.3676932083034,89.48050449815898,79.94325465170816,101.65992474478983,14.51166630044309,68.26675162944494,135.80944138776857,death_mobility
arima,Germany,NA,28,new_cases,18033.39524636351,29480.15634148348,91.76879831663378,18033.395246363514,10772.098490854252,6035.0349631019,27852.03893529413,14822.000530176598,3368.830292266347,67843.9113811668,23056.122201045706,14757.972974553959,7827.692209227719,39093.778795007645,18371.032822592086,4375.131183683883,75420.88339920019,91.76879831663378,91.06254808170839,80.49929084426766,101.78612905288958,15.067255417765821,64.36057421532063,139.40947703076898,death_recovered
arima,Germany,NA,28,new_cases,17932.49312834867,29266.558827015193,91.70316855607916,17932.49312834867,10809.801144108056,6056.363553195322,27863.979289735285,14630.294472263882,3360.055457134435,67848.83245102597,22939.365943625548,14833.8897439709,7852.290786910037,39112.58292093499,18174.623948780158,4380.41979468454,75447.58288676324,91.70316855607916,90.82739510938376,80.47706342586466,101.82819545900668,15.07875828877081,64.23156905244532,138.9616543424946,death_stringency
arima,Germany,NA,28,new_cases,18895.65844357489,30701.540925277448,89.9662334058003,18895.65844357489,12717.098578708632,6173.236691494464,30176.586748205063,15288.90172839519,2555.730931018487,66367.0725920905,24005.54066895178,16241.275781964221,7331.609991344756,41380.33405921077,19139.45224863523,3393.8845129918964,73543.24633538541,89.9662334058003,86.47897405090498,79.15242846666192,101.50995488597113,15.62987074492994,63.47779422447085,128.87029396538827,no_exog
arima,Germany,NA,7,new_cases,12222.707936424375,20413.29146346906,79.45638039731409,12222.707936424375,7476.223481522968,5172.362649333752,16236.269697264948,10962.44781191731,3012.9989142129953,62185.52595919116,15203.325676822244,9018.458447413645,6555.613498553355,21013.3071343833,13622.09076232486,3662.1725615663877,71712.99134946264,79.4563803973141,76.23331900766675,68.22284985095828,85.35730840054865,13.280921114457641,62.38679704248062,113.14296091932454,death_all
arima,Germany,NA,7,new_cases,11358.16503938234,18993.06256557861,78.09800777391905,11358.16503938234,6551.561688255571,3884.001731148995,17105.706567238776,11126.572403816224,2444.927850040785,63333.06263637927,13756.081110715722,7658.44970810012,4869.826740833669,20792.920859106427,13096.05505850497,2830.8838117838336,71315.34364882826,78.09800777391905,75.33457578529755,67.7965774574855,83.36797662453345,13.248862351097154,61.42077370814031,116.57260948209938,death_mobility
arima,Germany,NA,7,new_cases,11157.989617204557,19244.904142555402,78.21097691304557,11157.98961720456,5644.1856041359715,3809.980260119093,15013.500548214823,11508.397588294032,1945.9328488547237,65402.1431606217,13563.193210447524,6768.671075938288,4679.423918656616,19219.56519970685,13653.062857550176,2703.9254024643737,75147.81967612161,78.21097691304556,75.81434584759708,67.04357571397648,83.52333364174929,13.932330010850546,60.190621198693684,120.392304611116,death_recovered
arima,Germany,NA,7,new_cases,11068.434489047633,19138.201733634338,78.15616525441106,11068.434489047631,5620.842031081709,3840.9936634624796,14963.996957869764,11371.233560458715,1939.665221140738,65558.86384941947,13509.34682318599,6790.217491084554,4686.739694777623,19119.778366607115,13556.11721726243,2636.7498115424455,75329.28827927499,78.15616525441105,75.56130683619782,67.12364522074452,83.56621962694389,13.959724859029732,60.21787502460148,120.0752330969027,death_stringency
arima,Germany,NA,7,new_cases,12009.64462665034,21458.899265313856,78.06066151949965,12009.64462665034,5391.654982843853,3684.602326188866,18325.621934684605,12666.859140329758,1397.7887692964164,72147.45712119063,14951.793950169507,6852.076313682042,4676.179911709005,22547.912596021368,15392.472684743088,1943.3585314206948,82776.5689303922,78.06066151949965,70.93852173140768,65.5273555861344,86.90133947338899,16.04316425169299,59.124776295304414,127.55642227024997,no_exog
arima,India,NA,14,new_cases,1918.930747888967,3960.258816425397,83.44060551221261,1918.9307478889673,739.0924852966659,86.64595447261935,2358.009221948073,3043.700718173346,12.439427601368264,24414.65979656869,2213.4427854128203,1025.1396217896133,94.54267142707945,2847.222807097023,3283.948984,15.767597304551401,25702.98020818022,83.44060551221264,72.9222574658831,43.60418296863581,115.54411018225937,52.336025923576926,12.069635367328958,200,death_all
arima,India,NA,14,new_cases,1900.9215238458607,3965.739232910485,80.141949185753,1900.921523845861,683.6122352895414,72.27855743636577,2269.4069869055816,3058.7553113534655,12.457880686417147,24709.378192285134,2198.747089792057,1017.2242711540941,83.66647033526662,2695.812899127832,3300.3937490209255,15.894128734521967,26012.970532958883,80.141949185753,70.28788661340859,39.78748308682665,112.15868411426852,51.443259183605825,11.982372091352607,200,death_mobility
