model,country,W,F,target_var,MAE_global,RMSE_global,sMAPE_global,MAE_mean,MAE_median,MAE_p25,MAE_p75,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_median,RMSE_p25,RMSE_p75,RMSE_std,RMSE_min,RMSE_max,sMAPE_mean,sMAPE_median,sMAPE_p25,sMAPE_p75,sMAPE_std,sMAPE_min,sMAPE_max,exog_vars
lstm,Brazil,14,7,new_cases,19178.835008392583,26011.075410724356,120.9273178644747,19178.835008392587,13909.637625558036,10074.601266043526,26221.448869977678,12609.481667009604,4537.567461286272,53660.09375,21866.175975324266,15835.373713926183,11458.508466202293,31582.863417568256,14087.100206875122,5765.214137909096,60716.87777809435,120.9273178644747,120.23348091736236,104.84167813230883,139.9910870437596,24.317292274033043,58.74893425622457,175.63868197313658,death_all
lstm,Brazil,14,7,new_cases,13147.51810441855,20376.97303585745,141.54023084006343,13147.518104418554,9523.79618181501,7318.626159667969,17081.706495012557,9007.795006372373,1969.5969456263952,49269.76088169643,16915.669497462844,12653.839939266625,9387.210163065354,22794.427080147594,11361.388804044454,2762.841202261918,62558.69525134532,141.5402308400634,147.91697059871393,108.71215248232912,178.13091533945138,38.91448505515847,37.03747912210971,199.80470880792654,death_mobility
lstm,Brazil,14,7,new_cases,14291.821985229091,20710.53827082528,119.789611872058,14291.821985229093,10973.992202758789,7273.228812081474,17829.25631277902,10270.990193620939,2758.625653948103,50356.750279017855,17013.230324160824,12983.945124778478,8307.61279348117,22177.209131815493,11810.012252507326,3699.3111234647777,56478.355626372184,119.78961187205802,116.39026077032572,100.15995554412058,139.539518270087,28.710557303553426,44.61029814635765,186.5369901927183,death_recovered
lstm,Brazil,14,7,new_cases,24706.85009204382,29350.95102494536,125.5888538599049,24706.85009204382,20873.129324776786,17142.52814592634,30045.582589285714,10101.486394877322,10208.73911830357,57003.77344,27203.9222805228,22969.729380086945,18463.530745608296,33562.376930466125,11019.298463333167,12660.868434523747,57613.573817584955,125.58885385990492,124.23294613385454,113.96043260139254,138.04315367684444,19.0977613318881,66.19619780922535,168.66622771970447,death_stringency
lstm,Brazil,14,7,new_cases,13494.370034380696,19997.32729629992,121.02299551748092,13494.370034380692,10036.576049804688,6922.554617745535,16946.81392996652,9676.166639661205,2467.488603864397,48094.4951171875,16397.22990336899,12327.87795681139,8107.172102308427,21957.245797456126,11446.569376516423,3467.284294097461,59499.69779721566,121.02299551748094,117.98797986646494,100.71984687589918,142.61364757335315,29.795889497123543,42.69238165985851,188.2478851591706,no_exog
lstm,Brazil,21,7,new_cases,17262.458333977338,22764.13838430875,120.62316161669173,17262.458333977338,13501.603236607143,10011.394670758928,23827.24532645089,10542.075562176411,4046.3255184037343,52796.13225446428,19530.528399227467,15135.273714789306,11262.353222449707,27791.264494708972,11694.633676474372,5490.53413148258,56411.67264029084,120.62316161669172,120.23109423741226,104.90142919126309,139.07482975376644,24.016092036341174,62.819970497403446,169.40697966005882,death_all
lstm,Brazil,21,7,new_cases,13255.395088733025,19747.970660120845,130.3532983993989,13255.395088733027,9592.589896065849,6733.2972120557515,16342.510253906248,9505.158668999315,2853.5057879856654,47423.09263392857,16280.848732731672,11978.670712329831,8418.754845255571,22082.048067914675,11176.596518390705,3595.7749769014376,58118.2253914112,130.35329839939894,132.51090930885056,101.88387614477372,163.4518410985985,37.61520154447479,32.75778905596393,195.43202852828813,death_mobility
lstm,Brazil,21,7,new_cases,15153.471702437879,20869.364214731315,116.63979167728206,15153.471702437877,11016.717145647322,8373.484741210938,17037.867680140902,10087.61287825143,4764.029715401785,51312.775669642855,17515.0892514596,12864.244136468958,9759.758642938248,22587.85698789719,11346.894343410107,5328.08945082077,58365.99909281604,116.63979167728206,115.469565067307,98.99604656182572,134.22822083077097,26.133755939099075,47.84230609194318,172.079266428857,death_recovered
lstm,Brazil,21,7,new_cases,16029.647175104552,21352.03381932466,116.11748999010578,16029.647175104552,12093.206263950891,9482.742815290178,18157.336181640625,9574.516769519942,5933.316336495535,51176.80357142857,18453.901867042594,13599.874467720572,11055.057355660432,24059.78253058736,10740.71013030078,6625.890297309935,57745.00771779322,116.11748999010581,116.26624521727516,97.49895414075239,135.06900362806516,25.62867398837315,54.76506487991335,170.59003959851876,death_stringency
lstm,Brazil,21,7,new_cases,16392.52507111748,21278.024744891878,118.62125826119467,16392.52507111748,12912.054966517857,10896.557094029018,19857.562133789062,8212.588197563058,7150.771065848215,49804.97405133928,18892.211358659522,14491.360322203553,12288.028606768235,23344.07865898852,9789.723541753727,7875.4339323295635,56440.10806209394,118.62125826119468,119.40208711025355,102.7527119631768,135.55849123108686,24.048742381313776,55.324828612194906,168.96962341769378,no_exog
lstm,Brazil,28,14,new_cases,15378.433668307875,21589.56138976184,130.14156382777483,15378.433668307875,10953.055698939732,8583.74685886928,21825.456612723214,9441.987873697815,5095.809783935547,40639.829380580355,18520.853452004023,13002.524829250644,10254.379159082195,26442.85932275098,11094.464764542992,6762.21835461327,48088.54121238692,130.1415638277748,131.03878213700227,104.86952879838907,150.55279281506895,28.896545096143342,70.67619593290664,194.40000748777913,death_all
lstm,Brazil,28,14,new_cases,14299.592531271364,20901.49104335572,141.48638814529673,14299.592531271364,10203.447604179382,7481.06722341265,19539.84401811872,9135.286419728667,4734.494419642857,38732.87004743303,17915.47648158672,12877.994525351529,9590.56282439514,24972.37657422231,10766.059180275417,6070.787150310697,45820.71097377182,141.48638814529673,142.25793317222022,112.62182181183482,172.668786542394,33.63857757158361,72.83109997842917,198.2900159957914,death_mobility
lstm,Brazil,28,14,new_cases,15080.179985663379,21252.000032777203,124.16827154667409,15080.179985663377,10617.762642996651,7914.527369907924,19923.14573451451,10144.611789041033,4922.113368443081,43925.92438616072,17793.805498247148,12480.075937173515,9143.777649029205,24372.431061306437,11620.154529252695,6096.202137891918,48403.183239799946,124.16827154667408,126.412268124613,113.13169565420594,136.82695218062062,19.09927351002916,74.88115808015581,189.75406956245843,death_recovered
lstm,Brazil,28,14,new_cases,14661.090441598877,20515.284641776634,127.86236184567716,14661.090441598879,10458.028647286552,8122.593598502022,19501.5966998509,8873.25591306098,5619.247942243303,39500.59528459822,17548.611824861648,12310.955019983761,9625.122150603347,24377.564385997597,10626.5293936187,6588.85038172782,48190.306901411255,127.86236184567716,129.61861613726785,118.83763605934111,140.02611133510845,17.961327738650827,75.97366344065294,170.32274624974204,death_stringency
lstm,Brazil,28,14,new_cases,14358.550827395935,20342.14382841289,121.6620522497572,14358.550827395937,10179.739013671875,7555.686096191406,19529.079877580916,9439.267588008097,5001.611441476004,42000.50055803572,17066.771576771316,12026.53439355375,8669.899985663438,24252.37656896836,11069.242227096998,6197.199148823399,49877.14572795188,121.66205224975717,125.64337535378135,104.19448050247962,136.16789444168376,21.444577521658932,69.96774958546256,180.54275149254565,no_exog
lstm,Brazil,56,28,new_cases,18036.706666862094,27233.444145942827,176.4618635925872,18036.706666862094,14261.245874132428,12179.675130571639,22762.878875459945,8584.84846482866,8602.311030932835,40556.17475795746,24108.085415446003,17939.003669012814,15035.740141372818,31449.05872130797,12667.308224391943,11202.637157891453,55208.44974010572,176.46186359258724,184.47353504783325,159.58997957464874,192.67733361905593,20.092760037277962,124.89714427835132,200,death_all
lstm,Brazil,56,28,new_cases,25841.84691704763,36742.22825753049,153.55717838190967,25841.84691704763,19194.819399152482,12164.437753677368,37150.38828604562,17283.001831641268,7852.384238106863,71966.33544921875,30941.947608905008,23541.26771889905,15260.561594768873,43471.69490758007,19813.8137544555,10054.284391128243,81937.48099521198,153.55717838190967,153.67642712780497,119.56772059961244,182.7898581758807,32.463946911060006,100.43262404028252,200,death_mobility
lstm,Brazil,56,28,new_cases,26016.056924043227,36193.41146386122,127.14034574829986,26016.056924043223,23123.67927987235,11286.4465070452,32019.272042410714,17722.39063292943,7556.543561662947,71383.11579241071,30402.934807444108,27672.63228451574,13010.379924233303,38553.35329114719,19637.32640882319,9248.368596072534,80379.76349208245,127.14034574829984,124.47649421137191,107.27561977660476,148.57824486651026,23.882070245612564,84.79361211452358,173.3127090501338,death_recovered
lstm,Brazil,56,28,new_cases,18458.21919781464,26793.167732237674,184.1816476644308,18458.21919781464,19489.852951049805,10286.002804568836,22972.489105497087,8264.59670302047,6730.755711146763,36822.9964403425,24219.78328890769,23789.257745010254,13836.385675575582,29668.10950098381,11457.571058744094,8704.79795457917,50738.61977790618,184.1816476644308,190.87534419390772,177.25127833555834,197.26164648315782,17.145190721408056,130.66774588537942,200,death_stringency
lstm,Brazil,56,28,new_cases,17278.899503579476,22524.76007170362,122.65290623322231,17278.899503579476,14168.223353794643,12280.774383544922,23074.090270996094,6637.027473402266,7595.015032087053,35102.0400390625,20923.812465949326,16664.765483337425,14784.50429198978,28333.11685193899,8340.197130619707,9724.516885262221,41063.282526073424,122.65290623322231,125.4465574760944,109.20339866973814,136.0332203682954,15.789071087334516,82.44445806185679,160.6903009500517,no_exog
lstm,China,14,7,new_cases,8460.466443118203,13249.648985305306,83.17988455223639,8460.466443118203,5326.049490792411,3092.8400355747767,12675.73592703683,7797.099518951449,396.7625514439174,34240.860072544645,9535.451125398275,5675.3888541823435,3271.4071768178774,13363.826607600822,9199.367916815954,434.9008093050512,38791.07410818147,83.17988455223643,71.49613582192609,49.06619115639904,87.57331826649536,50.698698366266754,15.375425436658197,200,death_all
lstm,China,14,7,new_cases,7045.474586691958,11470.232115539546,67.66684734664982,7045.4745866919575,4264.520263671875,1938.2579781668524,10074.549952915737,6998.673391936487,194.34930964878626,29578.383928571428,8040.68687547935,4576.027733146686,2133.4805944204422,11602.058964769432,8180.07208738706,217.51177854819457,33990.28960448848,67.6668473466498,51.48662456221159,33.040129813161684,72.42397782802503,56.576726750509145,6.989333822444692,200,death_mobility
lstm,China,14,7,new_cases,7314.921830728527,11829.770767656246,71.25525950910662,7314.921830728527,4164.027744838169,2174.098563058036,11260.000610351562,7074.873568008173,187.89567593165808,30135.04129464286,8386.140245768771,4727.50001239113,2395.495697842729,12853.380778000097,8343.627999473103,211.00102834947043,34368.095265772106,71.25525950910665,55.30860887896459,37.560800901302215,74.90021177716396,55.23323985673485,7.446905130406857,200,death_recovered
lstm,China,14,7,new_cases,8597.207836283838,13302.532996381708,84.31830250259837,8597.207836283838,5412.759660993303,3193.3601771763397,13042.690970284599,7789.566433093286,271.5353151048933,34583.05022321428,9652.574602958519,5786.493727530611,3324.9433582804113,13560.722208815387,9153.424913885745,336.2233596270005,39233.98907954807,84.31830250259839,73.12999025349279,48.815009369452476,88.77778578089556,50.88949166860502,14.73527946804611,200,death_stringency
lstm,China,14,7,new_cases,7162.209733283774,11724.951636898077,70.7048198406427,7162.209733283774,3982.2527553013397,2180.682826450893,9666.582292829242,7219.415629813078,182.13004084995814,30745.05469,8095.9054742304625,4185.258110359649,2313.808029936593,12081.48008495197,8481.203065598897,223.19441683641818,35517.10078558366,70.70481984064271,63.929641578331434,42.53500562198923,81.4207013218372,41.77028571212492,9.815214343071746,200,no_exog
lstm,China,21,7,new_cases,11113.437091223712,16421.883632116504,122.64135366247886,11113.437091223712,7550.247358049665,4513.140869140625,17683.16485595703,9473.96741581588,417.5601590020316,40455.02800641741,12311.542307973827,7887.464652985941,4694.1297239137175,18506.69847676184,10867.575075689447,493.7026943320936,45351.0454805428,122.64135366247886,120.84195114853543,106.87828867303485,131.20115042810926,34.47332354278571,35.859965018130254,199.96447295551445,death_all
lstm,China,21,7,new_cases,9574.563081229262,14798.581408801036,101.59795469243977,9574.56308122926,5949.890790666853,3665.8728768484934,14284.867867606026,8575.225041786694,282.6616330827986,38497.15973772322,10970.306594856333,6800.145752990433,4051.234221537512,16086.094177766028,9932.290014279855,333.9044666067483,42599.0236856433,101.59795469243979,95.0139177482045,74.34690526573922,107.90700115157125,44.370292550819386,21.891468891837633,200,death_mobility
lstm,China,21,7,new_cases,9801.519480128349,15112.60922922337,106.8125774616619,9801.51948012835,5858.176644461495,3714.5602765764506,15312.86117553711,9011.458524562675,164.6994231087821,39090.08586774553,11006.235947608444,6535.583253608671,4151.368027826788,16880.460873884396,10356.337575648016,193.318658415891,43573.155494726954,106.81257746166192,107.44501152342772,88.91433929859659,117.61050588173494,35.72324249638571,21.115342826584936,199.82729502559945,death_recovered
lstm,China,21,7,new_cases,10890.799576692394,16150.007965392546,120.68151825208359,10890.799576692396,6989.282588413784,4578.221439906529,17337.67431640625,9433.95611105589,437.2932335989816,40703.156459263395,12021.758419303424,7515.981217681252,4698.048833315217,18223.18309005107,10784.251563745625,550.8356219366657,45702.66241635191,120.6815182520836,122.58646240416468,106.16159615201744,130.84423320239483,33.97271078818486,25.506962240321513,199.85525630073008,death_stringency
lstm,China,21,7,new_cases,9984.853317951334,15327.33473500161,112.34335079112189,9984.853317951336,5824.349888392857,3496.770032610212,15862.363015311104,9228.655688895698,121.91536671774728,39514.69663783482,11113.063485569024,6409.051298436829,3913.9411816706397,17097.86132589471,10555.899300604347,133.79960271805976,43457.35698667663,112.34335079112188,110.62239958717129,91.2305563948665,128.86184098497122,38.50238827447792,21.1402648682424,199.41931144647893,no_exog
lstm,China,28,14,new_cases,13268.599404858838,18866.101914488365,164.02928834701075,13268.599404858838,9290.559463705336,5650.374033212662,20511.38530962808,10680.456165696392,407.9780970982143,40382.61398260934,14554.787138282942,9738.8374250487,5859.916304583239,22986.152131290335,12003.664973962539,477.36144064960365,45221.28074389212,164.02928834701075,167.64805560572563,154.24935979955606,173.83233989156068,22.316405265389868,90.69931602831531,200,death_all
lstm,China,28,14,new_cases,11750.588131066515,17353.14283901958,131.56289068693036,11750.588131066515,8178.3369881766175,4676.704016549246,17789.78901018415,9970.084344919433,460.3727444240025,38066.280857631136,13105.475400338972,8815.178244633518,4995.330666283044,19789.238875040945,11374.44859861464,503.7708139762875,43439.477348235254,131.56289068693036,139.46158997015937,112.45431489435839,147.09441837436822,35.633925945835394,25.676899997949608,200,death_mobility
lstm,China,28,14,new_cases,11948.96460792153,17530.73823366605,136.6451579948808,11948.96460792153,8204.789265223912,4768.0553795950755,17931.138608660018,10064.681973092695,587.2375619070871,38397.58837018694,13298.136995375287,8898.67306343912,5235.76503481231,20060.42227604652,11423.061562888986,604.9597522125458,43754.56322517445,136.64515799488078,143.08366513353025,118.2866146204087,151.08358586528146,36.405529534825085,26.55875935668653,200,death_recovered
lstm,China,28,14,new_cases,12959.683251624829,18649.654758870176,159.49192348036613,12959.68325162483,8801.479877084494,5264.751964381763,20382.563623087746,10767.49293313161,375.42256702695573,40137.38407359804,14214.959844359377,9419.789758707724,5591.042974774979,22619.20790159161,12072.470304303897,417.0264158113893,45451.98036900487,159.49192348036615,163.8929915818663,150.8106613114505,170.01216198679535,21.580394896475497,81.65791857225028,199.49282505849982,death_stringency
lstm,China,28,14,new_cases,11670.738317897607,17442.48290468362,135.8586868976562,11670.738317897607,8073.948102678571,4463.982864924839,18340.50138636998,10309.810517942422,74.86025251661029,38233.69684709822,12933.144125196135,8712.803670727899,4821.123857163116,20202.726982577093,11703.588890467958,86.60137907396076,43703.15785964836,135.8586868976562,142.20357270319477,120.44602071689528,152.37624739683375,32.46826352973719,34.36193940865035,198.85580479610556,no_exog
lstm,China,56,28,new_cases,13350.435475672197,19358.276953754103,176.0032029358736,13350.435475672197,9101.440059627806,5669.3929672038985,22220.461991684777,10422.36583914638,175.57511840547835,35561.34864030565,15228.487388749607,10008.334583340013,5894.759963515311,23706.30508522759,11951.404037557319,202.27464782042276,39509.489625776114,176.0032029358736,178.54565614223998,170.02343961151206,184.04255689473734,14.092663952626229,132.1970571234009,199.66566140683003,death_all
lstm,China,56,28,new_cases,12107.275093336852,18147.66304118773,148.80347121810718,12107.275093336852,8171.299783979143,4779.161879130772,19548.283363069808,9850.617358788353,232.8599775348391,34289.297025408065,14040.083092350029,9043.877491914518,5104.12689787942,21352.22884247536,11498.423396987866,268.4267657835318,38547.976155576354,148.80347121810715,152.3967589758256,131.19705232422285,165.5965111832229,27.7908452813973,77.4178111593283,199.8605690841296,death_mobility
lstm,China,56,28,new_cases,12119.563299233396,18116.328454531533,148.9233085950303,12119.563299233394,8122.508199964252,4758.940537069525,19435.591557656015,9759.765603463291,253.17011969430106,34194.012192317416,14048.52263997918,9136.60919074999,5123.173393816822,21339.580816581794,11438.547473628865,283.4935384516483,38513.626804405096,148.92330859503033,152.51646252977338,130.90937551314732,165.59905191450244,27.112550847439966,79.40698505314651,200,death_recovered
lstm,China,56,28,new_cases,13480.163457675055,19464.57283158851,175.57152002302482,13480.163457675055,9147.169306652886,5706.236817112991,22247.468017527033,10354.022674660966,467.5436049870082,35628.37721279689,15410.846741075387,10129.100881698165,5978.066321729684,23675.89183063056,11890.138697227196,562.989220340474,39725.49301754932,175.57152002302487,178.20052081272715,169.1209705260936,185.35834273112147,15.537572858015867,126.22945910070678,199.9902071132197,death_stringency
lstm,China,56,28,new_cases,11800.236087053036,18003.510339331693,148.76754561988332,11800.236087053036,7996.8276010240825,4600.185309303658,19288.34029000146,10012.143640081571,105.22487163543701,34202.734331675936,13671.645897766262,8778.107576177967,4899.218034040306,21258.22646539998,11713.773217222284,123.75827859144356,38680.60269347793,148.76754561988332,150.53225444612946,133.6265781490555,161.1754930306036,24.052653238512978,89.7417601997551,199.11903411443262,no_exog
lstm,Germany,14,7,new_cases,22364.9037809325,31535.427859467145,84.31433405144945,22364.903780932495,16549.664202008928,13096.812430245536,24772.21826171875,15899.819768167448,4758.520368303572,84885.46484,26191.28579390718,20100.85184889471,16257.109727391937,28865.17940755168,17564.16120233279,6414.379998332187,90367.50453057792,84.31433405144945,81.40979228405756,74.97847364839377,87.24819638191533,14.005010203375246,65.46288829746601,134.18735887697565,death_all
lstm,Germany,14,7,new_cases,16532.74204213259,24706.339989403656,92.21170073161917,16532.742042132588,12624.331389835903,8146.988990238735,17802.51436941964,12633.508439462346,4083.661934988839,71419.70200892857,19506.516950641024,14513.294256287078,9719.816169834308,21059.73776850566,15162.42171047754,4722.17393339026,81377.63907729447,92.21170073161919,88.81596984613408,78.59689729986714,104.59818611267218,17.237164643166317,64.43200475625129,138.91486484198626,death_mobility
lstm,Germany,14,7,new_cases,14551.69220110779,23394.50839712139,81.13114194460141,14551.692201107788,9400.760393415178,5559.482147216797,19337.43374633789,13126.051134548075,2507.5999646868027,65397.016810825895,17362.77729171916,10978.976990227353,6580.49500082449,23419.933055719306,15679.18964299956,3102.4592047023134,80621.67122876161,81.13114194460141,76.33179380973712,69.42834801366249,91.14267751126856,14.547802914634598,61.30012822043122,123.25854690856583,death_recovered
