model,country,W,F,target_var,alignment_MAE,alignment_RMSE,alignment_sMAPE,alignment_MAE_mean,alignment_MAE_median,alignment_MAE_p25,alignment_MAE_p75,alignment_MAE_std,alignment_MAE_min,alignment_MAE_max,alignment_RMSE_mean,alignment_RMSE_median,alignment_RMSE_p25,alignment_RMSE_p75,alignment_RMSE_std,alignment_RMSE_min,alignment_RMSE_max,alignment_sMAPE_mean,alignment_sMAPE_median,alignment_sMAPE_p25,alignment_sMAPE_p75,alignment_sMAPE_std,alignment_sMAPE_min,alignment_sMAPE_max,tp_same_sign,tp_diff_sign,tp_diff_percentage,tp_slope_diff_stats,global_same_sign,global_diff_sign,global_diff_percentage,global_slope_diff_stats,lead_lag_unmatched_rate,lead_lag_within_halfF_ratio,lead_lag_mean,lead_lag_std,lead_lag_median,exog_vars
lstm,Australia,28,14,new_cases,19485.743376522973,22441.038558556604,143.31402469652835,19485.743376522973,19880.798653738842,15725.372323172433,25168.64181082589,6291.2996595003015,8379.909946986607,29536.544921875,21450.92250176156,22055.4064889442,17235.24995892556,26772.625096753996,6592.278468787859,10142.398579824658,32322.162983546357,143.31402469652838,140.78852703312555,134.14225735361316,159.64165581024764,22.513605569786403,53.58194318242438,177.9759621844926,51,61,54.46,"(97.11896561509768, 173.5974059299191, 0.8127078712925655, 179.56635528264198, 87.43556169245761, 0.11115640816466682, 179.8067763835076)",67,107,61.49,"(109.94749747247252, 178.3963883797099, 0.9769451822923394, 179.57810820150695, 85.95218459353943, 0.1087445076355263, 179.83010001890017)",0.6692913385826771,0.25196850393700787,4.523809523809524,2.9403674503914847,4,death_all
lstm,Australia,28,14,new_cases,11874.953393899827,17345.75049000339,126.16339056806547,11874.953393899828,11148.117649623327,8860.450095040458,14746.589651925224,4439.947639374932,4204.937552315848,22552.699637276786,16039.851063443519,15087.366958799881,10482.106231383248,21017.1430281717,6602.896176981938,5622.363034085609,29167.698411063728,126.1633905680655,124.22428715446934,98.95249019148528,152.2008412625889,32.561686662204586,56.971645990947295,180.80380744490284,51,61,54.46,"(96.97215928815004, 173.51208885768557, 0.6440747676786073, 179.267193468651, 87.37824702104368, 0.04225162291116112, 179.78363675788606)",68,106,60.92,"(108.78619995580598, 178.22683608253632, 0.8561868131134082, 179.20988025878265, 86.09854387592137, 0.014724835405920953, 179.79233286744696)",0.5826771653543308,0.33070866141732286,4.150943396226415,3.00253883863367,3,death_mobility
lstm,Australia,28,14,new_cases,32719.628653417316,40192.118910760946,155.94222403520544,32719.62865341731,29029.252920968192,18038.668352399553,43178.066196986605,18225.96645378682,5300.103428431919,72977.18415178571,35656.82212499745,31679.333155820193,20406.456685164263,47058.63995444588,18547.168476159386,7097.5068584889295,78406.86914283007,155.9422240352054,155.378613204219,141.26751111039496,169.54437219799144,20.902479393021135,104.7109302100321,200,58,54,48.21,"(85.47628923905074, 6.93646359064876, 0.29627916532270104, 179.44437589288268, 87.57575706058317, 0.028673887834680518, 179.86212912320732)",91,83,47.7,"(85.05943625275323, 4.520121660960431, 0.3164072865127683, 179.4368749540165, 88.0984404721961, 0.028673887834680518, 179.86484760864406)",0.5748031496062992,0.33858267716535434,4.407407407407407,2.904248797222874,4,death_recovered
lstm,Australia,28,14,new_cases,14199.493070252594,18927.63299207624,145.5187682934909,14199.493070252596,12546.482771737235,7763.9334062848775,20807.88303920201,7170.657170031024,3496.4646933419363,28857.757254464286,17463.095619488766,16479.26435583686,10283.376967045686,24206.893909596976,7300.382323366715,4449.381460022199,31082.000244537867,145.51876829349092,139.5027952262513,126.21288626781663,166.56682728176824,34.76939652669573,59.81424469690681,200,84,28,25,"(45.722531007359905, 0.4052704571060649, 0.10126061267780226, 78.84169547630796, 75.7102816249175, 0.0024878491482468947, 179.10828672850985)",134,40,22.99,"(41.57803212736908, 0.623585108143477, 0.14495832708552236, 8.267881045058322, 73.3856859221953, 0.0024878491482468947, 179.10828672850985)",0.3385826771653543,0.5354330708661418,4.678571428571429,3.1361119135954834,4,death_stringency
lstm,Australia,28,14,new_cases,55074.05815917424,75554.2912959486,173.00547787344104,55074.058159174245,27676.037806919645,19893.758326939176,91481.09270368304,44262.3698327456,8852.956425258091,145813.1118861607,60427.60789810368,30637.070527912747,25309.476625430292,96114.09444048513,45353.667293242026,13767.310290760659,154782.04989939142,173.00547787344107,200,136.36726215830333,200,39.04406888076381,85.18945827491586,200,85,27,24.11,"(43.4786897593253, 0.5248712539162124, 0.15846058285813924, 29.00424479734625, 74.35817244239594, 0.029714308660842337, 179.75630325156973)",138,36,20.69,"(37.33131654094599, 0.5679300772901066, 0.14537831698687717, 3.7883657090692324, 70.7689449932975, 0.004836902300339569, 179.75630325156973)",0.45669291338582674,0.47244094488188976,4.188405797101449,2.669409288691814,4,no_exog
lstm,Australia,56,28,new_cases,21341.48023552188,23421.160834041126,146.20756559064543,21341.48023552188,20806.20486886161,16668.44553920201,26207.438337053572,5615.603452892588,11008.114868164062,33464.287109375,22713.497775242093,22300.95639550655,17967.35582933159,27910.201706363194,5713.8247810109115,12435.222331038054,34910.20977092971,146.20756559064543,146.09707094877714,133.38644898956744,159.10503730666062,17.0797452317291,114.2799064773923,172.52587371043643,119,44,26.99,"(48.502701641851154, 0.5309735254204152, 0.1866006381975148, 166.784472289408, 77.39209863351125, 0.006052014000565852, 179.31239981058962)",120,54,31.03,"(55.57969585994688, 0.7375294488623501, 0.19784403117651767, 174.3317084281399, 80.64189436819755, 0.006052014000565852, 179.31239981058962)",0.57421875,0.39453125,6.715596330275229,4.552353365993824,6,death_all
lstm,Australia,56,28,new_cases,50061.41853513057,53584.86318194254,164.21562169540476,50061.41853513057,50238.06480189732,46539.70950753348,56466.34075055804,8996.213420373115,27478.73957170759,76562.60881696429,52871.725069300344,53217.95079005576,49736.45168941889,58973.12125476739,8713.1079658075,30531.314108985476,78494.15835227954,164.21562169540476,160.32144355224742,154.99842093743956,172.7353582601382,12.30755424947525,145.70290940019018,187.13255475799872,65,98,60.12,"(108.01545090108574, 178.0700814962505, 0.4701715252877237, 179.6649030168444, 86.41006083875219, 0.14975885280149728, 179.74867143787654)",65,109,62.64,"(112.49968251338703, 178.4268842780627, 0.6305792888915216, 179.63107674953986, 85.39693060202725, 0.14975885280149728, 179.74867143787654)",0.64453125,0.27734375,8.274725274725276,6.207640335489688,7,death_mobility
lstm,Australia,56,28,new_cases,20561.78716635098,27057.219373656626,150.52311148701233,20561.787166350983,17381.11252784729,12042.408276149205,29155.00753566197,10311.826468445977,3917.634538922991,45000.00299944197,24684.017705504804,22751.071542206264,14474.446577811945,33313.86903294413,11081.172778569284,5632.981752306381,48283.64460016594,150.5231114870123,143.94504477654536,133.7501658776896,174.7047393237533,30.599548695183213,66.9836759067482,200,117,46,28.22,"(51.38646345712133, 0.2413775451003889, 0.14534712703151742, 174.11793137807757, 79.15012195221567, 0.0076867168886780475, 179.4504565080997)",127,47,27.01,"(49.2140260262627, 0.4009141878217799, 0.1463146168667493, 172.09498976282947, 78.11955538702065, 0.0076867168886780475, 179.4504565080997)",0.41015625,0.4765625,8.821192052980132,6.350943334356172,8,death_recovered
lstm,Australia,56,28,new_cases,44472.56129748439,48081.91324056658,161.26653940278,44472.56129748439,41751.18938337053,37564.68083844866,51234.66563197545,11101.21303954893,24746.76492745536,77974.12095424107,46849.91043035966,44022.25667386131,39858.95518891642,53768.22595681918,10814.632381206906,26901.443204218605,79373.88422257116,161.26653940278,161.6490512264938,148.1852714824169,173.7027621239733,15.844386217740455,130.17738896418538,189.41711863363827,85,78,47.85,"(85.16512906150092, 4.80480992901976, 0.2633268532969747, 179.29588766536398, 87.89029091839633, 0.1248353729835295, 179.7412444168818)",96,78,44.83,"(79.83225792936788, 2.084460089536335, 0.28934497122511355, 179.16592776027576, 87.50875912247994, 0.1248353729835295, 179.7412444168818)",0.63671875,0.296875,8.344086021505376,5.586269315212531,7,death_stringency
lstm,Australia,56,28,new_cases,28480.382832009578,33500.4689271663,151.00347738956108,28480.382832009574,27915.058035714286,25425.932734898157,30226.681518554688,4255.769307822004,21668.342219761438,41171.873325892855,33260.15483388332,32679.950602668036,30395.9547002439,34753.27495210363,4005.4361517995817,27521.345093818687,45586.48681681404,151.00347738956108,149.703787524272,138.31507059977082,162.2973692739394,15.60348148839451,121.44038816122224,180.23423980502716,98,65,39.88,"(71.84879995515458, 1.8209206824630104, 0.21114835057082718, 179.42768063604325, 86.44149418331392, 0.11745810206244164, 179.7612212521199)",109,65,37.36,"(67.36781252282469, 1.4659821086500995, 0.23620437846086176, 179.26776196134273, 85.4242037628889, 0.11745810206244164, 179.7612212521199)",0.5,0.48828125,5.3671875,3.836975296914727,5,no_exog
lstm,Brazil,14,7,new_cases,19612.862596123767,25903.075593509246,123.87892104397464,19612.86259612377,16207.060198102678,10763.712785993303,26441.467006138395,10707.129283975475,5383.177847726004,45813.614955357145,22619.11464366183,17427.492180143097,11851.78906849368,33388.15110495682,12623.192066190592,7110.425315016417,54389.307164707665,123.87892104397464,124.26746543543516,110.04482960307251,142.76755746473043,25.334148781356685,60.224540816263705,163.11950927414915,55,11,16.67,"(30.326417553470595, 0.21203310796662866, 0.041753139862415835, 0.9109711251315324, 66.35354258584748, 0.006246569842766616, 179.3285564272274)",139,35,20.11,"(35.98724975065683, 0.10876221678666256, 0.01913204497674409, 1.1007838824569682, 71.00123526735618, 7.20874508119257e-05, 179.3495403082108)",0.8636363636363636,0.13636363636363635,2.4444444444444446,0.7264831572567788,3,death_all
lstm,Brazil,14,7,new_cases,13748.635007602312,21145.614343842757,142.121343292488,13748.635007602312,9899.070164271763,6764.566986083984,20971.31863839286,9722.841304558704,1969.5969456263952,49269.76088169643,17299.271899747742,12395.931909695457,9622.806251529993,26113.039873540514,12160.271284684673,2762.841202261918,62558.69525134532,142.121343292488,148.6219129322679,110.88206569876623,179.22269894351004,39.36955213930724,53.474458921632284,199.64524370800447,56,10,15.15,"(27.784199123151716, 0.2629060139732021, 0.08349590724811184, 1.1979433572916212, 63.15910360270851, 0.010385437353767752, 179.733895762015)",149,25,14.37,"(25.84143388246771, 0.1704597239674247, 0.03931648146295602, 0.4732874712059984, 61.88556569685838, 0.00033263589828788447, 179.8279632481785)",0.4545454545454546,0.4393939393939394,1.6944444444444444,1.8488520677041655,1,death_mobility
lstm,Brazil,14,7,new_cases,14867.995488947088,21254.20358357858,122.0356863222173,14867.99548894709,13079.767159598214,7529.931169782366,20934.301130022322,9128.683382652003,3517.6659807477677,46348.59556361607,17934.647001344692,14349.21867547073,8713.993847185811,27502.603589046237,11405.683097007483,4529.723520834469,56478.355626372184,122.03568632221732,128.4555418452585,99.82730733283944,145.13639268179747,30.14602323697681,44.61029814635765,170.5930139648923,46,20,30.3,"(53.80626205267747, 0.6574639902020442, 0.07671300481541828, 176.93737068971186, 80.60685979497543, 0.010771917398125825, 179.85314925219606)",125,49,28.16,"(50.598795134359506, 0.22019009603616935, 0.043173607610397825, 176.93737068971186, 79.50505784880998, 0.0001254165566222575, 179.8831030759125)",0.7121212121212122,0.2727272727272727,1.2105263157894737,1.1822270588653645,1,death_recovered
lstm,Brazil,14,7,new_cases,25825.077772000135,30556.832823029657,129.5764054389298,25825.077772000135,24234.502790178572,18748.426897321428,30586.89725167411,8087.454160131189,14763.779575892857,45619.88392857143,28946.69313078414,28403.437415386943,20171.957938623294,34392.79356899544,9788.206626690968,16581.782690329415,52996.64903905168,129.57640543892978,131.287585785383,118.12582379870295,147.8059983698536,21.968518385961143,66.19619780922535,168.66622771970447,42,24,36.36,"(65.26500812213634, 0.6459899077127499, 0.06510769719256182, 178.56963682074894, 85.32061351596235, 0.00044063769998290895, 179.87675911598217)",106,68,39.08,"(69.98826672787959, 0.6459899077127499, 0.0315892852476265, 179.02759327045806, 86.75636459203686, 0.00044063769998290895, 179.8895949060148)",0.8333333333333334,0.16666666666666666,1.1818181818181819,1.2504544628399563,1,death_stringency
lstm,Brazil,14,7,new_cases,14121.073611238819,20785.871148432507,122.69054468011755,14121.073611238817,11637.751883370536,7107.500270298549,21299.958803449357,9026.90501911998,3018.8370361328125,48094.4951171875,17300.632232979086,14049.47866815395,8840.153467191178,25838.4158663516,11521.309115653657,3809.575013366697,59499.69779721566,122.69054468011755,128.1988434132855,100.33271680987927,150.39693735448841,31.348407113340397,42.69238165985851,171.3396868703837,50,16,24.24,"(43.9488146420865, 0.36243467514023747, 0.08307147830186645, 17.866835280645184, 75.9844610558587, 0.009786382290825664, 179.81529566373527)",133,41,23.56,"(42.33026221916345, 0.20073742958246824, 0.04084615511243433, 4.042525354444149, 75.32330883617074, 0.0006098895182202675, 179.88423526826176)",0.6666666666666667,0.3181818181818182,1.0909090909090908,1.4770978917519928,1,no_exog
lstm,Brazil,21,7,new_cases,17946.964512291408,23166.81984253952,124.33696801762109,17946.96451229141,14715.91273716518,10963.4794921875,24445.053501674105,8800.797609936371,4046.3255184037343,49102.486607142855,20642.662551860947,16684.747706089245,12084.043804921961,29846.363697788536,10515.798799267717,5503.705921848453,56411.67264029084,124.3369680176211,126.23328573673703,106.37672347145983,146.8747042453719,24.97992611435912,70.70994882711437,166.84289984252388,58,8,12.12,"(22.12259255601195, 0.2172855147177305, 0.039279328831876195, 1.030961240790942, 57.21809830423529, 0.00026042360252347965, 179.38479342181176)",151,23,13.22,"(23.696489628259517, 0.11775695020129481, 0.02498457557419433, 0.5014800079847472, 59.66440245505922, 0.00026042360252347965, 179.65111155471823)",0.8484848484848485,0.12121212121212122,2.3,1.3374935098492586,2.5,death_all
lstm,Brazil,21,7,new_cases,13347.831621052383,19974.065225796807,129.64259343685242,13347.83162105238,10773.271798270089,6291.345912115914,20952.190761021207,9223.024230114514,2853.5057879856654,47423.09263392857,16477.24710557666,12598.659940672394,8472.725751230508,23555.4370399466,11289.97827571652,3595.7749769014376,58118.2253914112,129.64259343685245,132.5146184168754,101.25456389167607,165.0995948137735,37.874931348772,39.21686308212306,191.65956957480742,57,9,13.64,"(24.40861959523633, 0.23584154860871898, 0.054841238805559356, 0.9602404853820811, 60.35393764515779, 0.009157755790803801, 179.63994800059595)",154,20,11.49,"(20.64354063805019, 0.17533331080930556, 0.03493991754888148, 0.4640922132246459, 56.09283541893204, 0.001247933036602566, 179.85885676920245)",0.48484848484848486,0.42424242424242425,1.8235294117647058,1.800178244294144,1,death_mobility
lstm,Brazil,21,7,new_cases,15805.737903941761,20749.11023088398,121.17294225539858,15805.73790394176,13403.857212611607,9368.758161272322,21889.455008370536,8569.791094656965,4972.952706473215,50636.20061383928,18096.60576019755,15223.924750718808,10260.191660226661,24162.44346195546,10150.784961438161,5998.47431314081,58365.99909281604,121.17294225539861,128.14817434830474,98.99604656182572,139.9005804087233,26.885175247385114,47.84230609194318,163.86238380956738,52,14,21.21,"(38.86385135521159, 0.26711119526288307, 0.05080306387342863, 6.229113319747099, 72.17324938819966, 0.0005853301090529001, 179.67494347893933)",142,32,18.39,"(33.292483178533985, 0.15544033004236363, 0.02371176601896198, 1.2967304898519647, 68.45184769265778, 0.0005853301090529001, 179.83869501556072)",0.803030303030303,0.18181818181818182,1.6153846153846154,1.5021352323976216,2,death_recovered
lstm,Brazil,21,7,new_cases,16908.144884249865,21597.988409888065,121.70428427969414,16908.144884249865,13923.304966517859,11194.385881696428,21471.95703,8175.411394636822,6459.734654017857,50350.614955357145,19261.189713649062,16203.19178491759,11910.82259494588,25242.256472645164,9771.370127493825,7369.094196765345,57745.00771779322,121.70428427969418,127.54719505495461,98.61058645438335,141.219139189399,25.691686122028276,56.28519633221959,158.4002922449958,49,17,25.76,"(44.23971998406854, 0.19888243748233758, 0.048239133157616555, 73.72456919509484, 74.68036907908767, 0.0010072944564724737, 179.0144973781994)",127,47,27.01,"(47.48203235493634, 0.15525080790412793, 0.021462422512952235, 158.65715996685253, 77.6042370853177, 0.0010072944564724737, 179.544570695074)",0.803030303030303,0.16666666666666666,2.230769230769231,1.1657505560686465,2,death_stringency
lstm,Brazil,21,7,new_cases,17605.24805533009,22701.363409221198,124.29735214037152,17605.24805533009,15603.121163504464,11797.11083984375,22176.89208984375,7181.038585525028,8308.399693080357,44296.02985491072,20539.585430413274,17753.176748006652,12687.724946625325,27214.33888997074,9668.36754495204,9394.991644461767,56440.10806209394,124.29735214037153,130.55449008200767,104.754392807888,143.9725670898411,24.094481575526537,68.22069900081831,159.33809956667332,49,17,25.76,"(47.10090760639785, 0.4573573353695256, 0.08610039843992486, 137.4217410133441, 77.69802766533898, 0.004530701821927588, 179.85448525504472)",123,51,29.31,"(52.65443776226578, 0.24594896162444801, 0.040753732629688316, 177.026329605786, 80.79505784783677, 0.0015042194810294294, 179.85448525504472)",0.8636363636363636,0.12121212121212122,1.4444444444444444,1.4240006242195884,1,no_exog
lstm,Brazil,28,14,new_cases,15839.991067657997,22364.968583668044,126.96950372541922,15839.991067657997,10847.644810267857,8972.122819083077,24973.12530517578,9628.509728544488,5095.809783935547,40639.829380580355,19164.231151181884,12933.537010565211,10590.678456162814,28158.206997413443,11529.269887227394,6762.21835461327,48088.54121238692,126.96950372541924,127.24805337131697,103.1971981364832,148.55499628965453,27.201317380383827,70.67619593290664,194.29138684001174,71,61,46.21,"(83.14507569678841, 1.86828917837495, 0.07917537433235178, 179.52718967286074, 89.08528970462592, 0.00012590195597424794, 179.8881606912244)",99,75,43.1,"(77.51272519886938, 0.706646414442601, 0.059895485444434904, 179.52418135273044, 88.55061235499915, 0.00012590195597424794, 179.8881606912244)",0.5984848484848485,0.30303030303030304,4.037735849056604,3.578580854037315,3,death_all
lstm,Brazil,28,14,new_cases,14381.152299940586,21332.337305168236,137.9766537142328,14381.152299940588,9110.13196672712,7214.016950334822,20197.577758789062,9332.813602173957,4734.494419642857,38732.87004743303,18158.52324573847,11659.97749087077,9281.484279613538,25694.058208131963,11195.385140112336,6070.787150310697,45820.71097377182,137.9766537142328,138.25823215467682,111.6836713008354,163.12006329548706,32.88628783776665,72.83109997842917,198.2900159957914,109,23,17.42,"(31.493460703155844, 0.1694803489291527, 0.04636238447628517, 0.7549896867848407, 67.69719937777644, 0.0010803291105297072, 179.87555969688222)",143,31,17.82,"(32.1615310766624, 0.22061026928188465, 0.0487979609253253, 0.7365651149023275, 68.30362113810689, 0.0010803291105297072, 179.89591646658187)",0.3787878787878788,0.5151515151515151,3.9146341463414633,3.1395573310371345,3,death_mobility
lstm,Brazil,28,14,new_cases,15395.844622872093,21782.841324346224,123.1582093558969,15395.844622872093,10617.762642996651,8017.88472202846,21228.65133231027,10341.940132740172,4922.113368443081,43925.92438616072,18243.353646121934,12487.548648841132,9290.747699125854,25291.188468463628,11902.614162618866,6096.202137891918,48403.183239799946,123.15820935589691,125.51309571753698,113.31686888955949,136.20291386674654,18.400647809153167,74.88115808015581,189.75406956245843,79,53,40.15,"(72.31315932386842, 0.8708777933711969, 0.046835662658771926, 178.9513273262847, 87.17240504983425, 0.001307149059749292, 179.84899325022883)",97,77,44.25,"(79.27628105810811, 1.50533439477899, 0.039487735906880615, 179.05722487618115, 88.1723288218063, 0.0010873291387943536, 179.85740413818178)",0.4242424242424242,0.4621212121212121,4.052631578947368,3.558631710239598,3,death_recovered
