model,country,W,F,target_var,MAE_global,RMSE_global,sMAPE_global,MAE_mean,MAE_median,MAE_p25,MAE_p75,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_median,RMSE_p25,RMSE_p75,RMSE_std,RMSE_min,RMSE_max,sMAPE_mean,sMAPE_median,sMAPE_p25,sMAPE_p75,sMAPE_std,sMAPE_min,sMAPE_max,exog_vars
cnn_lstm,Brazil,14,7,new_cases,15162.063758787459,21698.473640469118,124.04596092628366,15162.063758787459,11269.191859654016,7639.656685965402,20205.533272879464,9832.725315878215,3260.3674665178573,47789.7080078125,18018.103927836495,13338.955571369825,8845.96604501305,24846.246429649902,12090.148434647783,3641.998814090279,60907.02128084991,124.04596092628366,125.18332128738237,101.2612074248809,149.14756745247806,30.770426396757813,40.26019963258845,184.30641251500845,death_all
cnn_lstm,Brazil,14,7,new_cases,14732.743424213579,21138.599440019647,126.41021739961171,14732.743424213577,10652.205322265625,7361.067487444197,20581.61505998884,9924.058900165366,3327.1513671875,44895.60463169643,17416.778965238667,12688.234839258614,8812.547854733391,25470.72305133101,11978.989805556175,4251.977916145134,58034.26391307911,126.41021739961171,127.8277519092839,104.37152679966621,153.3512320902613,31.352410105923934,38.09601076242231,182.132555880147,death_mobility
cnn_lstm,Brazil,14,7,new_cases,16883.732556573275,22045.088486286942,118.02301132132031,16883.732556573275,12866.636579241072,10338.889195033482,22856.896065848214,9045.538371133172,6729.697544642857,47883.38588169643,19352.793430630114,14704.444742245047,12032.8301592852,27088.5900398376,10557.239828647496,7659.0431906630265,55911.61655189423,118.0230113213203,118.54523982850012,99.4599692803238,136.93197270708427,25.615069507252265,56.0195616654117,176.211149242824,death_recovered
cnn_lstm,Brazil,14,7,new_cases,21764.831205421284,25931.26466642164,123.70620736909608,21764.831205421284,19012.452985491072,17478.829241071428,24088.621651785714,6856.200041113129,13564.095005580357,51890.33510044643,24641.749955142484,21216.91605877452,19481.33586366374,27546.229977501178,8075.5585780949605,15452.676317444328,58983.1749331701,123.70620736909605,124.04414980727871,106.70485330171873,138.4794598252915,22.779778417006185,68.88242747748743,176.52138513770407,death_stringency
cnn_lstm,Brazil,14,7,new_cases,14831.934585546234,20888.978285897352,117.62816859791086,14831.934585546229,10914.397042410714,7666.934640066964,20162.487444196428,9858.708897985416,3706.5602678571427,46798.56194196428,17356.032231470283,12859.548963931295,9077.230036677087,25759.428795036834,11624.00787202313,4232.026312892706,56773.06496295324,117.62816859791089,114.92225211149614,97.1933293426794,140.78425564616407,29.22621674257684,43.21470601130669,179.80195345730687,no_exog
cnn_lstm,Brazil,21,7,new_cases,21728.059863762315,25866.0090739619,123.88241892383837,21728.05986376231,19462.548828125,17224.68966238839,24570.51563,6790.680281026854,12839.907784598214,50149.699497767855,24575.230297347363,21511.618136787896,19269.733906199635,27913.20380925639,8068.98266491011,14219.700456405777,57440.11195272317,123.88241892383839,123.63474914177627,107.72977256125392,139.55730302212223,21.491367771543345,71.69313549859774,176.17027275961124,death_all
cnn_lstm,Brazil,21,7,new_cases,16050.23301000235,21802.397488606613,124.96229668835615,16050.233010002348,12488.939732142857,8876.809709821428,22878.95166015625,9783.668656214759,2050.681409563337,48700.39536830357,18565.973851864703,14411.867806237678,10323.672343062892,28151.05745803155,11430.18596450102,2972.036064996083,56414.181569658496,124.96229668835613,126.00315019787587,100.93388528216234,148.10929427237696,29.646371842842232,59.95693323922395,190.5954565792982,death_mobility
cnn_lstm,Brazil,21,7,new_cases,16454.316339702636,21998.421003643412,117.05466241279598,16454.31633970264,12703.887311662947,9300.644252232143,22537.443115234375,9607.290218343793,5270.606584821428,49213.72935267857,18978.381268863854,14145.852104120178,10785.63898760403,26945.62268520388,11124.368344637704,6023.241918762862,56309.16178637491,117.054662412796,115.69863109938144,99.10063651760129,137.79263401364474,26.380318012327923,48.45818856162603,174.1141258756868,death_recovered
cnn_lstm,Brazil,21,7,new_cases,16616.355064254283,22181.740972556363,122.08206787185449,16616.355064254283,12619.218959263393,10549.156773158482,20995.983258928572,8830.101902774473,6285.211635044643,44153.15959821428,19352.92420747546,14281.094344079756,11956.21341810931,25111.0007500754,10839.462956867192,8264.679025339865,57991.40877518845,122.08206787185452,121.36101724851426,102.3822819798848,142.96134675095908,26.513496133505218,53.29954845648069,179.40368564263918,death_stringency
cnn_lstm,Brazil,21,7,new_cases,15506.600768341415,21311.996145596797,116.1471575912038,15506.600768341417,11800.020926339286,8445.54026576451,20625.5966796875,9804.316003477612,4859.750697544643,53064.19642857143,18055.579040751556,13359.375331262243,9837.642367374705,25986.145446673883,11322.422232592537,5867.464218792872,57485.15362771867,116.14715759120381,114.26096924051714,97.96122149231964,138.3174731672105,27.759535536708984,45.291190268916516,175.9106952301331,no_exog
cnn_lstm,Brazil,28,14,new_cases,14957.861921301812,24364.44811782375,160.33637683720136,14957.861921301812,9785.975565229142,7529.9919728551595,21015.136679513114,10100.013485110074,4744.8191484723775,42531.462079729354,20057.112432998245,13263.041014542468,9859.262432771155,28325.350373317582,13832.518676517035,6360.869883158288,56572.116933800644,160.33637683720139,166.99968274462282,147.01646466716733,179.0063454681473,23.677776749903536,92.15305826371036,199.8754926966066,death_all
cnn_lstm,Brazil,28,14,new_cases,17272.28251031193,22897.62549526923,132.7174178011769,17272.282510311932,15079.887137276786,9778.64048726218,23831.875610351562,9045.602748455021,5039.837687901088,42780.39453,20466.653003127583,17874.156624510557,12315.559784727899,26974.73317242283,10267.296049650664,6612.902960614191,47113.69536530084,132.71741780117694,125.55672044078364,109.2698120722554,153.516240575357,28.362300583775344,71.60970011511002,196.90860621068677,death_mobility
cnn_lstm,Brazil,28,14,new_cases,17621.469508279133,22832.349621874615,118.7817027428179,17621.469508279133,13664.025599888391,11190.844447544643,22504.633632114957,8795.338797080807,7493.31951032366,41112.88922991072,20346.947887872742,15559.930959912368,12773.604452694013,26649.65637380082,10359.435356413442,8723.45222348181,47288.05292547029,118.7817027428179,122.35814358210399,102.74135903558144,133.0618799673812,18.518394492257762,72.12885354829125,158.67519919856437,death_recovered
cnn_lstm,Brazil,28,14,new_cases,19332.331575240212,24411.260858800855,126.21950169035938,19332.331575240212,15922.776157924107,14167.029445103237,23593.195321219308,7060.4893566258515,11493.817801339286,41412.64850725447,22754.47448292959,18679.27360363873,16467.913209286824,27147.28048854749,8839.883920172753,13769.993509084557,49714.442202205355,126.2195016903594,129.11235272627033,111.54119720598766,138.36407757035522,17.198912303937924,86.71769401898317,168.6397061664889,death_stringency
cnn_lstm,Brazil,28,14,new_cases,14960.516935627253,20904.0487396505,120.04451610226229,14960.516935627254,10817.854282924109,7882.092681884766,19972.42320905413,9692.827558432737,4634.73579624721,45952.37193080357,17614.20704362615,12603.965574936883,9197.653764536222,24203.639277412476,11256.951804727356,5518.738773418695,50874.25810578237,120.04451610226232,122.87104850887539,105.01121118757024,134.17008700328947,19.39293275516703,63.93791580697324,164.16337343569595,no_exog
cnn_lstm,Brazil,56,28,new_cases,16113.11395195983,25727.08022078894,160.15815539605813,16113.11395195983,11284.733275549752,8923.331762620383,22185.450910568237,9423.174991994083,6177.621527535574,39412.57699584961,22016.756456548548,14858.237172789035,11681.276849552774,31009.779317344684,13309.58646314518,8363.620505953895,52360.780463500494,160.1581553960581,164.18262008976754,149.40163686993083,171.7237016957844,16.51478044598047,117.85283746234802,187.8038903056582,death_all
cnn_lstm,Brazil,56,28,new_cases,29562.189274775545,38157.588655517786,135.14194301547903,29562.18927477555,30219.804700578963,22086.299063546317,39056.8200945173,10602.765605394663,9223.266507829938,45649.82453264509,35933.84532885722,36610.27929075382,26419.041670220817,47589.330771131834,12835.90011979937,11662.570410807408,54834.000027426795,135.14194301547903,128.82370155377748,119.67815760727154,151.92069907973718,17.830129163773805,106.76961449432301,169.29421162283273,death_mobility
cnn_lstm,Brazil,56,28,new_cases,38617.26451193523,55464.5569817135,129.12063475750713,38617.26451193523,30273.26172,11955.540954589844,67898.46020507812,27352.177900523126,7791.781703404018,84641.0908203125,45188.085674673304,33679.97315672645,13871.780300065511,80597.66603185251,32161.37425913464,9489.01702848646,101162.08534527112,129.1206347575071,127.47153174154923,113.50417169509217,143.05614331648027,21.24040269793639,86.5464085569028,170.11245460621905,death_recovered
cnn_lstm,Brazil,56,28,new_cases,18613.604846622362,23911.565975277925,126.67165664281907,18613.604846622362,15482.51310947963,14364.621019635882,22014.48159136091,6506.188595853368,11932.331037248883,36284.69609723772,22363.83320783968,17865.78929859707,17012.255273684674,26889.038193808923,8462.975342159287,14305.847303428129,43931.086100582164,126.67165664281909,129.6349219910089,112.63417742945651,138.78704724796174,15.650574651567522,92.68581831594012,153.9493261855835,death_stringency
cnn_lstm,Brazil,56,28,new_cases,18970.21847107101,24669.109893952707,125.61204232108443,18970.21847107101,20515.242047991072,10007.847085680281,25692.169058663505,8619.651572027218,6068.809186662947,34333.091587611605,22493.07320341524,23684.628819557543,12078.18501831259,29280.56287392344,10130.480779593778,6880.653901531123,40527.06130363615,125.6120423210844,126.98560317645101,113.96290813598331,136.4536197452748,15.720460631110674,83.9347573053952,159.15719857467144,no_exog
cnn_lstm,China,14,7,new_cases,13598.397485917645,19190.28790823228,152.34022691964276,13598.397485917645,9815.055102757045,5819.977253854275,20866.784681047713,10458.558647232203,700.4809603009905,43970.26039341518,14897.166260830432,10030.357468914372,5843.589820504357,21984.541407414396,12097.172702661626,1074.2201156853039,55786.71655914903,152.3402269196428,162.84797955483094,142.66792348299956,168.18691972814398,29.310048603053016,69.84058463192727,199.91989911600413,death_all
cnn_lstm,China,14,7,new_cases,9434.31450612361,16910.407464504235,63.24491354062464,9434.31450612361,5049.852643694197,1894.4196308680944,12181.234444754464,11042.051888543321,445.1328822544644,63749.70703,10946.771960364596,6466.935170350622,2139.3392885805715,13088.428214651878,12889.145210732016,525.7499614568443,70247.51469852647,63.24491354062466,41.47517380217158,25.217542553114527,78.29957014588285,56.533844327465474,6.515218284771527,199.9727238839471,death_mobility
cnn_lstm,China,14,7,new_cases,10449.467199215944,19780.182766419974,65.99531131691622,10449.467199215942,5593.237287248884,2017.6517224993027,12512.332380022322,13910.476242650355,681.3207310267859,94361.11886160714,12002.921920654864,6822.073517056154,2287.8581193752234,13519.30997783642,15722.133940392463,884.6896778335329,106232.35747550054,65.99531131691622,42.49053221897015,29.8127341727332,80.76417625461596,55.88636018562942,10.258644111657155,200,death_recovered
cnn_lstm,China,14,7,new_cases,15904.022145584495,23073.16089988349,179.285605082072,15904.022145584493,10824.117847442627,6271.906185422625,23773.749931880404,12573.028619660025,2073.203861781529,72643.67745535714,17574.674236407096,11199.683243485546,6351.163080554966,25797.266346539604,14949.969210539566,2346.0377097673245,93089.72978390822,179.285605082072,179.08564805577112,174.451133240608,185.00813555946306,10.161578846599657,137.6272700244595,199.9785946832062,death_stringency
cnn_lstm,China,14,7,new_cases,9607.594137620848,15025.172680570759,95.12566990201505,9607.594137620847,5909.176513671875,2684.892852783203,15256.511213030135,9164.035518014978,346.1521257672991,37876.493443080355,10651.006482557368,6273.476228970623,2835.6067820253156,16551.895271839494,10597.729709210877,355.6670608205403,42731.10548124021,95.12566990201502,98.42352606273415,71.17656673468524,112.17637641928769,40.72725905657218,9.655073180823585,199.53699889628075,no_exog
cnn_lstm,China,21,7,new_cases,16931.492257392965,23281.663327376416,185.90442354508008,16931.49225739297,11307.214269365582,6514.264808791025,25716.044568743026,12858.869031683429,1790.9347305297852,71565.9033203125,18237.83693747391,11601.440255957816,6592.713629814925,26167.515343041894,14471.252576450192,2076.665058414449,83426.11575503732,185.9044235450801,185.87388981124417,182.378038381869,190.53925065306956,6.968179888924237,161.35434456996603,199.96756740671358,death_all
cnn_lstm,China,21,7,new_cases,17091.06464358112,26481.05570770509,143.34972665944795,17091.064643581118,9846.057673863002,5212.518384660993,25201.90173939296,15715.815167198956,1605.2625841413226,94796.69642857143,19070.835597646434,10186.614957424572,5299.215895858421,26438.723357933206,18372.521356692498,2018.6714625993545,108303.3306238256,143.34972665944798,141.76291777332764,126.08098194432037,160.5786674459004,28.79396315380848,66.1501027931169,200,death_mobility
cnn_lstm,China,21,7,new_cases,14400.864342653496,22225.855661456386,143.96272156819202,14400.864342653498,9079.633828299386,4804.434334073748,22072.671651567733,13369.319863222438,1067.9381692068916,101313.42717633929,15904.941298440088,9415.097591627895,5063.080313798735,23507.655268389182,15524.867219305546,1292.1423952201958,116159.61277047092,143.96272156819202,141.19883588308494,121.15864621739163,162.42807987904186,30.2164112272905,79.37035910789308,200,death_recovered
cnn_lstm,China,21,7,new_cases,14150.059666776891,19628.176889787068,167.88529788108326,14150.059666776895,9472.03996494838,5813.5909633636475,21882.13333729335,11232.569667896616,853.829339163644,47687.187895093644,15251.103849298548,9738.689880880209,5991.602844330837,23541.960708309914,12355.936200656026,954.3520217506014,51546.95438135993,167.88529788108326,168.96078377418513,161.4574255437763,177.46751927089855,15.906552853352391,115.17996686191958,199.94084757048202,death_stringency
cnn_lstm,China,21,7,new_cases,10786.167572560178,16431.161584538706,117.02266196464272,10786.167572560176,6861.409981863839,3430.2933436802455,16715.107430594308,10034.531214788365,260.49518912179127,42014.120361328125,11834.48714100442,7173.429418354044,3588.7464105725894,18109.012699834737,11398.595752399573,273.98481052976877,46624.41314133843,117.02266196464272,123.27531173173634,101.35166725710981,132.87981494588124,36.64916514505348,25.602129067311306,199.3789711574126,no_exog
cnn_lstm,China,28,14,new_cases,16662.55495592526,24107.382635258236,162.56084863565238,16662.55495592526,10401.103781563896,5767.912600108555,25308.48237092154,13042.791915494128,3732.7567291259766,77851.94517299107,18747.307435975174,12166.025325464,6502.574031161815,26691.732148698047,15156.000838736458,4163.399390136535,93872.07212453012,162.56084863565235,162.88355173583517,141.83649524823574,180.28191447976786,22.02649507098338,120.08643109596011,199.99737050929863,death_all
cnn_lstm,China,28,14,new_cases,15975.653458330627,21766.445256418025,179.60671568426338,15975.653458330627,11015.515092032296,6418.904709134784,24169.5387103217,11024.181387176273,2634.929201602936,41977.50254603795,17713.487560235455,11539.792328782463,6605.696024264934,25803.635679928568,12649.525586124812,2865.0124964824813,60274.4882685866,179.60671568426338,183.30952526185837,174.94957171637387,186.97432801562897,15.133027215142766,120.10581804522833,200,death_mobility
cnn_lstm,China,28,14,new_cases,15184.027197711452,20632.99607822909,188.20771462815392,15184.02719771145,10654.274423735482,6390.15329507419,23344.678171362197,11016.14904676819,2393.4991825648717,42147.47688947405,16564.50665144438,11051.854464179116,6450.1514103510135,25475.993682671255,12301.936699498656,2847.3072091934187,47000.71176217263,188.20771462815392,191.07953925961624,185.99047310002211,193.49603297232804,9.249209057871479,149.9568424043457,199.9945737647141,death_recovered
cnn_lstm,China,28,14,new_cases,20291.50932787185,33828.736249418835,164.94639990670035,20291.50932787185,12408.896942138672,6018.800268445697,25888.2451039723,21637.006955913075,2513.600609915597,156021.0625,22797.65106071355,15154.747847104734,6259.510179709544,27128.94763929624,24993.009069471602,2919.8686114946386,173704.12775620492,164.94639990670038,166.3905669779288,153.87112891367417,178.95672301075177,19.7203598234318,111.10795289181577,199.9975932306542,death_stringency
cnn_lstm,China,28,14,new_cases,12834.686480455577,18709.16607299052,159.121250927991,12834.686480455577,8958.813480240959,4950.414965629578,20759.000089441026,11091.871841489288,132.29826518467493,40626.40580531529,14013.658847740038,9541.034763327509,5149.145741996159,22482.32665551454,12395.574244297717,140.76211496592467,45637.53204267941,159.121250927991,167.4024758105945,149.2546821568052,173.38803790790672,26.941782276990583,70.35860410569767,198.79640981924865,no_exog
cnn_lstm,China,56,28,new_cases,15611.63161714153,21826.42633564436,173.43549413161062,15611.63161714153,10741.132318803242,6351.315385648182,23728.72224912473,10706.100939086784,2737.0235016686574,49325.39515522548,18017.346787269908,14506.552083459821,6895.793064440195,25845.000502163108,12319.419683270984,3521.3979637292628,58975.0675446949,173.4354941316106,172.33187910693684,160.56086492724285,185.3853355818757,15.052809965582755,140.54594482127266,199.9926592864674,death_all
cnn_lstm,China,56,28,new_cases,14905.73168649765,20759.629950056424,189.58846947916038,14905.731686497647,10185.011382801193,6361.34076407126,23743.88303899765,10438.90670824808,1730.0212535176959,44568.60001918248,17002.538120492434,11681.061740591336,6682.720896878086,24851.978924054652,11911.168419784908,2053.6062780615503,51405.16201426711,189.58846947916038,190.4316167924385,187.59465672681148,193.81202782224636,6.817801941143228,169.96976239608514,199.98975433017438,death_mobility
cnn_lstm,China,56,28,new_cases,14940.896205922238,20621.024501931948,191.38646602389787,14940.896205922238,10260.245075758015,6416.66932362318,23802.30561112932,10209.460561397811,1696.9055673054286,36291.4840829713,17012.71009923789,11848.325111981112,6776.364314354452,24914.246860963118,11653.083136602389,2291.2425337399923,40133.523758635216,191.3864660238979,193.20044310736682,188.02279998264942,196.1121770850438,6.676446333800763,171.0393246175998,199.96500148197646,death_recovered
cnn_lstm,China,56,28,new_cases,14887.275964929308,20715.499634356085,174.5419500779366,14887.27596492931,9913.732618604387,6251.266592723982,23396.583511122637,10114.938826697064,1915.0278148651123,35821.35952104841,17147.20480793006,12373.531341737911,6706.977670514152,24824.77575828921,11623.480217899772,2401.8796881270305,46231.8344335112,174.54195007793663,174.94914731122492,163.14347007285542,184.2153339947962,12.773922867215251,152.93578241255125,199.96081294543828,death_stringency
cnn_lstm,China,56,28,new_cases,13591.433386317016,19823.318738014426,183.26820611449946,13591.433386317016,9328.753442321504,5711.657173633575,23047.946310724532,10943.17286475349,107.70901303631919,36137.82697752544,15427.975492725132,10176.427323538763,5921.036184859553,25113.581674126784,12447.55148552464,128.6084617204158,40122.64334502622,183.26820611449943,184.93965600114967,178.87724759941236,188.79527703564165,9.335831420023709,156.87684025886114,199.242981777479,no_exog
cnn_lstm,Germany,14,7,new_cases,22072.01470473717,30458.986584466198,94.05492057810619,22072.01470473717,16517.444545200895,12727.385297502791,25431.631417410717,15258.362756240158,7813.525111607143,77754.052734375,25395.20908369189,19555.273748133422,14933.44909685312,27965.582640558034,16817.646070370985,9905.76867542297,87131.28954000266,94.05492057810619,91.75083513269425,81.72437639950064,102.03463739906303,15.424253048568017,66.67886590997854,135.2114315259745,death_all
