country,MAE_MEDIAN_ARIMA_F7,MAE_MEDIAN_CNN_LSTM_F7,MAE_MEDIAN_CURVEFIT_LSTM_F7,MAE_MEDIAN_DELPHI_F7,MAE_MEDIAN_EPILEARN_FULLCURVE_F7,MAE_MEDIAN_LSTM_F7,MAE_MEDIAN_PROPHET_F7,MAE_MEDIAN_SARIMA_F7,MAE_MEDIAN_SVR_F7,MAE_P25_ARIMA_F7,MAE_P25_CNN_LSTM_F7,MAE_P25_CURVEFIT_LSTM_F7,MAE_P25_DELPHI_F7,MAE_P25_EPILEARN_FULLCURVE_F7,MAE_P25_LSTM_F7,MAE_P25_PROPHET_F7,MAE_P25_SARIMA_F7,MAE_P25_SVR_F7,MAE_P75_ARIMA_F7,MAE_P75_CNN_LSTM_F7,MAE_P75_CURVEFIT_LSTM_F7,MAE_P75_DELPHI_F7,MAE_P75_EPILEARN_FULLCURVE_F7,MAE_P75_LSTM_F7,MAE_P75_PROPHET_F7,MAE_P75_SARIMA_F7,MAE_P75_SVR_F7,MAE_MIN_ARIMA_F7,MAE_MIN_CNN_LSTM_F7,MAE_MIN_CURVEFIT_LSTM_F7,MAE_MIN_DELPHI_F7,MAE_MIN_EPILEARN_FULLCURVE_F7,MAE_MIN_LSTM_F7,MAE_MIN_PROPHET_F7,MAE_MIN_SARIMA_F7,MAE_MIN_SVR_F7,MAE_MAX_ARIMA_F7,MAE_MAX_CNN_LSTM_F7,MAE_MAX_CURVEFIT_LSTM_F7,MAE_MAX_DELPHI_F7,MAE_MAX_EPILEARN_FULLCURVE_F7,MAE_MAX_LSTM_F7,MAE_MAX_PROPHET_F7,MAE_MAX_SARIMA_F7,MAE_MAX_SVR_F7,RMSE_MEDIAN_ARIMA_F7,RMSE_MEDIAN_CNN_LSTM_F7,RMSE_MEDIAN_CURVEFIT_LSTM_F7,RMSE_MEDIAN_DELPHI_F7,RMSE_MEDIAN_EPILEARN_FULLCURVE_F7,RMSE_MEDIAN_LSTM_F7,RMSE_MEDIAN_PROPHET_F7,RMSE_MEDIAN_SARIMA_F7,RMSE_MEDIAN_SVR_F7,RMSE_P25_ARIMA_F7,RMSE_P25_CNN_LSTM_F7,RMSE_P25_CURVEFIT_LSTM_F7,RMSE_P25_DELPHI_F7,RMSE_P25_EPILEARN_FULLCURVE_F7,RMSE_P25_LSTM_F7,RMSE_P25_PROPHET_F7,RMSE_P25_SARIMA_F7,RMSE_P25_SVR_F7,RMSE_P75_ARIMA_F7,RMSE_P75_CNN_LSTM_F7,RMSE_P75_CURVEFIT_LSTM_F7,RMSE_P75_DELPHI_F7,RMSE_P75_EPILEARN_FULLCURVE_F7,RMSE_P75_LSTM_F7,RMSE_P75_PROPHET_F7,RMSE_P75_SARIMA_F7,RMSE_P75_SVR_F7,RMSE_MIN_ARIMA_F7,RMSE_MIN_CNN_LSTM_F7,RMSE_MIN_CURVEFIT_LSTM_F7,RMSE_MIN_DELPHI_F7,RMSE_MIN_EPILEARN_FULLCURVE_F7,RMSE_MIN_LSTM_F7,RMSE_MIN_PROPHET_F7,RMSE_MIN_SARIMA_F7,RMSE_MIN_SVR_F7,RMSE_MAX_ARIMA_F7,RMSE_MAX_CNN_LSTM_F7,RMSE_MAX_CURVEFIT_LSTM_F7,RMSE_MAX_DELPHI_F7,RMSE_MAX_EPILEARN_FULLCURVE_F7,RMSE_MAX_LSTM_F7,RMSE_MAX_PROPHET_F7,RMSE_MAX_SARIMA_F7,RMSE_MAX_SVR_F7,SMAPE_MEDIAN_ARIMA_F7,SMAPE_MEDIAN_CNN_LSTM_F7,SMAPE_MEDIAN_CURVEFIT_LSTM_F7,SMAPE_MEDIAN_DELPHI_F7,SMAPE_MEDIAN_EPILEARN_FULLCURVE_F7,SMAPE_MEDIAN_LSTM_F7,SMAPE_MEDIAN_PROPHET_F7,SMAPE_MEDIAN_SARIMA_F7,SMAPE_MEDIAN_SVR_F7,SMAPE_P25_ARIMA_F7,SMAPE_P25_CNN_LSTM_F7,SMAPE_P25_CURVEFIT_LSTM_F7,SMAPE_P25_DELPHI_F7,SMAPE_P25_EPILEARN_FULLCURVE_F7,SMAPE_P25_LSTM_F7,SMAPE_P25_PROPHET_F7,SMAPE_P25_SARIMA_F7,SMAPE_P25_SVR_F7,SMAPE_P75_ARIMA_F7,SMAPE_P75_CNN_LSTM_F7,SMAPE_P75_CURVEFIT_LSTM_F7,SMAPE_P75_DELPHI_F7,SMAPE_P75_EPILEARN_FULLCURVE_F7,SMAPE_P75_LSTM_F7,SMAPE_P75_PROPHET_F7,SMAPE_P75_SARIMA_F7,SMAPE_P75_SVR_F7,SMAPE_MIN_ARIMA_F7,SMAPE_MIN_CNN_LSTM_F7,SMAPE_MIN_CURVEFIT_LSTM_F7,SMAPE_MIN_DELPHI_F7,SMAPE_MIN_EPILEARN_FULLCURVE_F7,SMAPE_MIN_LSTM_F7,SMAPE_MIN_PROPHET_F7,SMAPE_MIN_SARIMA_F7,SMAPE_MIN_SVR_F7,SMAPE_MAX_ARIMA_F7,SMAPE_MAX_CNN_LSTM_F7,SMAPE_MAX_CURVEFIT_LSTM_F7,SMAPE_MAX_DELPHI_F7,SMAPE_MAX_EPILEARN_FULLCURVE_F7,SMAPE_MAX_LSTM_F7,SMAPE_MAX_PROPHET_F7,SMAPE_MAX_SARIMA_F7,SMAPE_MAX_SVR_F7,MAE_MEDIAN_ARIMA_F14,MAE_MEDIAN_CNN_LSTM_F14,MAE_MEDIAN_CURVEFIT_LSTM_F14,MAE_MEDIAN_DELPHI_F14,MAE_MEDIAN_EPILEARN_FULLCURVE_F14,MAE_MEDIAN_LSTM_F14,MAE_MEDIAN_PROPHET_F14,MAE_MEDIAN_SARIMA_F14,MAE_MEDIAN_SVR_F14,MAE_P25_ARIMA_F14,MAE_P25_CNN_LSTM_F14,MAE_P25_CURVEFIT_LSTM_F14,MAE_P25_DELPHI_F14,MAE_P25_EPILEARN_FULLCURVE_F14,MAE_P25_LSTM_F14,MAE_P25_PROPHET_F14,MAE_P25_SARIMA_F14,MAE_P25_SVR_F14,MAE_P75_ARIMA_F14,MAE_P75_CNN_LSTM_F14,MAE_P75_CURVEFIT_LSTM_F14,MAE_P75_DELPHI_F14,MAE_P75_EPILEARN_FULLCURVE_F14,MAE_P75_LSTM_F14,MAE_P75_PROPHET_F14,MAE_P75_SARIMA_F14,MAE_P75_SVR_F14,MAE_MIN_ARIMA_F14,MAE_MIN_CNN_LSTM_F14,MAE_MIN_CURVEFIT_LSTM_F14,MAE_MIN_DELPHI_F14,MAE_MIN_EPILEARN_FULLCURVE_F14,MAE_MIN_LSTM_F14,MAE_MIN_PROPHET_F14,MAE_MIN_SARIMA_F14,MAE_MIN_SVR_F14,MAE_MAX_ARIMA_F14,MAE_MAX_CNN_LSTM_F14,MAE_MAX_CURVEFIT_LSTM_F14,MAE_MAX_DELPHI_F14,MAE_MAX_EPILEARN_FULLCURVE_F14,MAE_MAX_LSTM_F14,MAE_MAX_PROPHET_F14,MAE_MAX_SARIMA_F14,MAE_MAX_SVR_F14,RMSE_MEDIAN_ARIMA_F14,RMSE_MEDIAN_CNN_LSTM_F14,RMSE_MEDIAN_CURVEFIT_LSTM_F14,RMSE_MEDIAN_DELPHI_F14,RMSE_MEDIAN_EPILEARN_FULLCURVE_F14,RMSE_MEDIAN_LSTM_F14,RMSE_MEDIAN_PROPHET_F14,RMSE_MEDIAN_SARIMA_F14,RMSE_MEDIAN_SVR_F14,RMSE_P25_ARIMA_F14,RMSE_P25_CNN_LSTM_F14,RMSE_P25_CURVEFIT_LSTM_F14,RMSE_P25_DELPHI_F14,RMSE_P25_EPILEARN_FULLCURVE_F14,RMSE_P25_LSTM_F14,RMSE_P25_PROPHET_F14,RMSE_P25_SARIMA_F14,RMSE_P25_SVR_F14,RMSE_P75_ARIMA_F14,RMSE_P75_CNN_LSTM_F14,RMSE_P75_CURVEFIT_LSTM_F14,RMSE_P75_DELPHI_F14,RMSE_P75_EPILEARN_FULLCURVE_F14,RMSE_P75_LSTM_F14,RMSE_P75_PROPHET_F14,RMSE_P75_SARIMA_F14,RMSE_P75_SVR_F14,RMSE_MIN_ARIMA_F14,RMSE_MIN_CNN_LSTM_F14,RMSE_MIN_CURVEFIT_LSTM_F14,RMSE_MIN_DELPHI_F14,RMSE_MIN_EPILEARN_FULLCURVE_F14,RMSE_MIN_LSTM_F14,RMSE_MIN_PROPHET_F14,RMSE_MIN_SARIMA_F14,RMSE_MIN_SVR_F14,RMSE_MAX_ARIMA_F14,RMSE_MAX_CNN_LSTM_F14,RMSE_MAX_CURVEFIT_LSTM_F14,RMSE_MAX_DELPHI_F14,RMSE_MAX_EPILEARN_FULLCURVE_F14,RMSE_MAX_LSTM_F14,RMSE_MAX_PROPHET_F14,RMSE_MAX_SARIMA_F14,RMSE_MAX_SVR_F14,SMAPE_MEDIAN_ARIMA_F14,SMAPE_MEDIAN_CNN_LSTM_F14,SMAPE_MEDIAN_CURVEFIT_LSTM_F14,SMAPE_MEDIAN_DELPHI_F14,SMAPE_MEDIAN_EPILEARN_FULLCURVE_F14,SMAPE_MEDIAN_LSTM_F14,SMAPE_MEDIAN_PROPHET_F14,SMAPE_MEDIAN_SARIMA_F14,SMAPE_MEDIAN_SVR_F14,SMAPE_P25_ARIMA_F14,SMAPE_P25_CNN_LSTM_F14,SMAPE_P25_CURVEFIT_LSTM_F14,SMAPE_P25_DELPHI_F14,SMAPE_P25_EPILEARN_FULLCURVE_F14,SMAPE_P25_LSTM_F14,SMAPE_P25_PROPHET_F14,SMAPE_P25_SARIMA_F14,SMAPE_P25_SVR_F14,SMAPE_P75_ARIMA_F14,SMAPE_P75_CNN_LSTM_F14,SMAPE_P75_CURVEFIT_LSTM_F14,SMAPE_P75_DELPHI_F14,SMAPE_P75_EPILEARN_FULLCURVE_F14,SMAPE_P75_LSTM_F14,SMAPE_P75_PROPHET_F14,SMAPE_P75_SARIMA_F14,SMAPE_P75_SVR_F14,SMAPE_MIN_ARIMA_F14,SMAPE_MIN_CNN_LSTM_F14,SMAPE_MIN_CURVEFIT_LSTM_F14,SMAPE_MIN_DELPHI_F14,SMAPE_MIN_EPILEARN_FULLCURVE_F14,SMAPE_MIN_LSTM_F14,SMAPE_MIN_PROPHET_F14,SMAPE_MIN_SARIMA_F14,SMAPE_MIN_SVR_F14,SMAPE_MAX_ARIMA_F14,SMAPE_MAX_CNN_LSTM_F14,SMAPE_MAX_CURVEFIT_LSTM_F14,SMAPE_MAX_DELPHI_F14,SMAPE_MAX_EPILEARN_FULLCURVE_F14,SMAPE_MAX_LSTM_F14,SMAPE_MAX_PROPHET_F14,SMAPE_MAX_SARIMA_F14,SMAPE_MAX_SVR_F14,MAE_MEDIAN_ARIMA_F28,MAE_MEDIAN_CNN_LSTM_F28,MAE_MEDIAN_CURVEFIT_LSTM_F28,MAE_MEDIAN_DELPHI_F28,MAE_MEDIAN_EPILEARN_FULLCURVE_F28,MAE_MEDIAN_LSTM_F28,MAE_MEDIAN_PROPHET_F28,MAE_MEDIAN_SARIMA_F28,MAE_MEDIAN_SVR_F28,MAE_P25_ARIMA_F28,MAE_P25_CNN_LSTM_F28,MAE_P25_CURVEFIT_LSTM_F28,MAE_P25_DELPHI_F28,MAE_P25_EPILEARN_FULLCURVE_F28,MAE_P25_LSTM_F28,MAE_P25_PROPHET_F28,MAE_P25_SARIMA_F28,MAE_P25_SVR_F28,MAE_P75_ARIMA_F28,MAE_P75_CNN_LSTM_F28,MAE_P75_CURVEFIT_LSTM_F28,MAE_P75_DELPHI_F28,MAE_P75_EPILEARN_FULLCURVE_F28,MAE_P75_LSTM_F28,MAE_P75_PROPHET_F28,MAE_P75_SARIMA_F28,MAE_P75_SVR_F28,MAE_MIN_ARIMA_F28,MAE_MIN_CNN_LSTM_F28,MAE_MIN_CURVEFIT_LSTM_F28,MAE_MIN_DELPHI_F28,MAE_MIN_EPILEARN_FULLCURVE_F28,MAE_MIN_LSTM_F28,MAE_MIN_PROPHET_F28,MAE_MIN_SARIMA_F28,MAE_MIN_SVR_F28,MAE_MAX_ARIMA_F28,MAE_MAX_CNN_LSTM_F28,MAE_MAX_CURVEFIT_LSTM_F28,MAE_MAX_DELPHI_F28,MAE_MAX_EPILEARN_FULLCURVE_F28,MAE_MAX_LSTM_F28,MAE_MAX_PROPHET_F28,MAE_MAX_SARIMA_F28,MAE_MAX_SVR_F28,RMSE_MEDIAN_ARIMA_F28,RMSE_MEDIAN_CNN_LSTM_F28,RMSE_MEDIAN_CURVEFIT_LSTM_F28,RMSE_MEDIAN_DELPHI_F28,RMSE_MEDIAN_EPILEARN_FULLCURVE_F28,RMSE_MEDIAN_LSTM_F28,RMSE_MEDIAN_PROPHET_F28,RMSE_MEDIAN_SARIMA_F28,RMSE_MEDIAN_SVR_F28,RMSE_P25_ARIMA_F28,RMSE_P25_CNN_LSTM_F28,RMSE_P25_CURVEFIT_LSTM_F28,RMSE_P25_DELPHI_F28,RMSE_P25_EPILEARN_FULLCURVE_F28,RMSE_P25_LSTM_F28,RMSE_P25_PROPHET_F28,RMSE_P25_SARIMA_F28,RMSE_P25_SVR_F28,RMSE_P75_ARIMA_F28,RMSE_P75_CNN_LSTM_F28,RMSE_P75_CURVEFIT_LSTM_F28,RMSE_P75_DELPHI_F28,RMSE_P75_EPILEARN_FULLCURVE_F28,RMSE_P75_LSTM_F28,RMSE_P75_PROPHET_F28,RMSE_P75_SARIMA_F28,RMSE_P75_SVR_F28,RMSE_MIN_ARIMA_F28,RMSE_MIN_CNN_LSTM_F28,RMSE_MIN_CURVEFIT_LSTM_F28,RMSE_MIN_DELPHI_F28,RMSE_MIN_EPILEARN_FULLCURVE_F28,RMSE_MIN_LSTM_F28,RMSE_MIN_PROPHET_F28,RMSE_MIN_SARIMA_F28,RMSE_MIN_SVR_F28,RMSE_MAX_ARIMA_F28,RMSE_MAX_CNN_LSTM_F28,RMSE_MAX_CURVEFIT_LSTM_F28,RMSE_MAX_DELPHI_F28,RMSE_MAX_EPILEARN_FULLCURVE_F28,RMSE_MAX_LSTM_F28,RMSE_MAX_PROPHET_F28,RMSE_MAX_SARIMA_F28,RMSE_MAX_SVR_F28,SMAPE_MEDIAN_ARIMA_F28,SMAPE_MEDIAN_CNN_LSTM_F28,SMAPE_MEDIAN_CURVEFIT_LSTM_F28,SMAPE_MEDIAN_DELPHI_F28,SMAPE_MEDIAN_EPILEARN_FULLCURVE_F28,SMAPE_MEDIAN_LSTM_F28,SMAPE_MEDIAN_PROPHET_F28,SMAPE_MEDIAN_SARIMA_F28,SMAPE_MEDIAN_SVR_F28,SMAPE_P25_ARIMA_F28,SMAPE_P25_CNN_LSTM_F28,SMAPE_P25_CURVEFIT_LSTM_F28,SMAPE_P25_DELPHI_F28,SMAPE_P25_EPILEARN_FULLCURVE_F28,SMAPE_P25_LSTM_F28,SMAPE_P25_PROPHET_F28,SMAPE_P25_SARIMA_F28,SMAPE_P25_SVR_F28,SMAPE_P75_ARIMA_F28,SMAPE_P75_CNN_LSTM_F28,SMAPE_P75_CURVEFIT_LSTM_F28,SMAPE_P75_DELPHI_F28,SMAPE_P75_EPILEARN_FULLCURVE_F28,SMAPE_P75_LSTM_F28,SMAPE_P75_PROPHET_F28,SMAPE_P75_SARIMA_F28,SMAPE_P75_SVR_F28,SMAPE_MIN_ARIMA_F28,SMAPE_MIN_CNN_LSTM_F28,SMAPE_MIN_CURVEFIT_LSTM_F28,SMAPE_MIN_DELPHI_F28,SMAPE_MIN_EPILEARN_FULLCURVE_F28,SMAPE_MIN_LSTM_F28,SMAPE_MIN_PROPHET_F28,SMAPE_MIN_SARIMA_F28,SMAPE_MIN_SVR_F28,SMAPE_MAX_ARIMA_F28,SMAPE_MAX_CNN_LSTM_F28,SMAPE_MAX_CURVEFIT_LSTM_F28,SMAPE_MAX_DELPHI_F28,SMAPE_MAX_EPILEARN_FULLCURVE_F28,SMAPE_MAX_LSTM_F28,SMAPE_MAX_PROPHET_F28,SMAPE_MAX_SARIMA_F28,SMAPE_MAX_SVR_F28
China,2428.4785014557365,5909.176513671875,3532.0714945715376,6556.406104199928,2176.747477293308,3982.25275530134,6533.275473975551,2502.069856962677,6579.1295603996605,1106.5321381638516,2684.892852783203,1484.9548180585657,3812.352869395225,1086.5324645484416,2180.682826450893,3039.7038133863743,997.515640511159,3313.701016346913,7102.790845133355,15256.511213030137,9111.554360828595,16688.866556225057,7537.318956761578,9666.582292829242,15560.381093683647,7334.988710165372,19856.093873337213,228.4241540934042,346.1521257672991,154.15222318471692,735.4832735663136,1.233312078981428,182.1300408499581,652.4948994117219,238.9083119486929,574.3534892201003,38247.37759911181,37876.49344308036,29113.845542872965,37741.85639843542,31400.16916760522,30745.05469,36006.802689099604,37935.8576804859,46584.62958762293,2763.086855850456,6273.476228970623,3801.12286597328,6733.3724120486095,2457.3653904349803,4185.258110359649,8358.865381726897,2902.703736841004,6700.255672187008,1341.8405918611572,2835.606782025316,1719.2753793875108,4100.269938452247,1298.0163041559977,2313.808029936593,3306.698795671737,1236.9101370101876,3366.019690610309,8746.374622317915,16551.895271839494,10545.690868809326,16949.43943979693,9485.176932221304,12081.48008495197,15716.621915008614,9258.24020650547,21270.22117628879,275.31093961564693,355.6670608205403,205.85011191380133,884.526187616013,1.3852737338728884,223.19441683641816,742.1449863131488,275.1713577854874,605.6905187823905,41726.33008577479,42731.10548124021,33626.74453019975,38267.642583607136,34211.438583671326,35517.10078558366,40730.18612703316,41243.06528928278,50662.25932738501,27.98568020390156,98.42352606273415,50.57432204201078,62.76066687869994,28.12080577562559,63.92964157833144,51.04026239504405,30.50211791490499,115.57265985316542,13.36403749010145,71.17656673468524,33.141095037046426,34.96159158675564,15.238435598900008,42.53500562198923,37.08852940130642,13.574520134178602,76.21280454093414,50.414189483073145,112.17637641928768,69.39859139869344,120.0418884384595,54.58224386028997,81.4207013218372,90.74207398965402,54.22000817168896,156.61513088536222,3.3489441931618997,9.655073180823583,6.327346682009987,10.915166255039962,4.889351881687074,9.815214343071746,12.63556036698778,3.4650449286455456,21.21145914369429,199.86318839243853,199.53699889628075,200.0,199.9672912815584,199.74898556647256,200.0,199.9840647314504,199.86306364672868,199.9189987039128,3761.33016799418,8958.813480240959,8131.944882930061,7482.053870738997,3089.186168558459,8073.948102678571,8842.976582218642,3394.6519499208443,7639.042226958691,1829.144830706004,4950.414965629578,4407.393157440311,3849.497402897914,1477.5170811724342,4463.982864924839,3144.133056400286,1455.371812997852,3484.313825665783,10641.781863560114,20759.000089441022,18972.30880763775,13105.715299247337,11998.558592471032,18340.50138636998,17537.70559014802,10934.375673091716,19521.52739919569,281.03091695398865,132.29826518467493,99.74218689470068,877.8836149812698,1.193758686624436,74.86025251661029,966.1216374370478,245.57307231765404,439.8986023503535,43904.04587529459,40626.40580531529,38947.89135911709,36958.54907432541,36345.65438700813,38233.69684709822,33512.09610832904,42771.33561502786,38769.79542836237,4502.718203278755,9541.034763327509,8678.327953262458,8571.203129326765,3541.423784925868,8712.803670727899,10201.4490250285,4211.258472498021,8362.167806775491,2212.92368563556,5149.145741996159,4770.763729724494,4431.702899125071,1795.5538587287915,4821.123857163116,3358.0655417874523,1726.1539206074926,3795.211961546554,13276.628401930106,22482.32665551454,20588.307287787666,14502.432384181218,14091.448757866649,20202.726982577093,17703.20437420879,13651.413146822706,21609.76165534089,364.6508425147295,140.76211496592467,104.13617158073696,958.8877417811864,1.2406521408571094,86.60137907396076,1126.5337317548056,318.5107006513869,441.42256304781137,46061.02703579799,45637.53204267941,44315.661415022834,37314.36400767605,38297.33334288232,43703.15785964836,39245.09230300356,44767.45083559695,43890.159378437376,38.41321620274496,167.4024758105945,148.40111078534338,72.38905457048742,40.013384751345214,142.20357270319477,53.59752630105675,38.000433264567626,135.70336100312966,19.527072931512976,149.2546821568052,127.54766404488376,41.71008927861613,22.90835597512193,120.44602071689528,45.382713259746176,19.444536475249915,106.83514406974396,67.23119098119666,173.38803790790672,157.69369151277397,115.59222915918544,71.07051333979481,152.37624739683375,107.93818093128498,70.23225941028889,151.80378622598334,4.312671590038081,70.35860410569767,45.236933356901645,12.570937894333976,4.696489759279916,34.36193940865035,18.400270666618347,3.7712631866782176,23.912202355129303,199.8887282990965,198.79640981924865,198.81854240238988,199.96715018664307,199.7560286029157,198.8558047961056,199.98744206894875,199.88447037008396,199.78761557633769,6836.064437901171,9328.753442321504,8359.4070819794,7264.954282860552,5609.903225809678,7996.827601024082,11104.80782261604,6136.964853396593,7269.758903087288,2938.413298179651,5711.657173633575,4958.51913091614,3249.3378190675253,2042.7629426381368,4600.185309303658,3796.381134985402,2397.9166919326653,4786.083226521832,13752.062672791966,23047.94631072453,20526.14920984841,16326.751645016857,14409.323345128792,19288.34029000146,20285.409739173858,13488.044782043256,19288.674217659336,715.6435753276797,107.7090130363192,85.17900874356837,1263.1538787948673,1.053927092134441,105.224871635437,1304.30723723505,769.3284000576015,2120.403752165358,50690.81310634147,36137.82697752544,34808.26759405721,29126.83856421217,43062.08566972752,34202.734331675936,30595.882321598987,48877.34414915454,32681.379902199656,7598.35148184711,10176.427323538765,9142.055796650984,10227.575273345872,7234.043401673405,8778.107576177967,12720.452538402616,7376.909236561119,8476.87828530257,3910.9754819170903,5921.036184859553,5374.617313555503,4510.255650107609,2415.1165342656973,4899.218034040306,4432.851315885188,2862.645104213508,5228.4424651212685,17650.112597029514,25113.581674126784,22543.40317774498,19408.71622106158,18797.433462625588,21258.22646539998,21353.973193523143,16946.785368196237,21593.46629309688,980.3601696144505,128.6084617204158,103.84438974430478,1658.8480066572035,1.1002526569412583,123.75827859144356,1499.7683188981523,955.5346639091192,2576.5713350971027,52315.88404792359,40122.64334502622,39120.92694609023,30648.833268733844,44684.7801351331,38680.60269347793,35578.02952225638,50375.19283392409,37990.96854476521,51.86464520722857,184.93965600114967,158.38934436531008,97.98220055891797,53.23358572502271,150.53225444612946,69.06710229412165,50.222228910428335,138.3145021344978,33.964133962392616,178.87724759941236,141.00296978820728,55.97088465885416,37.055537229669085,133.6265781490555,49.91948458456618,30.793035572510934,118.52200313340936,93.17256259104693,188.79527703564165,166.45341140876982,118.38636020526224,94.34498125,161.1754930306036,127.42522531588064,95.61884820859308,150.02688645685362,10.454047550905155,156.87684025886114,92.11430142625638,18.54399095540267,11.568637843368563,89.7417601997551,23.029699400368536,10.798433592751492,64.7204211996468,199.9407885411253,199.242981777479,199.2184010526744,199.9496818834728,199.82495733765995,199.11903411443265,199.9932027741228,199.92748554619203,199.93094635654236
