model,global_mae_median,global_mae_p25,global_mae_p75,global_mae_min,global_mae_max,global_rmse_median,global_rmse_p25,global_rmse_p75,global_rmse_min,global_rmse_max,global_smape_median,global_smape_p25,global_smape_p75,global_smape_min,global_smape_max,tp_mae_median,tp_mae_p25,tp_mae_p75,tp_mae_min,tp_mae_max,tp_rmse_median,tp_rmse_p25,tp_rmse_p75,tp_rmse_min,tp_rmse_max,tp_smape_median,tp_smape_p25,tp_smape_p75,tp_smape_min,tp_smape_max
arima,607.8370303106628,148.0896344549829,1399.8584062891418,11.84692736187642,13747.91028031985,723.545094580622,174.49187132425965,1674.772301259791,14.936959038900088,13887.12775420605,66.39017970192671,34.90972840836425,108.39177685500334,11.923251211567134,200.0,347.7605263631267,143.9952682197573,1540.2973976614433,11.84692736187642,8122.744492509421,470.5476558485505,173.81561331290214,1702.947886776842,14.936959038900088,9838.249214559191,71.58176546537956,44.71397989676192,100.97354015937934,11.923251211567134,198.54886966531743
cnn_lstm,4492.34834071568,3774.1189858572825,4663.189854213169,1768.571254185268,5859.095075334822,4839.644837903323,4179.786857261613,4900.940569309001,2024.40640661364,7416.786016117877,200.0,157.80970997738598,200.0,22.83071538673422,200.0,4623.47541155134,4262.946323939732,4670.672154017857,3037.738037109375,5859.095075334822,4877.359407400062,4733.696852635422,4912.285917158057,3332.937449485204,7416.786016117877,200.0,199.77859417483964,200.0,75.5871039122806,200.0
curvefit_lstm,2741.9204246875474,2583.3884771429043,2856.308538526833,1607.5186389732614,6905.350112187547,2811.4962580443635,2708.6588286941123,2996.41678604247,1700.7005565026536,8316.528447192075,200.0,155.8928247600829,200.0,29.82098703458424,200.0,2769.146987187547,2715.5018979018328,3198.3111412404705,2258.9751121875474,5028.5576375319215,2920.4625088640246,2795.5063969139865,3468.8632931399734,2403.420864296303,7005.632344306765,200.0,199.3858179697935,200.0,53.03651487989133,200.0
delphi,900.9507001229924,107.02875992377156,2934.848684136224,4.527596552052622,19736.508161646816,910.7061658873484,107.65826793372324,2966.221700346693,4.930700339429591,19862.305003797173,74.79073202542595,57.828084874233895,100.1304339185278,3.3399011087794515,151.8233894793043,538.7884709554967,99.7284786976906,1291.5985916884104,15.77279557018792,9956.068186645198,551.8213370265391,102.24382437713209,1311.7184237627907,19.09830442372949,10028.06536971528,72.81779756782163,58.41149299288182,108.55148335570324,7.729287082864157,151.8233894793043
epilearn_fullcurve,381.52994357395903,46.819543320527714,1105.8542127083776,12.72251158586345,7129.211341950737,516.8912760992066,51.790707340452016,1433.0493825603353,14.781935915674367,8008.787717438777,32.196505510591365,22.94003239606163,50.5384485141132,10.749081585891876,148.12658802757878,218.62721637436587,36.37310870544051,1110.4546342874771,13.03616471095616,5979.120785754417,478.0177356429232,43.89455565939574,1499.0826854949246,16.37701384652422,7164.213578829098,30.33183082916157,20.7170031908337,72.05426666432618,13.531753602677366,133.04409743477171
lstm,1587.6260201590403,1412.292689732143,2279.087969098772,1221.7546909877233,7862.956194196428,1862.809438220785,1608.519632649015,2707.2649395269123,1389.8194585548547,8372.004580628334,124.53107476197832,65.78431927857463,163.51044159690943,26.242078814829167,178.26223604129356,1453.623306274414,1406.8156520298548,2090.811828613281,1221.7546909877233,7862.956194196428,1664.780831979024,1603.4591231111394,2479.5620297959968,1389.8194585548547,8372.004580628334,154.34441791762285,76.15381830800287,163.7835189313655,26.242078814829167,177.59004739432626
prophet,30928.37802347266,15526.342715394938,37921.82446499432,8718.760447526625,78547.9752577302,31262.31847248783,16286.420886334936,38346.5511532094,9042.317069301887,78940.64488956942,200.0,199.54181948546872,200.0,193.0184014484658,200.0,29876.8632194302,15156.351403490433,37788.7251990662,9468.44823075174,58809.87796427536,30388.113391889103,16269.64297530484,38188.67237676603,9815.606570413418,59014.75530723706,200.0,200.0,200.0,196.6035698691518,200.0
sarima,560.7278187258225,112.56221706459718,1160.9868343708454,14.980088743457085,15268.445398386795,628.3995962669715,130.81014468027942,1468.829266106634,18.98804318452621,15552.211661617372,59.34941235019264,37.4553896791835,107.21149696951768,10.104366330376456,200.0,376.1294596270526,112.83361329399006,1740.524028096445,23.999911479601256,8943.673143073547,470.546732922252,128.82260978927428,2218.7812000371,29.525104247076783,10545.441899687048,74.89525850684105,47.95268653536476,107.06891560793932,21.768548049469533,188.99028843889343
svr,515.5144030578907,453.6986816953527,919.143118337445,297.46063883048834,6113.483151753232,601.2589880580706,463.0016025025708,1349.558865721333,335.7581697311469,7763.208304176598,87.14765825234404,33.85959738916646,118.304239803043,11.65521662932072,147.13983402232364,514.8322771991891,462.165466087604,1137.85621085846,370.4745825882342,4853.157539898187,530.279842014993,465.0648287988004,1409.7492959531608,374.8316129591723,6211.871888388478,106.65201056055751,76.22091590352595,118.59620544823674,19.65720392940208,141.76808734854112
