model,global_mae_median,global_mae_p25,global_mae_p75,global_mae_min,global_mae_max,global_rmse_median,global_rmse_p25,global_rmse_p75,global_rmse_min,global_rmse_max,global_smape_median,global_smape_p25,global_smape_p75,global_smape_min,global_smape_max,tp_mae_median,tp_mae_p25,tp_mae_p75,tp_mae_min,tp_mae_max,tp_rmse_median,tp_rmse_p25,tp_rmse_p75,tp_rmse_min,tp_rmse_max,tp_smape_median,tp_smape_p25,tp_smape_p75,tp_smape_min,tp_smape_max
arima,22631.135520854044,18211.714826346622,31924.99088270557,10678.59528516814,58508.82639910798,27389.29773977557,21192.76117418301,36572.91613163664,12701.46847546658,75246.38169543273,63.48613425427274,56.16983112335211,75.25649509852408,43.46650663580574,117.95856195875508,20606.203369882023,18262.67440921864,31808.61446180728,11609.115391779038,58152.79883678263,24691.99783525828,20337.483113424238,37184.56589883093,14041.537983175933,67549.21245732097,63.21306335045004,56.72389983085462,72.98092861686166,47.56215697429308,91.62271352583808
cnn_lstm,31645.34654017857,25377.714704241072,42014.26172,13928.21595982143,66797.41517857143,37175.5804125607,29967.7182002532,50547.83805440954,17861.29018818592,78757.28484896997,77.0587312547225,69.0878089112319,88.1679484914923,51.29798729609328,119.41336717795495,29847.702566964286,25335.719168526783,41216.06919642857,15541.344308035714,59577.35281808036,34835.32910216155,30075.391488936417,51614.924939560064,19301.813475211056,78757.28484896997,76.1088810418657,68.67689627975753,84.27734974323944,54.18401511184869,112.1899554222174
curvefit_lstm,31607.090732470395,25193.98956703181,42757.32663350744,12898.478493852208,60232.30422199105,36900.81097154792,28663.664856103023,48984.57131987285,17677.73276652707,75689.74889112054,77.04936627903209,67.90572173221047,87.45232301161003,49.13671242949632,108.659467229196,29747.370774247152,24702.78706718916,40534.88015414391,12898.478493852208,60232.30422199105,34193.58766853688,28543.33476590544,48687.46184513309,17677.73276652707,75689.74889112054,75.83413831746189,69.41518373280871,85.4833311216851,49.771338865092666,108.659467229196
delphi,21859.201766042414,9206.222102914984,31968.07454196919,1258.368810297971,116215.13842503376,22231.799953218197,9999.762417562832,32150.71136806733,1459.1890158532951,117452.8986154132,39.05447637372515,18.988481972524788,49.589982668947215,3.142958530397088,78.71439686373499,21543.566052932925,7347.592081433446,28567.841004936887,1603.9275197274503,40906.43341368369,22088.619360429177,8455.65814650198,28603.675336040887,1789.9186428582136,41025.21688277455,41.14757151661215,16.734956004820987,46.74317674433513,3.901369876578705,60.27109780183763
epilearn_fullcurve,40562.25955645046,30523.749054091382,54030.91860062028,16014.763518462672,92912.59544820176,48074.08658952204,36814.204418832735,65703.49993386152,19478.600087004845,127090.77032917675,86.2273885309695,76.64057298170756,97.88485954913628,57.706844267098745,128.75175568773585,40591.46355981867,30186.81521791769,53266.86771939731,16014.763518462672,92912.59544820176,45721.27432443261,35747.7697251772,66314.757881047,19478.600087004845,123513.78203804896,87.52223565559916,76.78990491213148,97.51011334809738,58.56526180316882,128.75175568773585
lstm,22918.591866629464,16873.643171037947,30504.68802315848,7533.744001116072,65045.22935267857,28390.93427210492,20264.334117400096,36195.83188151728,9829.435797319298,71130.68960004041,61.02555417970697,54.48275477813958,74.10098057009691,23.841404989803287,100.77667452771364,20901.604910714286,16240.100516183034,27915.826171875,11040.37193080357,47479.607700892855,25231.568516477,20031.989195610546,32215.222868758367,13820.991713482848,51009.38600934681,59.56289917664254,53.52867285391063,67.15397020630837,38.540593137478034,97.32524438191048
prophet,33912.14804063827,19921.71452792875,80608.0693527996,7337.855653820688,275570.46215623256,40133.30209899804,24482.604972799923,92971.92832820506,10837.223688300672,277328.85423304274,70.04860492323965,55.28277989552337,117.82799456386604,20.03975696646886,200.0,36495.49906467474,24058.54404027061,52375.95264854434,10451.233869870708,262390.3403057348,43800.5415349481,27913.478555867503,62960.81082803824,15770.850799112965,265269.1316608202,74.14757121301088,62.667520332565296,105.53680930973138,20.03975696646886,200.0
sarima,15643.559265350032,9351.936132246225,21671.171743877392,5757.114966156465,51506.078422596176,18373.50601725383,11873.525267348525,25670.267762402866,6853.665940341673,56400.08338280386,50.3227827920271,33.760012814074614,64.76821109682434,15.707756974798622,114.27036441308218,13805.535773259786,9235.104011875806,20353.63963316384,5757.114966156465,35161.84549281747,17184.26003205023,11433.389030518463,23884.797032371625,7208.003731838554,40602.74172018652,42.15203710158506,33.54682517893529,56.74455330604693,21.30925377751331,97.57146556270332
svr,15484.061618845137,10015.606531586487,22971.500046911,2731.973868677556,52891.10604949356,19867.50184058493,12024.563036461275,25866.37690542549,3671.949796648815,55687.256598959895,43.91259672429683,33.5365163455353,59.514637231763615,7.91903170854795,100.48249695478091,15617.681210190702,11189.529352375985,24112.92158051423,4332.411972727064,33100.07182320688,18369.84177493319,14057.53331740441,28927.978180007107,5944.527674579542,45422.13479281965,44.21225633791212,35.47949902963737,60.56663565763007,17.170105582877923,84.81421312205887
