model,global_mae_median,global_mae_p25,global_mae_p75,global_mae_min,global_mae_max,global_rmse_median,global_rmse_p25,global_rmse_p75,global_rmse_min,global_rmse_max,global_smape_median,global_smape_p25,global_smape_p75,global_smape_min,global_smape_max,tp_mae_median,tp_mae_p25,tp_mae_p75,tp_mae_min,tp_mae_max,tp_rmse_median,tp_rmse_p25,tp_rmse_p75,tp_rmse_min,tp_rmse_max,tp_smape_median,tp_smape_p25,tp_smape_p75,tp_smape_min,tp_smape_max
arima,8285.850207452359,6144.808846537859,10420.923248417628,3272.0951764975894,14220.868373662375,10445.924556208129,7446.804739933132,14930.424557433877,4388.155455997093,27275.449535428572,179.27200612884027,174.8348169056174,183.3907410082309,153.08312509750306,199.32279996543448,6586.991379749184,5495.885266924961,8749.491614080402,3272.0951764975894,14220.868373662375,7672.220970490678,6729.244003799193,10454.857648003264,4388.155455997093,19205.19729460856,178.92090369123775,176.9210460845707,180.8646762811358,165.0863367341447,199.32279996543448
cnn_lstm,9578.09845842634,6860.705967494419,12376.207693917411,2969.508614676339,21957.559012276783,11759.55526665522,8980.554647353449,16182.371466611095,3117.210891145003,28450.409559582826,184.1190506581541,181.639019383886,186.91481495985303,169.6827755676005,199.73877525902645,8300.821498325893,5720.28728376116,10166.578404017857,2969.508614676339,21957.559012276783,9573.528186829028,7088.564453896241,11296.122686073048,3117.210891145003,23996.695569829797,185.04312564672128,182.81254934631335,188.16727153963305,178.02813293574846,199.73877525902645
curvefit_lstm,103271.4121405918,83993.01971306541,115567.18770998032,69515.26790883324,141412.23770554192,104546.82748703488,86910.7850569274,121515.53648816048,72091.48623308036,142784.29317187262,186.1166812739276,181.4906067183529,190.2617860397698,166.22589326764384,199.974500327589,101166.38613193354,80362.20536398458,124518.03094639152,75428.02788896699,134879.2969335734,102969.60769029066,82108.36373929924,125397.3839860537,76656.9046984931,136347.59499881798,189.4314225443213,184.29669427738077,194.1778445410055,173.4736708888068,199.974500327589
delphi,3179.663764122378,1465.777018333747,4679.72856914475,337.1877349791769,13287.68965066918,3315.9228320227376,1604.4818566257434,4740.977108700536,387.296547479264,13455.698990535611,67.3166680264051,40.10385711890496,83.29736651282528,5.967595463993195,197.30065365430036,3936.556889834176,2603.6099480964763,4900.746801860023,856.7077462233203,8803.022448601478,3984.178104436417,2610.764820604973,4904.692271733713,944.157539282547,8803.16318251607,75.24886602916487,62.95564064209036,82.91357795168116,18.208280999784908,194.65334031594017
epilearn_fullcurve,6642.151585662019,4660.321576035916,10612.394180273435,187.29422844297292,44167.32656843663,11940.364421573357,8853.329874278475,18596.9139255914,210.5811740756672,47433.45962516259,178.1802389097625,163.69468460385872,185.3175283206248,116.67221706262222,199.7281825911322,5156.419571726982,3530.85299775302,9387.196525444751,187.29422844297292,37135.16761493859,9633.192851058862,7049.361002409958,14451.51112132492,210.5811740756672,38902.74597542158,180.06632058868556,173.12150543913717,186.70234043379887,116.67221706262222,199.7281825911322
lstm,8757.393589564734,6251.285034179688,11976.633597237724,1041.9546434538704,26378.921037946428,11661.2924021765,8468.719810144657,16546.22373360637,1357.3571953542412,31433.25598405548,183.81380938885545,180.8319207595282,186.4574080060092,143.2887727774408,200.0,7923.384974888393,5262.117414202009,11274.6806640625,1041.9546434538704,22396.386160714286,8925.153004918096,7553.300880464882,11839.469801725838,1357.3571953542412,24007.18229842729,184.78538909490183,182.00181424437997,187.60214449609563,166.87720078699994,200.0
prophet,11482.025339680857,9050.163883109211,13181.982312444638,3830.2514132399297,52021.58284352325,15065.267580799864,11915.71696001253,21393.45898186823,4452.52620658337,52348.62036746951,189.910514511798,178.62861105242706,196.39843803551105,160.83886749458364,200.0,9576.316492913991,7416.108521394161,12705.861735410264,5129.03948592505,52021.58284352325,13458.851472866789,9582.392261179404,21402.48097034947,6259.958997677064,52348.62036746951,193.5958856471836,185.0285378035519,199.40152852602571,160.83886749458364,200.0
sarima,4586.634223033379,1484.044938969534,7857.310271162312,367.0826151132422,11626.412730996046,6241.295126580812,2489.645191663072,11746.591199639308,513.8917407200317,23799.38106877273,167.9686617663508,156.0445538661632,173.78737474606675,104.1046796395376,199.380010713852,1806.166598581427,664.5695626643825,6788.445587252254,367.0826151132422,11626.412730996046,2523.50646572438,1396.689618648659,11695.536395034966,513.8917407200317,15167.679993071077,168.069559734132,148.64831552411331,174.72890122122328,104.1046796395376,199.26185722889448
svr,7013.949871888643,4206.403612268826,10032.792359050609,1165.6715064207697,21083.92090549261,8640.167685015149,5556.564239925939,12193.692767860704,1474.67508298276,24894.62762944518,171.60045580911557,168.8907312174553,177.53469052772567,148.13786051233745,199.6564356594939,6472.111166330289,3301.8891754627234,9668.884505256978,1165.6715064207697,16746.17444569627,8464.333369816652,3697.869032856028,12260.488486680577,1474.67508298276,17517.71592484426,172.77201354479658,169.2189100619402,176.39414710285465,154.88875984814237,199.6564356594939
