country,model,exog_vars,value,metric,stat
US,arima,death_stringency,45256.632335575705,MAE,MAX
US,arima,no_exog,58508.82639910798,MAE,MAX
US,cnn_lstm,death_all,62587.50669642857,MAE,MAX
US,cnn_lstm,death_mobility,66526.64899553571,MAE,MAX
US,cnn_lstm,death_recovered,65103.14006696428,MAE,MAX
US,cnn_lstm,death_stringency,62424.55803571428,MAE,MAX
US,cnn_lstm,no_exog,66797.41517857143,MAE,MAX
US,curvefit_lstm,death_all,60729.56716337388,MAE,MAX
US,curvefit_lstm,death_mobility,62517.44155125679,MAE,MAX
US,curvefit_lstm,death_recovered,69163.49958697107,MAE,MAX
US,curvefit_lstm,death_stringency,67945.8385172972,MAE,MAX
US,curvefit_lstm,no_exog,60232.30422199105,MAE,MAX
US,lstm,death_all,64717.122767857145,MAE,MAX
US,lstm,death_mobility,61420.728236607145,MAE,MAX
US,lstm,death_recovered,61219.44977678572,MAE,MAX
US,lstm,death_stringency,68045.42857142857,MAE,MAX
US,lstm,no_exog,65045.22935267857,MAE,MAX
US,prophet,death_all,288525.5961684436,MAE,MAX
US,prophet,death_mobility,287453.0740167304,MAE,MAX
US,prophet,death_recovered,285679.2752983032,MAE,MAX
US,prophet,death_stringency,285820.14688825206,MAE,MAX
US,prophet,no_exog,275570.46215623256,MAE,MAX
US,sarima,death_all,55173.608061207786,MAE,MAX
US,sarima,death_mobility,55173.60927702872,MAE,MAX
US,sarima,death_recovered,55173.5971716264,MAE,MAX
US,sarima,death_stringency,55173.60927702872,MAE,MAX
US,sarima,no_exog,51506.078422596176,MAE,MAX
US,svr,death_all,37149.520618372895,MAE,MAX
US,svr,death_mobility,37291.10103878541,MAE,MAX
US,svr,death_recovered,37970.59556962893,MAE,MAX
US,svr,death_stringency,37256.48384360881,MAE,MAX
US,svr,no_exog,52891.10604949356,MAE,MAX
US,arima,death_all,16875.163547989767,RMSE,MEDIAN
US,arima,death_mobility,16692.488452293735,RMSE,MEDIAN
US,arima,death_recovered,16722.18659625892,RMSE,MEDIAN
US,arima,death_stringency,16683.53810825223,RMSE,MEDIAN
US,arima,no_exog,27389.29773977557,RMSE,MEDIAN
US,cnn_lstm,death_all,45759.67525491327,RMSE,MEDIAN
US,cnn_lstm,death_mobility,46902.32409508954,RMSE,MEDIAN
US,cnn_lstm,death_recovered,47353.97722328671,RMSE,MEDIAN
US,cnn_lstm,death_stringency,45030.4508283244,RMSE,MEDIAN
US,cnn_lstm,no_exog,37175.5804125607,RMSE,MEDIAN
US,curvefit_lstm,death_all,42609.30139629232,RMSE,MEDIAN
US,curvefit_lstm,death_mobility,45342.75534288591,RMSE,MEDIAN
US,curvefit_lstm,death_recovered,50217.276399353264,RMSE,MEDIAN
US,curvefit_lstm,death_stringency,52276.10774463866,RMSE,MEDIAN
US,curvefit_lstm,no_exog,36900.81097154792,RMSE,MEDIAN
US,lstm,death_all,34495.338181639054,RMSE,MEDIAN
US,lstm,death_mobility,30952.465419084463,RMSE,MEDIAN
US,lstm,death_recovered,31068.277575021253,RMSE,MEDIAN
US,lstm,death_stringency,30690.31962718223,RMSE,MEDIAN
US,lstm,no_exog,28390.93427210492,RMSE,MEDIAN
US,prophet,death_all,36122.50767552573,RMSE,MEDIAN
US,prophet,death_mobility,36687.10707909246,RMSE,MEDIAN
US,prophet,death_recovered,33880.79834814694,RMSE,MEDIAN
US,prophet,death_stringency,34489.62072127056,RMSE,MEDIAN
US,prophet,no_exog,40133.30209899804,RMSE,MEDIAN
US,sarima,death_all,16526.619361752324,RMSE,MEDIAN
US,sarima,death_mobility,16526.619462461476,RMSE,MEDIAN
US,sarima,death_recovered,16526.619803575355,RMSE,MEDIAN
US,sarima,death_stringency,16526.619462461476,RMSE,MEDIAN
US,sarima,no_exog,18373.50601725383,RMSE,MEDIAN
US,svr,death_all,16360.236983738909,RMSE,MEDIAN
US,svr,death_mobility,16321.7686928903,RMSE,MEDIAN
