country,model,exog_vars,value,metric,stat
Germany,arima,death_recovered,75147.81967612161,RMSE,MAX
Germany,arima,death_stringency,75329.28827927499,RMSE,MAX
Germany,arima,no_exog,82776.5689303922,RMSE,MAX
Germany,cnn_lstm,death_all,87131.28954000266,RMSE,MAX
Germany,cnn_lstm,death_mobility,88927.19590471225,RMSE,MAX
Germany,cnn_lstm,death_recovered,77503.74561110265,RMSE,MAX
Germany,cnn_lstm,death_stringency,97108.544623299,RMSE,MAX
Germany,cnn_lstm,no_exog,92684.64159807774,RMSE,MAX
Germany,curvefit_lstm,death_all,671795.9603211046,RMSE,MAX
Germany,curvefit_lstm,death_mobility,540533.5000080982,RMSE,MAX
Germany,curvefit_lstm,death_recovered,303487.87920777634,RMSE,MAX
Germany,curvefit_lstm,death_stringency,485200.7527736297,RMSE,MAX
Germany,curvefit_lstm,no_exog,294991.340328884,RMSE,MAX
Germany,lstm,death_all,90367.50453057792,RMSE,MAX
Germany,lstm,death_mobility,81377.63907729447,RMSE,MAX
Germany,lstm,death_recovered,80621.67122876161,RMSE,MAX
Germany,lstm,death_stringency,87635.0049228664,RMSE,MAX
Germany,lstm,no_exog,90018.89327432368,RMSE,MAX
Germany,prophet,death_all,80134.79251759264,RMSE,MAX
Germany,prophet,death_mobility,69088.8205924709,RMSE,MAX
Germany,prophet,death_recovered,89247.46755361486,RMSE,MAX
Germany,prophet,death_stringency,85589.55506839338,RMSE,MAX
Germany,prophet,no_exog,84199.25279330675,RMSE,MAX
Germany,sarima,death_all,60257.21615076805,RMSE,MAX
Germany,sarima,death_mobility,59799.3483599402,RMSE,MAX
Germany,sarima,death_recovered,66086.31164172279,RMSE,MAX
Germany,sarima,death_stringency,66045.63140408743,RMSE,MAX
Germany,sarima,no_exog,71111.16706883734,RMSE,MAX
Germany,svr,death_all,122756.86456927264,RMSE,MAX
Germany,svr,death_mobility,121718.76304969842,RMSE,MAX
Germany,svr,death_recovered,115816.24766378924,RMSE,MAX
Germany,svr,death_stringency,122692.89495765028,RMSE,MAX
Germany,svr,no_exog,66905.01956843516,RMSE,MAX
Germany,arima,death_all,76.23331900766675,SMAPE,MEDIAN
