country,model,exog_vars,value,metric,stat
United Kingdom,lstm,no_exog,11661.2924021765,RMSE,MEDIAN
United Kingdom,prophet,death_all,16726.04063803409,RMSE,MEDIAN
United Kingdom,prophet,death_mobility,15978.339284379144,RMSE,MEDIAN
United Kingdom,prophet,death_recovered,15805.7740457797,RMSE,MEDIAN
United Kingdom,prophet,death_stringency,14624.301745058625,RMSE,MEDIAN
United Kingdom,prophet,no_exog,15065.267580799864,RMSE,MEDIAN
United Kingdom,sarima,death_all,6690.574681191698,RMSE,MEDIAN
United Kingdom,sarima,death_mobility,6566.252206386844,RMSE,MEDIAN
United Kingdom,sarima,death_recovered,6247.693045977196,RMSE,MEDIAN
United Kingdom,sarima,death_stringency,6262.719670788263,RMSE,MEDIAN
United Kingdom,sarima,no_exog,6241.295126580812,RMSE,MEDIAN
United Kingdom,svr,death_all,11047.092558362408,RMSE,MEDIAN
United Kingdom,svr,death_mobility,20400.30047997499,RMSE,MEDIAN
United Kingdom,svr,death_recovered,8704.793575441217,RMSE,MEDIAN
United Kingdom,svr,death_stringency,11728.27061362929,RMSE,MEDIAN
United Kingdom,svr,no_exog,8640.167685015149,RMSE,MEDIAN
United Kingdom,arima,death_all,7652.686385387299,RMSE,P25
United Kingdom,arima,death_mobility,7520.054809215637,RMSE,P25
United Kingdom,arima,death_recovered,7488.345964144155,RMSE,P25
United Kingdom,arima,death_stringency,7637.907667460504,RMSE,P25
United Kingdom,arima,no_exog,7446.804739933132,RMSE,P25
United Kingdom,cnn_lstm,death_all,12417.635352935577,RMSE,P25
United Kingdom,cnn_lstm,death_mobility,8351.315438360007,RMSE,P25
United Kingdom,cnn_lstm,death_recovered,8340.443992122673,RMSE,P25
United Kingdom,cnn_lstm,death_stringency,8700.376002089772,RMSE,P25
United Kingdom,cnn_lstm,no_exog,8980.554647353449,RMSE,P25
United Kingdom,curvefit_lstm,death_all,128079.75018905872,RMSE,P25
United Kingdom,curvefit_lstm,death_mobility,100847.11626388544,RMSE,P25
United Kingdom,curvefit_lstm,death_recovered,91578.37613798272,RMSE,P25
United Kingdom,curvefit_lstm,death_stringency,94085.74975650063,RMSE,P25
United Kingdom,curvefit_lstm,no_exog,86910.7850569274,RMSE,P25
United Kingdom,lstm,death_all,8719.102350663095,RMSE,P25
United Kingdom,lstm,death_mobility,8224.108238526254,RMSE,P25
United Kingdom,lstm,death_recovered,9653.083802978208,RMSE,P25
United Kingdom,lstm,death_stringency,10348.001959718526,RMSE,P25
United Kingdom,lstm,no_exog,8468.719810144657,RMSE,P25
United Kingdom,prophet,death_all,13576.74570123777,RMSE,P25
United Kingdom,prophet,death_mobility,12693.04222032812,RMSE,P25
United Kingdom,prophet,death_recovered,12113.662065067292,RMSE,P25
United Kingdom,prophet,death_stringency,11053.095405832712,RMSE,P25
United Kingdom,prophet,no_exog,11915.71696001253,RMSE,P25
United Kingdom,sarima,death_all,2813.325501802321,RMSE,P25
United Kingdom,sarima,death_mobility,2848.073468761666,RMSE,P25
United Kingdom,sarima,death_recovered,2470.1936969863677,RMSE,P25
United Kingdom,sarima,death_stringency,2458.582399175394,RMSE,P25
United Kingdom,sarima,no_exog,2489.645191663072,RMSE,P25
United Kingdom,svr,death_all,8002.524166893328,RMSE,P25
United Kingdom,svr,death_mobility,19583.508280963357,RMSE,P25
United Kingdom,svr,death_recovered,6158.796410421491,RMSE,P25
United Kingdom,svr,death_stringency,8722.530632114256,RMSE,P25
United Kingdom,svr,no_exog,5556.564239925939,RMSE,P25
United Kingdom,arima,death_all,12845.404192445276,RMSE,P75
United Kingdom,arima,death_mobility,12998.87097505062,RMSE,P75
United Kingdom,arima,death_recovered,14932.939133046111,RMSE,P75
United Kingdom,arima,death_stringency,14977.446800595852,RMSE,P75
United Kingdom,arima,no_exog,14930.424557433877,RMSE,P75
United Kingdom,cnn_lstm,death_all,19397.503749876967,RMSE,P75
United Kingdom,cnn_lstm,death_mobility,15877.924033058944,RMSE,P75
United Kingdom,cnn_lstm,death_recovered,15504.56525353348,RMSE,P75
United Kingdom,cnn_lstm,death_stringency,16057.149365498784,RMSE,P75
United Kingdom,cnn_lstm,no_exog,16182.371466611095,RMSE,P75
United Kingdom,curvefit_lstm,death_all,177952.89194118232,RMSE,P75
United Kingdom,curvefit_lstm,death_mobility,142335.12240723116,RMSE,P75
United Kingdom,curvefit_lstm,death_recovered,128017.75392262956,RMSE,P75
United Kingdom,curvefit_lstm,death_stringency,129267.68493349529,RMSE,P75
United Kingdom,curvefit_lstm,no_exog,121515.53648816048,RMSE,P75
United Kingdom,lstm,death_all,17359.75009571048,RMSE,P75
United Kingdom,lstm,death_mobility,16307.432742741428,RMSE,P75
United Kingdom,lstm,death_recovered,16097.093979928371,RMSE,P75
United Kingdom,lstm,death_stringency,16609.08602093868,RMSE,P75
United Kingdom,lstm,no_exog,16546.22373360637,RMSE,P75
United Kingdom,prophet,death_all,21876.812687654365,RMSE,P75
United Kingdom,prophet,death_mobility,22120.908440540094,RMSE,P75
United Kingdom,prophet,death_recovered,21552.059690725684,RMSE,P75
United Kingdom,prophet,death_stringency,22064.92660095837,RMSE,P75
United Kingdom,prophet,no_exog,21393.45898186823,RMSE,P75
United Kingdom,sarima,death_all,12168.935225131823,RMSE,P75
United Kingdom,sarima,death_mobility,11796.810811812204,RMSE,P75
United Kingdom,sarima,death_recovered,11720.350316983531,RMSE,P75
United Kingdom,sarima,death_stringency,11705.884424982636,RMSE,P75
United Kingdom,sarima,no_exog,11746.591199639308,RMSE,P75
United Kingdom,svr,death_all,15070.87423301498,RMSE,P75
United Kingdom,svr,death_mobility,21949.83546599698,RMSE,P75
United Kingdom,svr,death_recovered,11702.054690731204,RMSE,P75
United Kingdom,svr,death_stringency,16385.957442226034,RMSE,P75
United Kingdom,svr,no_exog,12193.692767860704,RMSE,P75
United Kingdom,arima,death_all,4418.819837063998,RMSE,MIN
United Kingdom,arima,death_mobility,4424.6194948188695,RMSE,MIN
United Kingdom,arima,death_recovered,4348.838479143879,RMSE,MIN
United Kingdom,arima,death_stringency,4348.504219879112,RMSE,MIN
United Kingdom,arima,no_exog,4388.155455997093,RMSE,MIN
United Kingdom,cnn_lstm,death_all,9282.749485714332,RMSE,MIN
United Kingdom,cnn_lstm,death_mobility,3685.896585891355,RMSE,MIN
United Kingdom,cnn_lstm,death_recovered,4180.957643517996,RMSE,MIN
United Kingdom,cnn_lstm,death_stringency,3319.9454983518267,RMSE,MIN
United Kingdom,cnn_lstm,no_exog,3117.210891145003,RMSE,MIN
United Kingdom,curvefit_lstm,death_all,104461.24207813723,RMSE,MIN
United Kingdom,curvefit_lstm,death_mobility,84822.79718812638,RMSE,MIN
United Kingdom,curvefit_lstm,death_recovered,74293.47832988751,RMSE,MIN
United Kingdom,curvefit_lstm,death_stringency,77348.95183230379,RMSE,MIN
United Kingdom,curvefit_lstm,no_exog,72091.48623308036,RMSE,MIN
United Kingdom,lstm,death_all,4104.653998628732,RMSE,MIN
United Kingdom,lstm,death_mobility,3544.827212299415,RMSE,MIN
United Kingdom,lstm,death_recovered,6538.033739060255,RMSE,MIN
United Kingdom,lstm,death_stringency,5822.910151667558,RMSE,MIN
United Kingdom,lstm,no_exog,1357.3571953542412,RMSE,MIN
United Kingdom,prophet,death_all,6784.510840855486,RMSE,MIN
