country,model,exog_vars,value,metric,stat
Australia,cnn_lstm,death_all,24206.716203962053,MAE,P25
Australia,cnn_lstm,death_mobility,9211.300013950891,MAE,P25
Australia,cnn_lstm,death_recovered,12273.921665736609,MAE,P25
Australia,cnn_lstm,death_stringency,10723.574462890623,MAE,P25
Australia,cnn_lstm,no_exog,10850.624965122768,MAE,P25
Australia,curvefit_lstm,death_all,34107.894470411884,MAE,P25
Australia,curvefit_lstm,death_mobility,29767.615670180294,MAE,P25
Australia,curvefit_lstm,death_recovered,20070.894633264663,MAE,P25
Australia,curvefit_lstm,death_stringency,20387.81434587627,MAE,P25
Australia,curvefit_lstm,no_exog,18968.834925900155,MAE,P25
Australia,lstm,death_all,11136.835518973214,MAE,P25
Australia,lstm,death_mobility,4962.834010532924,MAE,P25
Australia,lstm,death_recovered,8803.840872628349,MAE,P25
Australia,lstm,death_stringency,15091.645193917411,MAE,P25
Australia,lstm,no_exog,7311.884207589286,MAE,P25
Australia,prophet,death_all,6378.8979751779625,MAE,P25
Australia,prophet,death_mobility,6264.015640832811,MAE,P25
Australia,prophet,death_recovered,7731.201622563434,MAE,P25
Australia,prophet,death_stringency,7357.644241255222,MAE,P25
Australia,prophet,no_exog,8592.92904505258,MAE,P25
Australia,sarima,death_all,2200.112793198335,MAE,P25
Australia,sarima,death_mobility,2202.865615658416,MAE,P25
Australia,sarima,death_recovered,2151.936803249388,MAE,P25
Australia,sarima,death_stringency,2151.691179225125,MAE,P25
Australia,sarima,no_exog,1833.727172714753,MAE,P25
Australia,svr,death_all,4485.629071444088,MAE,P25
Australia,svr,death_mobility,4301.878641053282,MAE,P25
Australia,svr,death_recovered,10243.3702283088,MAE,P25
Australia,svr,death_stringency,4461.599581315953,MAE,P25
Australia,svr,no_exog,21539.61228712634,MAE,P25
Australia,arima,death_all,9842.239228312468,MAE,P75
Australia,arima,death_mobility,9835.499858846417,MAE,P75
Australia,arima,death_recovered,9864.46981104869,MAE,P75
Australia,arima,death_stringency,9865.95957128361,MAE,P75
Australia,arima,no_exog,12101.55962530844,MAE,P75
Australia,cnn_lstm,death_all,39249.660435267855,MAE,P75
Australia,cnn_lstm,death_mobility,18932.57059151785,MAE,P75
Australia,cnn_lstm,death_recovered,19940.550711495536,MAE,P75
Australia,cnn_lstm,death_stringency,15153.22963169643,MAE,P75
Australia,cnn_lstm,no_exog,18978.11293247768,MAE,P75
Australia,curvefit_lstm,death_all,37118.56339983135,MAE,P75
Australia,curvefit_lstm,death_mobility,32610.119747227283,MAE,P75
Australia,curvefit_lstm,death_recovered,24369.417131536324,MAE,P75
Australia,curvefit_lstm,death_stringency,23864.87383398959,MAE,P75
Australia,curvefit_lstm,no_exog,23240.6235200945,MAE,P75
Australia,lstm,death_all,18959.202043805803,MAE,P75
Australia,lstm,death_mobility,13417.809605189732,MAE,P75
Australia,lstm,death_recovered,22478.485770089286,MAE,P75
Australia,lstm,death_stringency,29510.3388671875,MAE,P75
Australia,lstm,no_exog,17659.360458374023,MAE,P75
Australia,prophet,death_all,13270.770324455216,MAE,P75
Australia,prophet,death_mobility,12381.204422923744,MAE,P75
Australia,prophet,death_recovered,14849.169492141024,MAE,P75
Australia,prophet,death_stringency,14596.154585635744,MAE,P75
Australia,prophet,no_exog,17297.31274372477,MAE,P75
Australia,sarima,death_all,5736.763650934028,MAE,P75
Australia,sarima,death_mobility,5733.902922961342,MAE,P75
Australia,sarima,death_recovered,5826.889851743388,MAE,P75
Australia,sarima,death_stringency,5801.357119067115,MAE,P75
Australia,sarima,no_exog,5947.945867760811,MAE,P75
Australia,svr,death_all,10797.917206659107,MAE,P75
Australia,svr,death_mobility,9710.88698373853,MAE,P75
Australia,svr,death_recovered,15746.211245001816,MAE,P75
Australia,svr,death_stringency,10778.96400811971,MAE,P75
Australia,svr,no_exog,31427.68865618333,MAE,P75
Australia,arima,death_all,1416.7932334231853,MAE,MIN
Australia,arima,death_mobility,1395.7441164269464,MAE,MIN
Australia,arima,death_recovered,995.8206091868666,MAE,MIN
Australia,arima,death_stringency,995.8790208950124,MAE,MIN
Australia,arima,no_exog,2212.7811903132565,MAE,MIN
Australia,cnn_lstm,death_all,14369.7802734375,MAE,MIN
Australia,cnn_lstm,death_mobility,4705.662370954241,MAE,MIN
Australia,cnn_lstm,death_recovered,7241.947614397322,MAE,MIN
Australia,cnn_lstm,death_stringency,7688.444754464285,MAE,MIN
Australia,cnn_lstm,no_exog,6299.392926897322,MAE,MIN
Australia,curvefit_lstm,death_all,27860.64698557511,MAE,MIN
Australia,curvefit_lstm,death_mobility,23456.17923393587,MAE,MIN
Australia,curvefit_lstm,death_recovered,15829.181695317717,MAE,MIN
Australia,curvefit_lstm,death_stringency,14907.371845987358,MAE,MIN
Australia,curvefit_lstm,no_exog,15202.207364960572,MAE,MIN
Australia,lstm,death_all,4104.677036830357,MAE,MIN
Australia,lstm,death_mobility,1506.0269252232142,MAE,MIN
Australia,lstm,death_recovered,4317.576450892857,MAE,MIN
Australia,lstm,death_stringency,3627.914119175502,MAE,MIN
