country,model,exog_vars,value,metric,stat
China,cnn_lstm,death_all,21984.5414074144,RMSE,P75
China,cnn_lstm,death_mobility,13088.428214651878,RMSE,P75
China,cnn_lstm,death_recovered,13519.30997783642,RMSE,P75
China,cnn_lstm,death_stringency,25797.266346539604,RMSE,P75
China,cnn_lstm,no_exog,16551.895271839494,RMSE,P75
China,curvefit_lstm,death_all,14263.363051233617,RMSE,P75
China,curvefit_lstm,death_mobility,10823.444657813205,RMSE,P75
China,curvefit_lstm,death_recovered,11671.587184203738,RMSE,P75
China,curvefit_lstm,death_stringency,13399.060050712123,RMSE,P75
China,curvefit_lstm,no_exog,10545.690868809326,RMSE,P75
China,lstm,death_all,13363.826607600822,RMSE,P75
China,lstm,death_mobility,11602.058964769432,RMSE,P75
China,lstm,death_recovered,12853.380778000095,RMSE,P75
China,lstm,death_stringency,13560.722208815389,RMSE,P75
China,lstm,no_exog,12081.48008495197,RMSE,P75
China,prophet,death_all,14954.459687179731,RMSE,P75
China,prophet,death_mobility,15869.178186384874,RMSE,P75
China,prophet,death_recovered,15827.120243640136,RMSE,P75
China,prophet,death_stringency,14973.594185048058,RMSE,P75
China,prophet,no_exog,15716.621915008614,RMSE,P75
China,sarima,death_all,9179.711832940822,RMSE,P75
China,sarima,death_mobility,9295.278571790648,RMSE,P75
China,sarima,death_recovered,9295.313365782144,RMSE,P75
China,sarima,death_stringency,9178.80884539976,RMSE,P75
China,sarima,no_exog,9258.24020650547,RMSE,P75
China,svr,death_all,21320.58501726077,RMSE,P75
China,svr,death_mobility,21948.92808535324,RMSE,P75
China,svr,death_recovered,21668.514520111617,RMSE,P75
China,svr,death_stringency,21854.67222727565,RMSE,P75
China,svr,no_exog,21270.22117628879,RMSE,P75
China,arima,death_all,274.3859654493091,RMSE,MIN
China,arima,death_mobility,275.19967368973863,RMSE,MIN
China,arima,death_recovered,275.1653236852613,RMSE,MIN
China,arima,death_stringency,274.20057340194586,RMSE,MIN
China,arima,no_exog,275.31093961564693,RMSE,MIN
China,cnn_lstm,death_all,1074.220115685304,RMSE,MIN
China,cnn_lstm,death_mobility,525.7499614568443,RMSE,MIN
China,cnn_lstm,death_recovered,884.6896778335329,RMSE,MIN
China,cnn_lstm,death_stringency,2346.0377097673245,RMSE,MIN
China,cnn_lstm,no_exog,355.6670608205403,RMSE,MIN
China,curvefit_lstm,death_all,427.41150821079634,RMSE,MIN
China,curvefit_lstm,death_mobility,456.6404417841266,RMSE,MIN
China,curvefit_lstm,death_recovered,240.9364551543896,RMSE,MIN
China,curvefit_lstm,death_stringency,546.2070706600042,RMSE,MIN
China,curvefit_lstm,no_exog,205.85011191380133,RMSE,MIN
China,lstm,death_all,434.9008093050512,RMSE,MIN
China,lstm,death_mobility,217.51177854819457,RMSE,MIN
China,lstm,death_recovered,211.00102834947043,RMSE,MIN
China,lstm,death_stringency,336.2233596270005,RMSE,MIN
China,lstm,no_exog,223.19441683641816,RMSE,MIN
China,prophet,death_all,452.2873248263385,RMSE,MIN
China,prophet,death_mobility,552.0768022521592,RMSE,MIN
China,prophet,death_recovered,689.0960716994307,RMSE,MIN
China,prophet,death_stringency,566.2362459389103,RMSE,MIN
China,prophet,no_exog,742.1449863131488,RMSE,MIN
China,sarima,death_all,360.7778777788262,RMSE,MIN
China,sarima,death_mobility,297.5240873791815,RMSE,MIN
China,sarima,death_recovered,254.6017894648889,RMSE,MIN
China,sarima,death_stringency,360.77592835584136,RMSE,MIN
China,sarima,no_exog,275.1713577854874,RMSE,MIN
China,svr,death_all,1048.0306807805746,RMSE,MIN
China,svr,death_mobility,1079.2827335041025,RMSE,MIN
China,svr,death_recovered,1074.1452589838364,RMSE,MIN
China,svr,death_stringency,1057.7802859021535,RMSE,MIN
China,svr,no_exog,605.6905187823905,RMSE,MIN
China,arima,death_all,41807.79149542753,RMSE,MAX
China,arima,death_mobility,41749.80232621571,RMSE,MAX
China,arima,death_recovered,41749.75492778105,RMSE,MAX
China,arima,death_stringency,41802.53855038591,RMSE,MAX
China,arima,no_exog,41726.33008577479,RMSE,MAX
China,cnn_lstm,death_all,55786.71655914903,RMSE,MAX
China,cnn_lstm,death_mobility,70247.51469852647,RMSE,MAX
China,cnn_lstm,death_recovered,106232.35747550054,RMSE,MAX
China,cnn_lstm,death_stringency,93089.72978390822,RMSE,MAX
China,cnn_lstm,no_exog,42731.10548124021,RMSE,MAX
China,curvefit_lstm,death_all,43716.40671027333,RMSE,MAX
China,curvefit_lstm,death_mobility,32319.271371775983,RMSE,MAX
China,curvefit_lstm,death_recovered,41210.89872640174,RMSE,MAX
